,Type,Site,Impurity,AB,(-2/-3)_DFT,train_mean,train_std
629,II-VI,M_i_neut,F,CdTe,2.27572,2.1759626093670934,0.05595126931794895
630,II-VI,M_i_neut,Na,CdTe,2.696949,2.4577310758571347,0.027810464410315483
631,II-VI,M_A,Y,CdTe,2.714782,2.487914853697095,0.01580095751432236
632,II-VI,M_i_A,Pd,CdTe,2.376432,2.3514618659672473,0.010102109105922576
633,II-VI,M_i_B,Pd,CdSe,2.855842,2.708366810981633,0.02152102364759884
634,II-VI,M_i_B,Hg,CdTe,2.5396509999999997,2.492430659789677,0.023028919416597366
635,IV-IV,M_i_neut,Ge,Sn,0.750641,0.7629705221457026,0.03192576143213787
636,II-VI,M_i_B,Au,CdTe,2.319409,2.354638470820402,0.022467014921893222
637,IV-IV,M_i_neut,Zn,Ge,1.071035,1.048460395638491,0.023682278987863906
638,II-VI,M_i_A,Au,CdTe,2.354865,2.314071001882783,0.014429284840205326
639,II-VI,M_A,Rb,CdTe,2.448328,2.5844685941624226,0.0171246199454347
640,IV-IV,M_B,Ag,SiGe,0.995983,1.3260583146726428,0.025226929864915922
641,II-VI,M_i_A,Fe,CdSe,2.832179,2.673332368177374,0.019181331066567046
642,II-VI,M_i_A,Cl,CdTe,2.345421,2.3042409008095723,0.02039042688937552
643,IV-IV,M_i_A,Mg,Ge,1.081836,1.103356122788807,0.02364965374240256
644,II-VI,M_A,Ti,CdTe,2.370688,2.389934942194754,0.013405122330683045
645,II-VI,M_i_neut,Au,CdTe,2.406618,2.295235625715935,0.01917049105688742
646,II-VI,M_i_B,Pd,CdTe,2.373781,2.374282973986632,0.013911355946294687
647,III-V,M_A,Al,BAs,2.68228,2.662917732838866,0.037817865935536356
648,III-V,M_i_A,F,GaAs,1.7224549999999998,1.6512613425086407,0.06523482591845081
649,IV-IV,M_i_neut,Pd,SiGe,1.509559,1.3782052173055273,0.027544176983801787
650,II-VI,M_i_neut,F,ZnSe,3.267582,3.076599767531331,0.062317459511996846
651,II-VI,M_A,Sc,CdTe,2.457001,2.43452818114437,0.01472086624915796
652,II-VI,M_B,Br,ZnSe,3.64201,3.1867037532821527,0.03196437792347862
653,II-VI,M_i_A,Ag,CdTe,2.507115,2.4124980589222518,0.012349652023480812
654,II-VI,M_A,Ni,CdTe,2.110224,2.288082756863406,0.01000341331254489
655,II-VI,M_i_neut,Ag,CdTe,2.637378,2.398746983302458,0.012189330829229614
656,IV-IV,M_i_A,F,GeSn,0.873677,0.8012774789876798,0.06202981435990324
657,II-VI,M_i_A,Hg,CdTe,2.4414119999999997,2.45383343139621,0.019333859118934277
658,II-VI,M_A,V,CdTe,2.2932069999999998,2.3481434200017213,0.015123490421370603
659,III-V,M_i_neut,Li,GaP,2.6459,2.1744712108681243,0.04928090411688386
660,II-VI,M_A,Pd,CdTe,2.124795,2.2643023930487116,0.013025974937199723
661,IV-IV,M_i_neut,Sc,GeSn,1.5,0.9318777967964422,0.022461145098927108
662,II-VI,M_A,In,CdS,3.00799,3.2740965803611473,0.02695304496215468
663,II-VI,M_A,Bi,CdTe,2.562202,2.234262664244829,0.020901301169949777
664,II-VI,M_i_B,Ag,CdTe,2.547946,2.4363177671136693,0.01399349315790226
665,II-VI,M_i_neut,Pd,CdTe,2.427407,2.341346510899415,0.009839464407290974
666,II-VI,M_A,As,CdTe,2.387628,2.231884394605718,0.016219130394443424
667,II-VI,M_A,K,CdTe,2.488834,2.5869760253497285,0.01650030653294366
668,II-VI,M_i_B,Na,CdTe,2.724498,2.4685562027103325,0.026504794595338735
669,II-VI,M_i_neut,Li,CdTe,2.67855,2.288566068687108,0.04933843039819791
670,III-V,M_B,S,GaSb,1.100408,0.9116064882051464,0.031229582942212532
671,II-VI,M_A,V,CdS,3.103078,3.168705594170084,0.030225236228257023
672,IV-IV,M_i_A,Au,GeSn,0.9174379999999999,0.9252200440657656,0.020166290515799355
673,II-VI,M_i_neut,Ag,CdSe,2.931455,2.6882778075690585,0.01837697514225118
674,II-VI,M_B,P,CdTe,2.2234990000000003,2.042351665210474,0.02399367763235576
675,III-V,M_A,Pd,InSb,0.621355,0.926552655560976,0.029366295583287665
676,II-VI,M_i_A,F,CdSe,2.349787,2.469365775683605,0.05522873170510093
677,II-VI,M_i_A,Li,CdTe,2.595265,2.2931249702351884,0.05046114526364266
678,II-VI,M_i_A,Na,CdTe,2.636104,2.4584390236079043,0.02985439012480343
679,II-VI,M_A,Fe,CdTe,2.2020299999999997,2.3377462665893467,0.012853710912587649
680,IV-IV,M_A,Sc,SiGe,1.424539,1.3364837546508974,0.03802682374066931
681,II-VI,M_B,Cl,CdTe,2.482523,2.1835569385390996,0.02255989874486924
682,II-VI,M_B,As,CdTe,2.227933,2.136093754244723,0.016560825338851108
683,II-VI,M_A,Al,ZnSe,3.620586,3.432445717664548,0.02826496541362264
684,III-V,M_A,Ca,InAs,1.5006899999999999,1.3677853426659794,0.04801782378422031
685,III-V,M_A,Be,BP,2.6405060000000002,2.5882384806271355,0.04339465036074065
686,II-VI,M_A,Cr,CdTe,2.293339,2.3529507420917337,0.014761363789580078
687,II-VI,M_A,Co,CdTe,2.1739740000000003,2.312917827561059,0.01173935258273652
688,II-VI,M_B,O,CdTe,2.1318,1.9278883943754248,0.02877586483190258
689,II-VI,M_B,Br,CdTe,2.5259150000000004,2.2645318777055565,0.021086964661337772
690,II-VI,M_i_B,Li,CdTe,2.61223,2.297768247571285,0.049697413693980674
691,II-VI,M_B,I,CdS,3.46927,3.1462439568356153,0.03488910777406173
692,IV-IV,M_B,Pt,SiGe,1.111569,1.228780804241845,0.025613203905887394
693,IV-IV,M_A,Ag,SiSn,0.842866,1.0373497698570204,0.032557633823782337
694,II-VI,M_A,Hg,ZnO,3.979222,4.124390674930636,0.03132351405791821
695,IV-IV,M_A,Se,Ge,1.0046629999999999,0.8416071893870619,0.026969314030194036
696,II-VI,M_B,Br,CdS,3.4058040000000003,3.1253490362041236,0.03259130025023597
697,II-VI,M_A,Ba,CdTe,2.618161,2.596851854030426,0.01433977861738131
698,II-VI,M_B,I,CdTe,2.6270290000000003,2.2872649654953334,0.01660236349412093
699,IV-IV,M_A,B,SiSn,1.069625,0.9309178555886305,0.03500461173634174
700,II-VI,M_A,Si,CdTe,2.38393,2.2338193432842024,0.020082533428852595
701,IV-IV,M_i_B,Ga,GeSn,1.026665,0.9705650106492689,0.021641021040791762
702,IV-IV,M_i_A,Ca,Sn,0.83109,0.8917215934384195,0.03898512690449319
703,III-V,M_A,Cd,AlP,2.976208,2.9239564969124285,0.03735556009220457
704,II-VI,M_i_A,F,CdTe,2.2565209999999998,2.1796573651705,0.0610213121307767
705,IV-IV,M_B,Hg,SiSn,0.997023,1.0531764173799318,0.03812731079992871
706,IV-IV,M_B,Ti,SiGe,1.309791,1.329329682641022,0.032184158902717024
707,IV-IV,M_A,Be,Sn,0.22111599999999998,0.4908248237058812,0.042956425997918594
708,IV-IV,M_A,Mn,SiSn,0.93206,1.0676590851853587,0.027717482120922596
709,III-V,M_A,Bi,InP,2.160324,2.0188012706382508,0.028342488808336154
710,III-V,M_A,Sn,GaP,2.670411,2.470787561097549,0.059354344680298946
711,IV-IV,M_A,Ti,Si,1.5102280000000001,1.4803884758318362,0.03018607897975612
712,II-VI,M_i_neut,Mn,ZnTe,4.042618,2.7136118991942504,0.033097983389804124
713,II-VI,M_A,Sr,CdTe,2.549268,2.6497392522831236,0.01706569448830682
714,II-VI,M_A,Al,CdTe,2.492081,2.4072437293602804,0.017115145278699923
715,II-VI,M_A,Ga,ZnTe,2.745279,2.7160689392144515,0.04921387625167886
716,IV-IV,M_i_neut,Mn,Si,1.8275669999999997,1.6375248502147848,0.01770399640264867
717,II-VI,M_A,Na,CdTe,2.342018,2.4447936230143794,0.028704862021719443
718,II-VI,M_A,Sn,CdTe,2.497949,2.2803616015126975,0.01416868093360208
719,II-VI,M_A,Ga,CdTe,2.317053,2.413702274060992,0.01616479710485656
720,IV-IV,M_A,Cr,SnC,2.782106,2.355457147711545,0.04122401894378304
721,III-V,M_A,Ag,InSb,0.867592,1.0799363481745947,0.031579663199440396
722,IV-IV,M_i_A,Zn,SiSn,1.364321,1.274969173625815,0.026628272455801405
723,II-VI,M_A,In,CdTe,2.515057,2.429096186434433,0.015182033553639781
724,III-V,M_i_A,Cr,AlP,2.898781,2.862382934812053,0.024820287339016235
725,II-VI,M_A,Cu,CdTe,2.2166770000000002,2.290521698575715,0.01262028907776693
726,IV-IV,M_A,Ge,SiC,3.7080019999999996,3.5325930912010284,0.030929875091048747
727,III-V,M_i_B,Cu,InP,2.101343,2.1662320782811824,0.0175538188867749
728,II-VI,M_A,Au,CdTe,2.263989,2.1567928253486954,0.017363832637204046
729,II-VI,M_A,Pb,CdTe,2.504275,2.219621070896172,0.02201614733548045
730,IV-IV,M_A,Bi,SiSn,1.349158,1.020148371671881,0.037547832447482984
731,IV-IV,M_A,In,SiGe,1.418039,1.3800809665672058,0.04070145896070586
732,II-VI,M_A,Tl,CdTe,2.421179,2.3971566736586007,0.01872831124212762
733,III-V,M_i_B,Cu,AlSb,1.9591779999999999,2.113733693953307,0.09108065452025586
734,II-VI,M_A,Ca,CdTe,2.488612,2.6171715691211097,0.015638336888795953
735,III-V,M_A,Si,GaAs,1.685082,1.6665152289974805,0.02960797256815238
736,IV-IV,M_B,B,GeC,3.3926220000000002,3.335495720444888,0.050526105536470904
737,II-VI,M_A,Ge,CdTe,2.408906,2.252141403448922,0.013881066776499902
738,IV-IV,M_A,Au,Ge,0.589866,0.7995559292872197,0.02703036156132998
739,II-VI,M_A,Hf,CdTe,2.3965,2.3805465982390555,0.01995706973823478
740,II-VI,M_i_neut,Ni,CdSe,2.864421,2.6228441145563375,0.015334678454161265
741,II-VI,M_A,Pb,CdSe,2.940321,2.562209138537031,0.02630169547896851
742,IV-IV,M_i_B,Ti,GeSn,0.963559,0.8773825959687475,0.021207097075554276
743,II-VI,M_A,Li,CdTe,2.31877,2.291255967756803,0.057127860431740306
744,IV-IV,M_i_neut,Cu,Si,1.59412,1.5601420499583638,0.021484530945704034
745,II-VI,M_A,Ag,CdTe,2.274213,2.321971877659201,0.013390416042268236
746,II-VI,M_A,Fe,ZnO,4.010954,4.092671307009783,0.029902328642040104
747,II-VI,M_A,Tl,CdSe,2.4889959999999998,2.744707590652818,0.022149590385344222
748,IV-IV,M_A,Sb,SiSn,1.3599620000000001,1.0181724111532469,0.027289327669682235
749,IV-IV,M_i_A,Ni,SiSn,1.182295,1.1771438268679284,0.021739024313981666
750,II-VI,M_B,S,CdTe,2.298448,2.011896410872558,0.02318745951423558
751,II-VI,M_A,Be,CdTe,2.249358,2.3264489404772264,0.02579603321741455
752,II-VI,M_A,Mn,CdTe,2.3820189999999997,2.406940880009148,0.017613202676441637
753,III-V,M_A,Ni,GaP,1.628156,2.3407025542527657,0.045621174500235694
754,II-VI,M_B,Se,CdTe,2.3559919999999996,2.0552461517921317,0.0230686738338825
755,II-VI,M_A,Zn,CdTe,2.3241490000000002,2.399625732965494,0.01614603340583296
756,III-V,M_i_neut,Ni,InAs,1.515096,1.559712409492516,0.03181785514663799
757,IV-IV,M_i_A,Cu,GeSn,0.901365,0.8775314386778643,0.021992270309031545
758,IV-IV,M_A,Sb,Sn,0.708004,0.5731129270977361,0.04835521017672307
759,II-VI,M_A,Hg,CdTe,2.4121330000000003,2.2906390872304927,0.016103645315402128
760,III-V,M_A,Al,InAs,1.441539,1.50227257084144,0.0394051735264827
761,II-VI,M_A,Mg,CdTe,2.4365900000000003,2.4838327413703007,0.02617078794308913
762,IV-IV,M_B,Ge,GeSn,0.879663,0.7341377889790044,0.031219808795189062
763,III-V,M_B,As,InSb,1.15288,1.0122456375815783,0.03218747087990278
764,II-VI,M_B,Se,CdS,3.3619489999999996,2.9178952269646947,0.029812327204098932
765,III-V,M_B,Ge,BSb,1.824486,1.6986223599958183,0.05011479370844733
766,IV-IV,M_i_neut,Ni,SiGe,1.312938,1.3866931724768512,0.023090929172465118
767,IV-IV,M_A,Cu,GeSn,0.387654,0.734588898857002,0.025773369720692732
768,II-VI,M_i_A,Cr,ZnTe,2.730005,2.6480456149968297,0.046850232443991925
769,III-V,M_A,Al,GaSb,1.2206350000000001,1.1315743690135183,0.027425795759315447
770,II-VI,M_A,Cd,CdTe,2.3965419999999997,2.4116236096770622,0.014064419960509965
771,II-VI,M_B,Te,CdTe,2.396435,2.161202762948401,0.019344935217399845
772,III-V,M_A,Al,AlSb,1.966319,2.123915775165332,0.07785947941483283
773,IV-IV,M_A,Ge,Si,1.565672,1.4431559645235965,0.03327533461812618
774,II-VI,M_B,Se,ZnTe,2.619178,2.2389920412671183,0.04162000684018779
775,II-VI,M_A,Cu,CdSe,2.3015830000000004,2.5998293497066474,0.01657050643930681
776,III-V,M_A,Fe,AlSb,1.7782950000000002,1.9660707113740874,0.07649954724519016
777,IV-IV,M_A,Mn,Sn,1.4787290000000002,0.5379267141972106,0.024430707391675167
778,IV-IV,M_A,V,SiC,3.501171,3.5332015692424696,0.03061740427382557
779,III-V,M_A,Ti,AlAs,2.655463,2.5040913187591642,0.03684367475471209
780,II-VI,M_A,Cu,ZnTe,2.638746,2.5888473432119756,0.04687338005639424
781,IV-IV,M_i_A,N,Ge,0.374094,0.7395038005810727,0.027005069896623997
782,IV-IV,M_B,V,GeSn,0.616691,0.6904326230191068,0.0362682049377183
783,III-V,M_B,N,BAs,2.300544,2.0732016216708766,0.03951462360890799
784,IV-IV,M_A,Cr,GeC,3.0352900000000003,3.1660637552039654,0.03590153543634567
785,IV-IV,M_A,Cr,Sn,0.329904,0.49822520507311446,0.04892443654629717
786,IV-IV,M_B,N,GeSn,0.5056609999999999,0.4862005421674698,0.04110094641732993
787,IV-IV,M_i_A,N,Sn,0.227647,0.44166051885077395,0.03952149506872798
788,II-VI,M_i_neut,Hf,ZnO,4.25,3.958900324559495,0.08313262273173452
789,II-VI,M_i_neut,Nb,ZnO,4.26,3.8595632822784793,0.09420287362557357
790,II-VI,M_B,Sr,ZnS,5.53,4.55288679878836,0.04289500349254331
791,II-VI,M_B,Sc,CdO,2.72,2.8330030223261415,0.04718121039868302
792,II-VI,M_i_A,Zn,ZnO,4.17,3.919437041994255,0.10524514649814626
793,II-VI,M_i_B,Zn,ZnO,4.28,3.9882576415409674,0.10523297962203607
794,II-VI,M_i_neut,Zn,ZnO,4.2,3.9281782197005186,0.0994580999027025
795,II-VI,M_i_B,O,ZnO,2.2,3.434111784906224,0.05502893793385969
796,II-VI,M_i_neut,O,ZnO,3.14,3.458924469080048,0.11616347682237403
797,II-VI,M_A,S,ZnS,4.03,4.006027848514757,0.0544094462533975
798,II-VI,M_B,Zn,ZnS,3.66,4.245596197632238,0.060558114916486556
799,II-VI,M_i_B,Zn,ZnS,4.65,4.384549876204963,0.057524236783855265
800,II-VI,M_i_neut,Zn,ZnS,4.07,4.328212543257669,0.05892303972598076
801,II-VI,M_i_A,S,ZnS,4.05,3.954152040310132,0.04874898183800286
802,II-VI,M_i_B,S,ZnS,3.61,3.9651802215583443,0.052758311571078804
803,II-VI,M_i_neut,S,ZnS,4.21,3.9437850794000466,0.04669629898673358
804,II-VI,M_A,Se,ZnSe,3.32,3.1960545411426415,0.024903028614714662
805,II-VI,M_B,Zn,ZnSe,2.84,3.340047363076193,0.03412303074569685
806,II-VI,M_i_A,Zn,ZnSe,3.4,3.482948278277161,0.03406897181367217
807,II-VI,M_i_B,Zn,ZnSe,3.61,3.4963963772745807,0.03214377356985361
808,II-VI,M_i_neut,Zn,ZnSe,3.53,3.4761445279518126,0.03416056403187948
809,II-VI,M_i_A,Se,ZnSe,3.12,3.1774346291486286,0.028694227077261835
810,II-VI,M_i_B,Se,ZnSe,3.24,3.192649061725011,0.024048526256769103
811,II-VI,M_i_neut,Se,ZnSe,3.21,3.1739439143520762,0.023734371421811458
812,II-VI,M_A,Te,ZnTe,2.65,2.631568182126986,0.025182053868232718
813,II-VI,M_i_A,Zn,ZnTe,2.77,2.8362900540398845,0.02879791211052033
814,II-VI,M_i_B,Zn,ZnTe,2.84,2.815918571687018,0.02847083581233277
815,II-VI,M_i_neut,Zn,ZnTe,2.8,2.829198839512011,0.029853016441711372
816,II-VI,M_i_A,Te,ZnTe,2.65,2.6923044139547874,0.018912781198717765
817,II-VI,M_i_B,Te,ZnTe,2.76,2.6492941167146067,0.023665412487894624
818,II-VI,M_i_neut,Te,ZnTe,2.72,2.6745649244215564,0.021354556790735203
819,II-VI,M_B,Cd,CdO,2.81,2.8310837851859745,0.0373834933788793
820,II-VI,M_i_A,Cd,CdO,2.63,2.4821945344465624,0.0318947571325145
821,II-VI,M_i_B,Cd,CdO,2.65,2.6486371975630467,0.03914751086530167
822,II-VI,M_i_A,O,CdO,1.86,2.036863905756509,0.03798923365635795
823,II-VI,M_i_B,O,CdO,2.06,2.0701661640447795,0.04281436514546918
824,III-V,M_B,Sr,InN,3.02,3.0567292924141585,0.07085624252134043
825,III-V,M_B,B,BP,2.23,2.5877421874403423,0.03907081508922982
826,III-V,M_A,P,BP,2.73,2.879733954343922,0.042087891189483806
827,III-V,M_i_A,B,BP,2.69,2.659877930977165,0.04048932664831878
828,III-V,M_i_B,B,BP,2.7,2.6535221565121647,0.03655789260066646
829,III-V,M_i_neut,B,BP,2.63,2.6542679197311525,0.03264047192349081
830,III-V,M_i_A,P,BP,2.76,2.662842976359334,0.03687636881201318
831,III-V,M_i_B,P,BP,2.66,2.6507179328453274,0.03458965077869182
832,III-V,M_i_neut,P,BP,2.58,2.6549015939664473,0.03422846383584964
833,III-V,M_B,B,BAs,2.06,2.3148752122691394,0.03541106496378737
834,III-V,M_A,As,BAs,2.69,2.6486973389120787,0.04069737865858906
835,III-V,M_i_A,B,BAs,2.54,2.3468692567909195,0.028853088939528676
836,III-V,M_i_B,B,BAs,2.5,2.3318206184120016,0.035215256765803955
837,III-V,M_i_neut,B,BAs,2.4,2.339092246307935,0.03370942630706349
838,III-V,M_i_A,As,BAs,2.57,2.4940407700909915,0.030516932769680337
839,III-V,M_i_B,As,BAs,2.3,2.4226706974103283,0.024109882524074314
840,III-V,M_i_neut,As,BAs,2.43,2.4806304346952475,0.024532987865118414
841,III-V,M_B,B,BSb,1.38,1.5755770254171249,0.03633775664041768
842,III-V,M_A,Sb,BSb,2.2,2.0516762968905615,0.043789484055203116
843,III-V,M_i_A,B,BSb,1.9,1.6982919936067524,0.03120943344704359
844,III-V,M_i_B,B,BSb,2.07,1.6890444917667096,0.02415782665281514
845,III-V,M_i_neut,B,BSb,1.7,1.694060895244133,0.028292608152878398
846,III-V,M_i_A,Sb,BSb,1.91,1.9742673072151469,0.03186813327970133
847,III-V,M_i_B,Sb,BSb,1.82,1.8289647138929563,0.03494120428826911
848,III-V,M_i_neut,Sb,BSb,1.83,1.9611200031564795,0.02988287839261897
849,III-V,M_B,Al,AlP,2.79,2.82251877030951,0.038154126128462564
850,III-V,M_A,P,AlP,2.9,2.6725936523514413,0.04631536124988986
851,III-V,M_i_A,Al,AlP,2.98,2.8953680005759472,0.03711800141057714
852,III-V,M_i_B,Al,AlP,2.95,2.8955151388532956,0.04069922706923717
853,III-V,M_i_neut,Al,AlP,2.92,2.8948107214904475,0.033843980400327996
854,III-V,M_i_A,P,AlP,2.55,2.69598198074627,0.0495091874614891
855,III-V,M_i_B,P,AlP,2.22,2.677759164831894,0.03165368237154648
856,III-V,M_i_neut,P,AlP,2.9,2.700882455570239,0.04517776943360684
857,III-V,M_B,Al,AlAs,2.46,2.510020967846775,0.041762518920508626
858,III-V,M_A,As,AlAs,2.57,2.405170066038111,0.04856660525085111
859,III-V,M_i_A,Al,AlAs,2.74,2.5472767903794162,0.03482860608720186
860,III-V,M_i_B,Al,AlAs,2.6,2.5301668745595545,0.03777424669005164
861,III-V,M_i_neut,Al,AlAs,2.86,2.546745377536201,0.03753755501507505
862,III-V,M_i_A,As,AlAs,2.22,2.490055512078404,0.04084820621110212
863,III-V,M_i_B,As,AlAs,1.91,2.444749483039832,0.02992812929593335
864,III-V,M_i_neut,As,AlAs,2.55,2.481521627543812,0.038594122753226344
865,III-V,M_B,Al,AlSb,1.79,1.8118108196682339,0.0448387279273083
866,III-V,M_A,Sb,AlSb,2.02,1.86629673884443,0.03487969475952456
867,III-V,M_i_A,Al,AlSb,2.08,1.9501315438320326,0.04418268201909499
868,III-V,M_i_B,Al,AlSb,1.89,1.9196629508510323,0.03720153964563772
869,III-V,M_i_neut,Al,AlSb,1.96,1.9379022016037701,0.034626757143017536
870,III-V,M_i_A,Sb,AlSb,1.78,2.0071672997370493,0.04250786097662867
871,III-V,M_i_B,Sb,AlSb,1.56,1.9031965215482258,0.03412089011501134
872,III-V,M_i_A,Ga,GaN,5.07,4.932806414251337,0.05198999455814853
873,III-V,M_i_B,Ga,GaN,5.06,4.996612363088211,0.062047266474034204
874,III-V,M_i_neut,Ga,GaN,4.98,4.916757650137788,0.06733577696083687
875,III-V,M_B,Ga,GaP,2.35,2.490389198254463,0.03587945998310858
876,III-V,M_A,P,GaP,2.52,2.3338509062815866,0.03658303165257402
877,III-V,M_i_A,Ga,GaP,2.64,2.5840947945453627,0.0311999579200321
878,III-V,M_i_B,Ga,GaP,2.71,2.6280177945376164,0.026778185332355632
879,III-V,M_i_neut,Ga,GaP,2.52,2.5783074240821398,0.031083791653328884
880,III-V,M_i_A,P,GaP,2.09,2.346401735666263,0.030396131707441956
881,III-V,M_i_B,P,GaP,2.46,2.377641638339969,0.03214509065974108
882,III-V,M_i_neut,P,GaP,2.4,2.352950451234871,0.03524486444022563
883,III-V,M_B,Ga,GaAs,1.31,1.6942525652394154,0.019876513044404465
884,III-V,M_A,As,GaAs,1.75,1.609871248693794,0.034107805939239476
885,III-V,M_i_A,Ga,GaAs,1.78,1.7684711841018852,0.03537289921633545
886,III-V,M_i_B,Ga,GaAs,1.8,1.7797370408834208,0.039639783503446276
887,III-V,M_i_neut,Ga,GaAs,1.78,1.7499624984179356,0.0253959482720947
888,III-V,M_i_A,As,GaAs,1.45,1.6622915659716213,0.024802181516749885
889,III-V,M_i_B,As,GaAs,1.46,1.677199589015832,0.028659091261034313
890,III-V,M_i_neut,As,GaAs,1.67,1.6643424822664432,0.02882030459881277
891,III-V,M_B,Ga,GaSb,0.76,1.048394703960274,0.024247194031511276
892,III-V,M_A,Sb,GaSb,1.28,1.1110657512786224,0.03275686000753806
893,III-V,M_i_A,Ga,GaSb,1.25,1.235199215874142,0.03495941025249573
894,III-V,M_i_B,Ga,GaSb,1.31,1.2166402335980293,0.03370004804891578
895,III-V,M_i_neut,Ga,GaSb,1.25,1.2249703861132308,0.03542454284755874
896,III-V,M_i_A,Sb,GaSb,1.22,1.2373721502680404,0.03260790955260069
897,III-V,M_i_B,Sb,GaSb,1.33,1.213502653189067,0.03421052500597906
898,III-V,M_i_neut,Sb,GaSb,1.25,1.2282045277337932,0.033506876033397866
899,III-V,M_i_A,In,InN,2.85,2.790293193990979,0.05416786267829453
900,III-V,M_i_B,In,InN,2.84,2.9628028788771923,0.052349031895375445
901,III-V,M_i_A,N,InN,2.03,2.36548422000408,0.047315817521002654
902,III-V,M_i_B,N,InN,2.14,2.4026141852334453,0.05767306006268985
903,III-V,M_i_neut,N,InN,2.43,2.375967493514963,0.05377830384059567
904,III-V,M_B,In,InP,1.94,2.1483274983724683,0.032280278036702255
905,III-V,M_A,P,InP,2.0,1.8706525750537835,0.03209836026452714
906,III-V,M_i_A,In,InP,2.31,2.247529831595591,0.023022470843645226
907,III-V,M_i_B,In,InP,2.34,2.379602808834499,0.025022631931803534
908,III-V,M_i_neut,In,InP,2.15,2.235473018597181,0.024994823422895676
909,III-V,M_i_A,P,InP,1.73,1.9799779130448223,0.022060799470955694
910,III-V,M_i_B,P,InP,2.1,2.0266386489682477,0.025855346643451547
911,III-V,M_i_neut,P,InP,2.17,1.987505994326753,0.02128949242433558
912,III-V,M_B,In,InAs,1.36,1.5896610795028103,0.03187277851839904
913,III-V,M_A,As,InAs,1.51,1.383613095348726,0.034392395314230224
914,III-V,M_i_A,In,InAs,1.79,1.6785516162873282,0.0281701132832531
915,III-V,M_i_B,In,InAs,1.78,1.7495269522785157,0.029143980159854328
916,III-V,M_i_neut,In,InAs,1.74,1.663323189728531,0.03145770864856494
917,III-V,M_i_A,As,InAs,1.45,1.532035524165114,0.0315055270809498
918,III-V,M_i_B,As,InAs,1.6,1.588426708804521,0.03170381055992882
919,III-V,M_i_neut,As,InAs,1.69,1.531171482183658,0.02840212700786255
920,III-V,M_B,In,InSb,0.88,1.0750323236789558,0.026873649571443316
921,III-V,M_A,Sb,InSb,1.22,1.0098626596177156,0.031742387776904836
922,III-V,M_i_A,In,InSb,1.31,1.287768841018433,0.029575592571401244
923,III-V,M_i_B,In,InSb,1.33,1.312377279581027,0.029179105763586694
924,III-V,M_i_neut,In,InSb,1.3,1.2715053336114117,0.029462040752367292
925,III-V,M_i_A,Sb,InSb,1.22,1.2326665282979323,0.03179205075432228
926,III-V,M_i_B,Sb,InSb,1.31,1.2625146827138352,0.0245263601808348
927,III-V,M_i_neut,Sb,InSb,1.3,1.219875619166943,0.028022319738155006
928,IV-IV,M_i_A,In,SiC,3.9,3.7890037652404827,0.07187131745586868
929,IV-IV,M_i_neut,Br,SiC,3.7,3.776271107944768,0.06554216465807483
930,IV-IV,M_A,Ba,GeC,3.17,3.565416384863704,0.031266654542128916
931,IV-IV,M_i_A,Sn,GeC,3.49,3.4603509793180174,0.02830222752028502
932,IV-IV,M_i_A,S,GeC,3.27,3.293613549142539,0.029131804196750932
933,IV-IV,M_i_A,Se,GeC,3.35,3.3491992541428965,0.03366222286302381
934,IV-IV,M_i_neut,Pb,GeC,3.43,3.387725683363859,0.04212193197080064
935,IV-IV,M_i_A,Se,SnC,2.45,2.480671851383608,0.03221335172648734
936,IV-IV,M_i_A,Si,Si,1.61,1.6698669119566147,0.04704855719844211
937,IV-IV,M_i_neut,Si,Si,1.58,1.6625208069343145,0.045750637160888355
938,IV-IV,M_i_A,Ge,Ge,1.08,1.0691897464595281,0.02717908354062244
939,IV-IV,M_i_neut,Ge,Ge,1.06,1.06355207977316,0.03506547446673415
940,IV-IV,M_i_A,Sn,Sn,0.86,0.8855982378921755,0.042038130932995084
941,IV-IV,M_A,C,SiC,3.52,3.276890880701264,0.0691565424460172
942,IV-IV,M_B,Si,SiC,3.72,3.769475292038279,0.06041544577939595
943,IV-IV,M_i_A,C,SiC,3.37,3.376639090182138,0.07429675965803718
944,IV-IV,M_i_B,C,SiC,2.33,3.3503983623629727,0.03848701299990456
945,IV-IV,M_i_neut,C,SiC,3.58,3.393678112658511,0.06977085531644912
946,IV-IV,M_i_A,Si,SiC,3.88,3.613032021649117,0.06014164446073458
947,IV-IV,M_i_B,Si,SiC,3.89,3.625334756646983,0.061535867512478915
948,IV-IV,M_i_neut,Si,SiC,3.62,3.6089935493656746,0.06641931314923012
949,IV-IV,M_A,C,GeC,3.15,3.097666263099056,0.032664793366495304
950,IV-IV,M_B,Ge,GeC,3.48,3.5716017611268973,0.03664323887538667
951,IV-IV,M_i_A,C,GeC,2.93,3.1575160389275756,0.028748298551312976
952,IV-IV,M_i_neut,C,GeC,3.39,3.170639387300647,0.02304932044188822
953,IV-IV,M_i_A,Ge,GeC,3.56,3.411637454119952,0.02013255050344701
954,IV-IV,M_i_B,Ge,GeC,3.53,3.494539840429887,0.022589951155271397
955,IV-IV,M_i_neut,Ge,GeC,3.39,3.402255081121047,0.02474845967817425
956,IV-IV,M_A,C,SnC,1.99,2.1688757615637213,0.04381381524442278
957,IV-IV,M_B,Sn,SnC,2.48,2.7232513618497878,0.032087891976714585
958,IV-IV,M_i_A,C,SnC,2.18,2.2992273974726927,0.03918492111701948
