,Type,Site,Impurity,AB,(+2/+1)_DFT,train_mean,train_std
612,II-VI,M_A,As,ZnSe,-0.474671,-0.09764694240101571,0.06654637824296074
613,III-V,M_B,S,AlSb,-0.451545,-0.015933657140707387,0.07071722117735621
614,II-VI,M_A,Te,CdTe,0.378502,-0.031486040688872105,0.041944637414919876
615,II-VI,M_i_A,K,CdTe,-0.325785,-0.14218353288427146,0.054837416021866967
616,II-VI,M_i_A,Tl,CdTe,-0.317764,0.3825017597188678,0.03170620734617813
617,II-VI,M_A,P,CdTe,-0.446798,-0.09396466083933526,0.02799932575017502
618,II-VI,M_A,Pt,CdTe,-0.361175,-0.36227840963487135,0.050723637649640684
619,III-V,M_i_neut,Be,InN,0.40988100000000005,0.701882157029532,0.08595524479211075
620,II-VI,M_B,F,CdTe,-0.522832,-0.7329855772960295,0.09213844305883263
621,II-VI,M_i_neut,Cu,CdTe,-0.374386,-0.11458194962928192,0.03773033156294365
622,II-VI,M_i_A,Au,CdSe,-0.373456,0.08633311259983054,0.045711116891433916
623,III-V,M_i_B,Ag,GaAs,-0.34485,-0.38167991402704493,0.04801480313322294
624,IV-IV,M_A,S,Ge,-0.303577,-0.6969663114065798,0.06102402377284964
625,III-V,M_i_A,Tl,InAs,-0.170801,-0.025775835197795555,0.04743141271334411
626,IV-IV,M_A,Ir,GeSn,-0.353229,-0.855081121701652,0.06191255791457713
627,II-VI,M_i_B,F,CdTe,-0.486683,-0.3460650400356925,0.10108296391390476
628,IV-IV,M_B,Rh,SiSn,-0.63283,-0.6293463088280932,0.07793542377153521
629,II-VI,M_i_neut,F,CdTe,-0.503402,-0.36154519640086935,0.09117543889190385
630,II-VI,M_i_neut,Na,CdTe,-0.353599,-0.4707983468460483,0.10173114655543862
631,II-VI,M_A,Y,CdTe,-0.41202,0.07853203851625559,0.04001666962747007
632,II-VI,M_i_A,Pd,CdTe,-0.372297,0.1418185282698688,0.025171699075618274
633,II-VI,M_i_B,Pd,CdSe,-0.22072199999999997,0.29439695297109425,0.026576465164766395
634,II-VI,M_i_B,Hg,CdTe,0.324962,0.5558225307092519,0.040409018881565395
635,IV-IV,M_i_neut,Ge,Sn,-0.197668,0.0383650001364246,0.043525417912495014
636,II-VI,M_i_B,Au,CdTe,-0.353977,-0.03510066783072352,0.040871674371160835
637,IV-IV,M_i_neut,Zn,Ge,-0.09049700000000001,0.15313487143067106,0.04581192062944223
638,II-VI,M_i_A,Au,CdTe,-0.39357,-0.07468220213266714,0.05110126502594391
639,II-VI,M_A,Rb,CdTe,-0.23230100000000004,-0.38042248134400414,0.08508061650973067
640,IV-IV,M_B,Ag,SiGe,-0.572554,-0.4189669302165061,0.0674402004064956
641,II-VI,M_i_A,Fe,CdSe,0.424605,0.6277878127583479,0.035631377504432425
642,II-VI,M_i_A,Cl,CdTe,-0.44413800000000003,-0.31463340075018464,0.034495045551735735
643,IV-IV,M_i_A,Mg,Ge,-0.05376,0.1918496184643265,0.05594399123853764
644,II-VI,M_A,Ti,CdTe,0.139049,0.09850145286724084,0.04219294728680311
645,II-VI,M_i_neut,Au,CdTe,-0.32669499999999996,-0.040166544374228765,0.046698134844237606
646,II-VI,M_i_B,Pd,CdTe,-0.318839,0.16407873813733537,0.026426101106237845
647,III-V,M_A,Al,BAs,-0.746654,-0.0807909534636776,0.09649493624815278
648,III-V,M_i_A,F,GaAs,-0.676495,-0.6322427671662959,0.09027153628753376
649,IV-IV,M_i_neut,Pd,SiGe,-0.498867,-0.18274900481764375,0.04246072220679419
650,II-VI,M_i_neut,F,ZnSe,-0.662732,-0.5361154403133199,0.10892480110458994
651,II-VI,M_A,Sc,CdTe,-0.49996,-0.07196832398191477,0.05039156903338471
652,II-VI,M_B,Br,ZnSe,-0.602633,-0.6790672333693208,0.08843302426984684
653,II-VI,M_i_A,Ag,CdTe,-0.398364,-0.11415045684747378,0.03980026634951134
654,II-VI,M_A,Ni,CdTe,-0.484543,-0.6232402584466042,0.041911665732014686
655,II-VI,M_i_neut,Ag,CdTe,-0.342256,-0.08907715456155542,0.040782926125576664
656,IV-IV,M_i_A,F,GeSn,-0.399922,-0.06544958709296005,0.11016923593881059
657,II-VI,M_i_A,Hg,CdTe,-0.12420999999999999,0.5091372640082386,0.03543977354405118
658,II-VI,M_A,V,CdTe,-0.438899,0.006625506219112861,0.03202058086593728
659,III-V,M_i_neut,Li,GaP,-0.46898900000000004,-0.5312110079889726,0.14399939602888265
660,II-VI,M_A,Pd,CdTe,-0.436217,-0.44853010483935785,0.030473730962667648
661,IV-IV,M_i_neut,Sc,GeSn,0.26059499999999997,0.1855222771719156,0.04726116654554339
662,II-VI,M_A,In,CdS,-0.51067,0.24824261676604156,0.051044931711172546
663,II-VI,M_A,Bi,CdTe,-0.398596,-0.04571024100862638,0.04100961368519221
664,II-VI,M_i_B,Ag,CdTe,-0.370327,-0.09490507969629229,0.04038082894837774
665,II-VI,M_i_neut,Pd,CdTe,-0.32261999999999996,0.16319062658923875,0.02650685356368745
666,II-VI,M_A,As,CdTe,-0.47752,-0.15836088657840003,0.028841058357653996
667,II-VI,M_A,K,CdTe,-0.250814,-0.5024301354327197,0.07368635162851463
668,II-VI,M_i_B,Na,CdTe,-0.39656399999999997,-0.4715364918300047,0.1040150638719596
669,II-VI,M_i_neut,Li,CdTe,-0.38358200000000003,-0.2922246314852317,0.07278474893822053
670,III-V,M_B,S,GaSb,-0.362014,-0.5180572998150259,0.061131256958068675
671,II-VI,M_A,V,CdS,-0.027644,0.39204639919928214,0.048349611263880314
672,IV-IV,M_i_A,Au,GeSn,-0.13403800000000002,-0.15057847379116615,0.05553705159580094
673,II-VI,M_i_neut,Ag,CdSe,-0.37793499999999997,0.04838165028347704,0.03933113203223306
674,II-VI,M_B,P,CdTe,-0.5559390000000001,-0.16499423296268972,0.035419757756469
675,III-V,M_A,Pd,InSb,-0.504184,-0.8350826521942327,0.049593580418515325
676,II-VI,M_i_A,F,CdSe,-0.5390520000000001,-0.1788803083493819,0.0885799035310961
677,II-VI,M_i_A,Li,CdTe,-0.4095,-0.2947897174287212,0.07253834776964165
678,II-VI,M_i_A,Na,CdTe,-0.377083,-0.4773815253248005,0.11341211216602855
679,II-VI,M_A,Fe,CdTe,-0.512202,-0.1486509406794861,0.029418243102589805
680,IV-IV,M_A,Sc,SiGe,-0.523924,-0.41100164730466837,0.07277631961630283
681,II-VI,M_B,Cl,CdTe,-0.46208999999999995,-0.8778506676601143,0.050053197227944164
682,II-VI,M_B,As,CdTe,-0.511425,-0.13671616268237305,0.028599893553229262
683,II-VI,M_A,Al,ZnSe,-0.643995,-0.18687232983411442,0.05720967014550015
684,III-V,M_A,Ca,InAs,-0.424677,0.25956427616612004,0.06173803177702278
685,III-V,M_A,Be,BP,-0.882383,0.45857586029225794,0.07428811947192802
686,II-VI,M_A,Cr,CdTe,-0.335538,-0.21412906040988747,0.03370535358160677
687,II-VI,M_A,Co,CdTe,-0.5831109999999999,-0.4912389848218924,0.04013924978284838
688,II-VI,M_B,O,CdTe,-0.6211949999999999,-0.9565924239650787,0.06261747985267481
689,II-VI,M_B,Br,CdTe,-0.44466999999999995,-0.8127583035105402,0.06439259101809107
690,II-VI,M_i_B,Li,CdTe,-0.414292,-0.29175729900469255,0.07561623063426902
691,II-VI,M_B,I,CdS,-0.38047,-0.3206955501240884,0.05546770984788932
692,IV-IV,M_B,Pt,SiGe,-0.49647700000000006,-0.512695152711186,0.07842363624551481
693,IV-IV,M_A,Ag,SiSn,-0.48116400000000004,-0.7986608091146321,0.07377118672948745
694,II-VI,M_A,Hg,ZnO,-0.807495,-0.2862082403286398,0.07396843491577884
695,IV-IV,M_A,Se,Ge,-0.24203899999999998,-0.6872036236496681,0.05222644758035215
696,II-VI,M_B,Br,CdS,-0.40771399999999997,-0.3899744900750073,0.06832343416913636
697,II-VI,M_A,Ba,CdTe,-0.306601,-0.013993937918508507,0.04853117291979352
698,II-VI,M_B,I,CdTe,-0.42353,-0.5440473144519369,0.037818382349307914
699,IV-IV,M_A,B,SiSn,-0.722867,-0.9150603828763814,0.07478380898087061
700,II-VI,M_A,Si,CdTe,0.318067,-0.21640011485068733,0.05243674805871541
701,IV-IV,M_i_B,Ga,GeSn,-0.084904,-0.13716640050226542,0.03619022223989144
702,IV-IV,M_i_A,Ca,Sn,-0.114471,0.23279489752340998,0.05528555897807836
703,III-V,M_A,Cd,AlP,-0.491254,0.06508444638796121,0.06986373989414192
704,II-VI,M_i_A,F,CdTe,-0.537222,-0.358675746281542,0.10069984554268357
705,IV-IV,M_B,Hg,SiSn,-0.63145,-0.5400428237283738,0.07211353696803147
706,IV-IV,M_B,Ti,SiGe,-0.664554,-0.4173546512893293,0.041758706997314425
707,IV-IV,M_A,Be,Sn,-0.623436,-0.5984665913398202,0.08313595275953534
708,IV-IV,M_A,Mn,SiSn,-1.233989,-1.0780077397727612,0.05329829405538379
709,III-V,M_A,Bi,InP,-0.049039,0.09945917852578304,0.0701121036989769
710,III-V,M_A,Sn,GaP,-0.433487,0.3866070164671128,0.08021585641480726
711,IV-IV,M_A,Ti,Si,-0.605338,-0.8858132283930763,0.05427159411686657
712,II-VI,M_i_neut,Mn,ZnTe,0.48437399999999997,0.6855405986606044,0.03867098974107015
713,II-VI,M_A,Sr,CdTe,-0.383723,0.08774219909851005,0.05842048798307475
714,II-VI,M_A,Al,CdTe,-0.517566,-0.28106522009986035,0.040070821667126
715,II-VI,M_A,Ga,ZnTe,-0.483833,-0.28990252331146954,0.053875465001443405
716,IV-IV,M_i_neut,Mn,Si,-0.131216,-0.3472875872900884,0.050656981513722346
717,II-VI,M_A,Na,CdTe,-0.454164,-0.644943246356821,0.068587912422118
718,II-VI,M_A,Sn,CdTe,0.055687,-0.03543541942863183,0.0305143677770773
719,II-VI,M_A,Ga,CdTe,-0.48535,-0.25655027343750564,0.03724587978025572
720,IV-IV,M_A,Cr,SnC,-0.49507299999999993,-0.6943993498757443,0.07080943252228901
721,III-V,M_A,Ag,InSb,-0.5171140000000001,-0.6817479867057753,0.057015947154513684
722,IV-IV,M_i_A,Zn,SiSn,-0.324642,0.013468773134787402,0.05014695725869262
723,II-VI,M_A,In,CdTe,-0.487208,-0.11609242172701291,0.039306008708561053
724,III-V,M_i_A,Cr,AlP,0.515011,0.7024518005716309,0.04126655712066693
725,II-VI,M_A,Cu,CdTe,-0.510991,-0.7327453428468514,0.04352402981017455
726,IV-IV,M_A,Ge,SiC,-0.8996120000000001,-0.19309049695723862,0.05397060255780681
727,III-V,M_i_B,Cu,InP,-0.31408200000000003,-0.14662658322109254,0.0517721560344108
728,II-VI,M_A,Au,CdTe,-0.44155900000000003,-0.5562292549013603,0.042768926302792366
729,II-VI,M_A,Pb,CdTe,-0.311704,-0.2151167341215161,0.03641017041962188
730,IV-IV,M_A,Bi,SiSn,-0.29831199999999997,-0.9143341950510395,0.04847662507753271
731,IV-IV,M_A,In,SiGe,-0.496036,-0.6101442803322389,0.0503939784478155
732,II-VI,M_A,Tl,CdTe,-0.4262,-0.2250215789216899,0.04360741503674655
733,III-V,M_i_B,Cu,AlSb,-0.335965,-0.2855875908773318,0.05080942495629418
734,II-VI,M_A,Ca,CdTe,-0.434909,0.004214355874920708,0.051565447305623055
735,III-V,M_A,Si,GaAs,-0.516783,-0.10812557059899178,0.08912973058253813
736,IV-IV,M_B,B,GeC,-0.789783,-0.10692123133708584,0.12024508349828063
737,II-VI,M_A,Ge,CdTe,-0.106681,-0.17039814667310882,0.04094025549520049
738,IV-IV,M_A,Au,Ge,-0.605626,-0.8580147632972137,0.055270225537749865
739,II-VI,M_A,Hf,CdTe,0.796767,0.32662747064160097,0.048197247149186724
740,II-VI,M_i_neut,Ni,CdSe,0.005502,0.20084228036434162,0.03589692826233743
741,II-VI,M_A,Pb,CdSe,-0.194327,-0.08063099664429756,0.03545567154462293
742,IV-IV,M_i_B,Ti,GeSn,0.032681,-0.06817501744787333,0.03661285907127721
743,II-VI,M_A,Li,CdTe,-0.531794,-1.0253413498722992,0.06393477125225877
744,IV-IV,M_i_neut,Cu,Si,-0.32921,-0.27394256111498055,0.07743652396902093
745,II-VI,M_A,Ag,CdTe,-0.499572,-0.7182540465712911,0.042390174511381835
746,II-VI,M_A,Fe,ZnO,-0.44000900000000004,-0.08814703419746382,0.05734153489150029
747,II-VI,M_A,Tl,CdSe,-0.44008800000000003,-0.11888689722056223,0.038566392256270295
748,IV-IV,M_A,Sb,SiSn,-0.33303,-0.8055489237588507,0.04023422340972487
749,IV-IV,M_i_A,Ni,SiSn,-0.5091220000000001,-0.3229823656158108,0.053970343062499496
750,II-VI,M_B,S,CdTe,-0.571714,-0.5567368387141288,0.039605289197703196
751,II-VI,M_A,Be,CdTe,-0.619502,0.09719901780235247,0.05733623851096877
752,II-VI,M_A,Mn,CdTe,-0.531175,-0.013528469327250192,0.03571766520825141
753,III-V,M_A,Ni,GaP,-0.5686640000000001,-1.2287152490694437,0.10766517128397357
754,II-VI,M_B,Se,CdTe,-0.5223800000000001,-0.4318356852715445,0.03556857032731003
755,II-VI,M_A,Zn,CdTe,-0.54867,-0.11094837608830191,0.04345383489751313
756,III-V,M_i_neut,Ni,InAs,-0.195912,-0.1814829922359847,0.05148877408159132
757,IV-IV,M_i_A,Cu,GeSn,-0.152166,-0.36462087982850927,0.059422620381873036
758,IV-IV,M_A,Sb,Sn,-0.300113,-0.792937670579357,0.064725695176433
759,II-VI,M_A,Hg,CdTe,-0.48872,-0.07080678656971687,0.041137355859273694
760,III-V,M_A,Al,InAs,-0.511957,-0.36947397606838317,0.06227123712278371
761,II-VI,M_A,Mg,CdTe,-0.503356,0.211395229797222,0.04558582505011028
762,IV-IV,M_B,Ge,GeSn,-0.39329200000000003,-0.6331303807250983,0.04969885875927221
763,III-V,M_B,As,InSb,-0.450491,-0.3352661019464381,0.06800393392012337
764,II-VI,M_B,Se,CdS,-0.45315,-0.2343185294743766,0.06473850917229358
765,III-V,M_B,Ge,BSb,-0.900553,-0.3069986824979363,0.05795531022608837
766,IV-IV,M_i_neut,Ni,SiGe,-0.44364,-0.17379620344105812,0.04567644778521895
767,IV-IV,M_A,Cu,GeSn,-0.43805299999999997,-0.8852465271334964,0.0663917915783281
768,II-VI,M_i_A,Cr,ZnTe,-0.06334400000000001,0.5956829685487268,0.030738879199022504
769,III-V,M_A,Al,GaSb,-0.478335,-0.19008688314848757,0.06755198264262041
770,II-VI,M_A,Cd,CdTe,-0.49801999999999996,-0.017784267187742935,0.03871534152229316
771,II-VI,M_B,Te,CdTe,-0.490838,-0.20834673050979582,0.03378831540776522
772,III-V,M_A,Al,AlSb,-0.520772,-0.3458559167537666,0.07895376884101538
773,IV-IV,M_A,Ge,Si,-0.666704,-0.9120719037024182,0.047339320614331194
774,II-VI,M_B,Se,ZnTe,-0.5983069999999999,-0.5797892762503918,0.040191597368983624
775,II-VI,M_A,Cu,CdSe,-0.539239,-0.5728224755062886,0.043575507601778425
776,III-V,M_A,Fe,AlSb,-0.8654200000000001,-0.7507495077146359,0.06488334916059525
777,IV-IV,M_A,Mn,Sn,-0.545624,-1.1220121241589847,0.08296642042290196
778,IV-IV,M_A,V,SiC,-0.901697,-0.2937100925642248,0.05989060403767459
779,III-V,M_A,Ti,AlAs,-0.535745,-0.2807605351036558,0.07300902728093563
780,II-VI,M_A,Cu,ZnTe,-0.536331,-0.923018546615755,0.05319254862403314
781,IV-IV,M_i_A,N,Ge,-0.469733,-0.3654100166268146,0.0697979278025632
782,IV-IV,M_B,V,GeSn,-0.739866,-0.5942796767946271,0.048601970911005155
783,III-V,M_B,N,BAs,-1.1419350000000001,-0.5834906523053844,0.09867221046894963
784,IV-IV,M_A,Cr,GeC,-0.784745,-0.3633610858667093,0.06608226366174326
785,IV-IV,M_A,Cr,Sn,-1.500122,-1.1814756309269943,0.08634325484282393
786,IV-IV,M_B,N,GeSn,-0.460739,-0.8444206638984866,0.08442391341316513
787,IV-IV,M_i_A,N,Sn,-0.44782700000000003,-0.6199830787896874,0.08362075023689534
788,II-VI,M_i_neut,Hf,ZnO,1.75,1.0726262035423886,0.04796129923677191
789,II-VI,M_i_neut,Nb,ZnO,2.01,0.7360412522762493,0.0570728095604493
790,II-VI,M_B,Sr,ZnS,2.07,1.7427384757442361,0.09609217121725729
791,II-VI,M_B,Sc,CdO,1.04,0.6021031546533229,0.1124469874414638
792,II-VI,M_i_A,Zn,ZnO,0.77,0.704644055364455,0.046899278681995664
793,II-VI,M_i_B,Zn,ZnO,0.73,0.7070987838919681,0.04431034942415568
794,II-VI,M_i_neut,Zn,ZnO,0.64,0.712138093070617,0.05062647712823531
795,II-VI,M_i_B,O,ZnO,-0.78,-0.5654769029251704,0.06853942771983332
796,II-VI,M_i_neut,O,ZnO,-0.81,-0.5826730499058899,0.0686187859661343
797,II-VI,M_A,S,ZnS,-0.38,-0.09769424035583164,0.0640139144392792
798,II-VI,M_B,Zn,ZnS,1.33,0.7122060601322158,0.06143862402663771
799,II-VI,M_i_B,Zn,ZnS,1.73,1.1384226261336043,0.047698687739539516
800,II-VI,M_i_neut,Zn,ZnS,1.47,1.1409515991207728,0.044964801599673254
801,II-VI,M_i_A,S,ZnS,-0.37,0.28742740356071894,0.05201350474518318
802,II-VI,M_i_B,S,ZnS,-0.51,0.2882564166385156,0.05275060166891827
803,II-VI,M_i_neut,S,ZnS,0.56,0.3016449962822926,0.05582953035198348
804,II-VI,M_A,Se,ZnSe,0.29,-0.4166359698855377,0.07712621758889521
805,II-VI,M_B,Zn,ZnSe,1.0,0.816713398171558,0.06527306609980184
806,II-VI,M_i_A,Zn,ZnSe,0.72,0.8819129210989075,0.04292648887009138
807,II-VI,M_i_B,Zn,ZnSe,1.26,0.8980605530894806,0.047014398003671416
808,II-VI,M_i_neut,Zn,ZnSe,1.03,0.8990563406199865,0.04793755015945456
809,II-VI,M_i_A,Se,ZnSe,-0.08,0.1131152683560551,0.03610949731365149
810,II-VI,M_i_B,Se,ZnSe,0.08,0.13089523964750818,0.03522205965831617
811,II-VI,M_i_neut,Se,ZnSe,0.57,0.13160588805178658,0.03331976398959738
812,II-VI,M_A,Te,ZnTe,0.38,-0.31077978162766723,0.04296190779039704
813,II-VI,M_i_A,Zn,ZnTe,0.18,0.7478881255662336,0.045024755768625524
814,II-VI,M_i_B,Zn,ZnTe,0.69,0.7788349400240131,0.04783098994395418
815,II-VI,M_i_neut,Zn,ZnTe,0.22,0.7599947402464347,0.04447223517523662
816,II-VI,M_i_A,Te,ZnTe,0.15,0.25052102200119003,0.02992041574378031
817,II-VI,M_i_B,Te,ZnTe,0.3,0.2860001130646781,0.029254518468513683
818,II-VI,M_i_neut,Te,ZnTe,0.56,0.2744123732506389,0.03074253633387113
819,II-VI,M_B,Cd,CdO,0.61,0.3341516664485091,0.0978621550653647
820,II-VI,M_i_A,Cd,CdO,0.36,0.6901010944903134,0.042203230840337246
821,II-VI,M_i_B,Cd,CdO,0.3,0.6663621407642681,0.03592806100061033
822,II-VI,M_i_A,O,CdO,-0.45,-0.42709177848030955,0.05571152010809836
823,II-VI,M_i_B,O,CdO,-0.56,-0.4379413542109897,0.049413799289385295
824,III-V,M_B,Sr,InN,1.59,1.4333028282759208,0.10734536671474304
825,III-V,M_B,B,BP,-1.01,-0.627751052669965,0.07147591016943862
826,III-V,M_A,P,BP,0.53,0.8352011542255555,0.15312480791986138
827,III-V,M_i_A,B,BP,-0.27,-0.45276851362601445,0.07462731508263512
828,III-V,M_i_B,B,BP,-0.41,-0.4426997333301653,0.07874038748127613
829,III-V,M_i_neut,B,BP,-0.31,-0.4529680680744585,0.06426799981755499
830,III-V,M_i_A,P,BP,0.68,0.3227172344616116,0.058247223781884565
831,III-V,M_i_B,P,BP,0.75,0.32864832063392907,0.05401767603425771
832,III-V,M_i_neut,P,BP,-0.14,0.3128723136417876,0.04907442321212052
833,III-V,M_B,B,BAs,-1.12,-0.7395272618110728,0.0771342603863529
834,III-V,M_A,As,BAs,0.43,0.27338056486657436,0.08485111219903213
835,III-V,M_i_A,B,BAs,-0.62,-0.6220676701119322,0.062049265665342586
836,III-V,M_i_B,B,BAs,-0.55,-0.6146147503631811,0.061371500499087725
837,III-V,M_i_neut,B,BAs,-0.46,-0.6151918673697645,0.050066885010639994
838,III-V,M_i_A,As,BAs,0.62,0.061260154113193944,0.04620403002551747
839,III-V,M_i_B,As,BAs,0.6,0.08319971355836839,0.04465482728163254
840,III-V,M_i_neut,As,BAs,-0.05,0.05508703572516983,0.05228904761227663
841,III-V,M_B,B,BSb,-1.03,-0.7213094375647406,0.07491916620297752
842,III-V,M_A,Sb,BSb,0.47,0.05580541773225981,0.07049694782406282
843,III-V,M_i_A,B,BSb,-0.54,-0.64117002461224,0.05575516944372009
844,III-V,M_i_B,B,BSb,-0.41,-0.6387341405487894,0.0672875546648536
845,III-V,M_i_neut,B,BSb,-0.39,-0.637146181992012,0.06606046488816363
846,III-V,M_i_A,Sb,BSb,0.56,0.1014486449339067,0.04326125600666153
847,III-V,M_i_B,Sb,BSb,0.64,0.16452954116393653,0.040419374435082436
848,III-V,M_i_neut,Sb,BSb,0.45,0.12216402179869097,0.03919252709943228
849,III-V,M_B,Al,AlP,0.06,0.1197325321543186,0.07159159212485193
850,III-V,M_A,P,AlP,0.55,-0.07812723866801369,0.08174348777766927
851,III-V,M_i_A,Al,AlP,0.63,0.5874728278632417,0.05536922363957715
852,III-V,M_i_B,Al,AlP,1.13,0.5944308809547468,0.05063224153453639
853,III-V,M_i_neut,Al,AlP,1.08,0.6019742368265375,0.04577570047004962
854,III-V,M_i_A,P,AlP,0.65,0.7438413699453769,0.051005692311016246
855,III-V,M_i_B,P,AlP,0.82,0.7502214494035796,0.04994742576901273
856,III-V,M_i_neut,P,AlP,-0.05,0.7431621256107857,0.04993204559898829
857,III-V,M_B,Al,AlAs,-0.13,0.016933318258666875,0.07904015223218347
858,III-V,M_A,As,AlAs,0.09,-0.48224083351428604,0.07930787390208534
859,III-V,M_i_A,Al,AlAs,0.3,0.32130664437074713,0.05716073767484033
860,III-V,M_i_B,Al,AlAs,0.83,0.3328763348906848,0.052075930629818794
861,III-V,M_i_neut,Al,AlAs,0.83,0.32723970282577053,0.05378095322533856
862,III-V,M_i_A,As,AlAs,0.63,0.4671939987930426,0.04052162916663602
863,III-V,M_i_B,As,AlAs,0.68,0.48661616109161343,0.03812377315690266
864,III-V,M_i_neut,As,AlAs,-0.06,0.47292046483292527,0.041374961761000036
865,III-V,M_B,Al,AlSb,-0.41,-0.2114171445267567,0.0763377099500766
866,III-V,M_A,Sb,AlSb,0.12,-0.5770340640122162,0.06641318351930427
867,III-V,M_i_A,Al,AlSb,-0.28,0.09158468784220777,0.04608621806828847
868,III-V,M_i_B,Al,AlSb,0.1,0.11198566769900883,0.05413589080878911
869,III-V,M_i_neut,Al,AlSb,0.24,0.1090921212998299,0.045123994079471944
870,III-V,M_i_A,Sb,AlSb,0.54,0.4772731981664194,0.04380118970077
871,III-V,M_i_B,Sb,AlSb,0.57,0.5182245969857096,0.04691625458102155
872,III-V,M_i_A,Ga,GaN,1.43,0.9755039425604515,0.09937052791784316
873,III-V,M_i_B,Ga,GaN,1.91,0.9765168493852237,0.08683066545718955
874,III-V,M_i_neut,Ga,GaN,2.36,0.9981285298577675,0.08219153803359669
875,III-V,M_B,Ga,GaP,-0.19,-0.012435756112752981,0.05641815120965816
876,III-V,M_A,P,GaP,0.42,0.3771873449383814,0.07445049004656511
877,III-V,M_i_A,Ga,GaP,-0.21,0.3928880822358723,0.05859770299911411
878,III-V,M_i_B,Ga,GaP,0.26,0.40828196819965185,0.06101028829044057
879,III-V,M_i_neut,Ga,GaP,0.41,0.41466566525743753,0.05662246681107996
880,III-V,M_i_A,P,GaP,0.54,0.45564298544348925,0.04568078890568205
881,III-V,M_i_B,P,GaP,0.68,0.4478178462846296,0.05077324724736625
882,III-V,M_i_neut,P,GaP,-0.36,0.4381120984813232,0.05157821333555975
883,III-V,M_B,Ga,GaAs,-0.42,-0.3164524819210279,0.06363313490057777
884,III-V,M_A,As,GaAs,-0.15,0.13684808831288872,0.08410257582172621
885,III-V,M_i_A,Ga,GaAs,-0.42,0.06271287511139437,0.036727323061956536
886,III-V,M_i_B,Ga,GaAs,-0.11,0.07253316183320993,0.034317446669871535
887,III-V,M_i_neut,Ga,GaAs,0.06,0.07947156034706342,0.037247805918554554
888,III-V,M_i_A,As,GaAs,0.4,0.1885049623730351,0.0401820412683691
889,III-V,M_i_B,As,GaAs,0.44,0.20022890746767946,0.03469186964084562
890,III-V,M_i_neut,As,GaAs,-0.37,0.18937957832427732,0.03479390306646166
891,III-V,M_B,Ga,GaSb,-0.56,-0.3621688190616026,0.05205915424646456
892,III-V,M_A,Sb,GaSb,0.03,-0.013521523106921118,0.07786013421688794
893,III-V,M_i_A,Ga,GaSb,-0.26,-0.03733094435530869,0.035815469194240286
894,III-V,M_i_B,Ga,GaSb,-0.19,-0.016324189251663464,0.03323628235937824
895,III-V,M_i_neut,Ga,GaSb,-0.16,-0.02482905469634932,0.03657677406578737
896,III-V,M_i_A,Sb,GaSb,0.42,0.19228360337585576,0.039999800861044106
897,III-V,M_i_B,Sb,GaSb,0.4,0.2183757358989423,0.032958167759363534
898,III-V,M_i_neut,Sb,GaSb,-0.22,0.2066049369917613,0.03620533770734797
899,III-V,M_i_A,In,InN,0.9,1.0332342772279242,0.06453831716160532
900,III-V,M_i_B,In,InN,0.75,1.0156995839144787,0.0704099635520997
901,III-V,M_i_A,N,InN,-0.45,-0.16636503011483655,0.05857181378797709
902,III-V,M_i_B,N,InN,-0.25,-0.16293360681848437,0.05805502618659016
903,III-V,M_i_neut,N,InN,-0.49,-0.16090144683219038,0.05674140553087187
904,III-V,M_B,In,InP,0.16,-0.0723836776593507,0.04548632169823742
905,III-V,M_A,P,InP,0.28,-0.167711531856596,0.07715742485667472
906,III-V,M_i_A,In,InP,0.23,0.47249316869017405,0.03886638973824978
907,III-V,M_i_B,In,InP,0.54,0.46381225130884546,0.03885875861509606
908,III-V,M_i_neut,In,InP,0.58,0.48607062607214224,0.034478976365929996
909,III-V,M_i_A,P,InP,0.46,0.30668106216225194,0.04749279627652894
910,III-V,M_i_B,P,InP,0.64,0.30171849128509776,0.04913107489978204
911,III-V,M_i_neut,P,InP,-0.11,0.3112623556462738,0.04932057126728177
912,III-V,M_B,In,InAs,-0.02,-0.22075912073761117,0.06202253382037979
913,III-V,M_A,As,InAs,-0.17,-0.43861772127099397,0.06773483459593228
914,III-V,M_i_A,In,InAs,-0.06,0.1581664073001132,0.038389327537926
915,III-V,M_i_B,In,InAs,0.22,0.18006931897572126,0.03665079473350603
916,III-V,M_i_neut,In,InAs,0.34,0.1830430302539691,0.04016618658654671
917,III-V,M_i_A,As,InAs,0.39,0.12301896459341193,0.040883576741694336
918,III-V,M_i_B,As,InAs,0.41,0.1303462212894088,0.0429949775218577
919,III-V,M_i_neut,As,InAs,-0.13,0.1341275150682651,0.045572055697006945
920,III-V,M_B,In,InSb,-0.3,-0.26416897982113763,0.04480501464243587
921,III-V,M_A,Sb,InSb,-0.13,-0.41251947441824344,0.06968792645283767
922,III-V,M_i_A,In,InSb,-0.21,0.05713448281172244,0.03993578475810867
923,III-V,M_i_B,In,InSb,-0.15,0.0872426865328028,0.038934915102274266
924,III-V,M_i_neut,In,InSb,0.0,0.08489775309070831,0.038922171185907316
925,III-V,M_i_A,Sb,InSb,0.37,0.1779005260926753,0.03593591513403482
926,III-V,M_i_B,Sb,InSb,0.36,0.19799598616095795,0.03276924699678927
927,III-V,M_i_neut,Sb,InSb,-0.15,0.19461502982503065,0.03551672890423922
928,IV-IV,M_i_A,In,SiC,1.69,0.7985451250340245,0.04696039892834137
