,Type,Site,Impurity,AB,∆H (B-rich)_DFT,train_mean,train_std
638,II-VI,M_i_A,Hg,CdTe,1.7590000000000001,1.9924961934125265,0.08492864424061855
639,II-VI,M_A,V,CdTe,1.7480000000000002,1.6912453941338028,0.11746617712999866
640,III-V,M_i_neut,Li,GaP,1.7369990000000002,3.5669083742916903,0.33926252813106533
641,II-VI,M_A,Pd,CdTe,1.736,0.673010562624559,0.1298640841841353
642,IV-IV,M_i_neut,Sc,GeSn,1.721988,2.529821967505126,0.28596736414049867
643,II-VI,M_A,In,CdS,1.7214189999999998,1.115436806004448,0.1421603570326884
644,II-VI,M_A,Bi,CdTe,1.6909999999999998,1.270831661265035,0.1585512785634971
645,II-VI,M_i_B,Ag,CdTe,1.69,1.8443088459680723,0.10725729643838501
646,II-VI,M_i_neut,Pd,CdTe,1.6840000000000002,3.131121417000032,0.08734817865085043
647,II-VI,M_A,As,CdTe,1.682,2.1777820089686273,0.1876340487817521
648,II-VI,M_A,K,CdTe,1.6769999999999998,0.7902767795407322,0.11656375071761291
649,II-VI,M_i_B,Na,CdTe,1.6669999999999998,2.233247004256242,0.13166483352156852
650,II-VI,M_i_neut,Li,CdTe,1.6440000000000001,2.202429218324534,0.13804187082694322
651,III-V,M_B,S,GaSb,1.636483,2.4026618754632034,0.33368761755524556
652,IV-IV,M_i_A,Au,GeSn,1.623658,2.150756705854184,0.21229600939859194
653,II-VI,M_i_neut,Ag,CdSe,1.61506,2.1388356647662965,0.10218187559658189
654,II-VI,M_B,P,CdTe,1.6119999999999999,3.1876569570691506,0.13344740860072077
655,III-V,M_A,Pd,InSb,1.594352,1.219867251795431,0.2105979694458465
656,II-VI,M_i_A,F,CdSe,1.5857700000000001,2.0184028337728286,0.1459938969552369
657,II-VI,M_i_A,Li,CdTe,1.5819999999999999,2.201944022580809,0.127545772836813
658,II-VI,M_i_A,Na,CdTe,1.578,2.3674755462649357,0.1236366270536266
659,II-VI,M_A,Fe,CdTe,1.555,1.2400092716256086,0.12519202425670925
660,IV-IV,M_A,Sc,SiGe,1.554509,3.0921285515339503,0.312775778466309
661,II-VI,M_B,Cl,CdTe,1.54,2.2155353591506666,0.16913438110766854
662,II-VI,M_B,As,CdTe,1.524,2.3084576363567426,0.1801628030364331
663,II-VI,M_A,Al,ZnSe,1.498376,3.6003561492203318,0.2167238685077836
664,III-V,M_A,Ca,InAs,1.49281,1.3939335193074467,0.34549792285161374
665,III-V,M_A,Be,BP,1.447453,1.5032495992175026,0.49240975452583996
666,II-VI,M_A,Cr,CdTe,1.44,0.87787926271957,0.12951284600170737
667,II-VI,M_A,Co,CdTe,1.439,0.9991267298736435,0.10274670310965019
668,II-VI,M_B,O,CdTe,1.426,3.1795785369540837,0.20194838744583182
669,II-VI,M_B,Br,CdTe,1.41,0.802348608955684,0.20987348184923796
670,II-VI,M_i_B,Li,CdTe,1.389,2.156257439521104,0.12173148700049216
671,II-VI,M_B,I,CdS,1.379845,1.6825354440973979,0.1951452051245518
672,IV-IV,M_B,Pt,SiGe,1.3652309999999999,1.503005909303575,0.33683628185804104
673,IV-IV,M_A,Ag,SiSn,1.3548790000000002,-0.36511514246716936,0.36839572255035263
674,II-VI,M_A,Hg,ZnO,1.3469209999999998,3.2359326524042418,0.5002357197755635
675,IV-IV,M_A,Se,Ge,1.340697,0.6486381957119691,0.34163316375150693
676,II-VI,M_B,Br,CdS,1.3263969999999998,1.4094139675620523,0.22404777848166207
677,II-VI,M_A,Ba,CdTe,1.3219999999999998,0.9588041518328495,0.1632629121878398
678,II-VI,M_B,I,CdTe,1.315,1.0241889593085822,0.2015548223369951
679,IV-IV,M_A,B,SiSn,1.305965,-0.2814742097848664,0.4811808119056005
680,II-VI,M_A,Si,CdTe,1.296,2.766254647876168,0.16504348657613488
681,IV-IV,M_i_B,Ga,GeSn,1.294693,1.33232060078972,0.17047401437506918
682,IV-IV,M_i_A,Ca,Sn,1.286154,-0.5703328913709251,0.4737930335120954
683,III-V,M_A,Cd,AlP,1.277755,1.349445306112311,0.39059450024380943
684,II-VI,M_i_A,F,CdTe,1.244,1.8818391272758013,0.1599516547503424
685,IV-IV,M_B,Hg,SiSn,1.230359,1.5726787183380853,0.40589070836849356
686,II-VI,M_A,Cd,ZnS,1.181457,3.0926518427410086,0.28198705938432894
687,IV-IV,M_B,Ti,SiGe,1.1046690000000001,1.9742468007658396,0.35057031411538603
688,IV-IV,M_A,Be,Sn,1.102429,0.2621233797991818,0.5418803668259563
689,IV-IV,M_A,Mn,SiSn,1.1008930000000001,-0.759994778712357,0.3487307912196303
690,III-V,M_A,Bi,InP,1.100778,1.9603223164053738,0.24155155942627377
691,III-V,M_A,Sn,GaP,1.098203,2.0789755329193262,0.2298176458738943
692,IV-IV,M_A,Ti,Si,1.08905,0.36877169124602205,0.35896622610722534
693,II-VI,M_i_neut,Mn,ZnTe,1.083798,2.690906075182154,0.17111985666150448
694,II-VI,M_A,Sr,CdTe,1.063,1.4924024376873184,0.09336274533117812
695,II-VI,M_A,Al,CdTe,1.036,2.015319365271018,0.16691646491815482
696,II-VI,M_A,Ga,ZnTe,1.034409,2.6396137085902103,0.2425352802762928
697,IV-IV,M_i_neut,Mn,Si,1.0014,1.9000638440243627,0.22801781052638367
698,II-VI,M_A,Na,CdTe,0.9890000000000001,0.0271578006510906,0.13562226918937334
699,II-VI,M_A,Sn,CdTe,0.97,1.7195156608221922,0.17166442667180656
700,II-VI,M_A,Ga,CdTe,0.956,1.5765386556455945,0.13956212615033992
701,III-V,M_A,Ag,InSb,0.945225,1.2979569836162501,0.19004685482345535
702,IV-IV,M_i_A,Zn,SiSn,0.9449790000000001,1.6854185621782705,0.2009201881949305
703,II-VI,M_A,In,CdTe,0.934,0.783422187981804,0.17282935245421582
704,III-V,M_i_A,Cr,AlP,0.924687,2.7226151908834995,0.20695824588863407
705,II-VI,M_A,Cu,CdTe,0.922,0.27815329695620417,0.14102209684077277
706,IV-IV,M_A,Ge,SiC,0.875791,3.6245337089869762,0.2942817250820563
707,III-V,M_i_B,Cu,InP,0.859766,2.449936383892971,0.1659443082877727
708,II-VI,M_A,Au,CdTe,0.856,1.4338167205173942,0.2098104644407125
709,II-VI,M_A,Pb,CdTe,0.8490000000000001,1.4951004424257586,0.12545222705741976
710,IV-IV,M_A,Bi,SiSn,0.8425790000000001,1.886834702301448,0.2504841815098599
711,IV-IV,M_A,In,SiGe,0.8350639999999999,0.678337923702036,0.3767447959122724
712,II-VI,M_A,Tl,CdTe,0.815,0.5619775411899505,0.14618860899094305
713,III-V,M_i_B,Cu,AlSb,0.80705,0.899516752737763,0.21157320115537168
714,II-VI,M_A,Ca,CdTe,0.807,1.621570549039585,0.14431745151468306
715,III-V,M_A,Si,GaAs,0.8042630000000001,0.5266362696408846,0.24974617137972838
716,II-VI,M_A,Ge,CdTe,0.738,2.5757925226475473,0.17571876236299025
717,IV-IV,M_A,Au,Ge,0.726204,2.498001377771293,0.35138365096417484
718,II-VI,M_A,Hf,CdTe,0.6920000000000001,2.21005018229617,0.15311172202804404
719,II-VI,M_i_neut,Ni,CdSe,0.660003,3.3715666516369316,0.08695003685239272
720,II-VI,M_A,Pb,CdSe,0.6218060000000001,1.5788316882601134,0.14267380470057514
721,IV-IV,M_i_B,Ti,GeSn,0.6197600000000001,2.2793348407356797,0.19459090577355062
722,II-VI,M_A,Li,CdTe,0.601,-0.1300948921858306,0.1610398314676288
723,IV-IV,M_i_neut,Cu,Si,0.5926319999999999,2.1914317341438547,0.2367196058562921
724,II-VI,M_A,Ag,CdTe,0.589,-0.28151432241539237,0.16283226751002766
725,II-VI,M_A,Tl,CdSe,0.503884,0.5547305485737262,0.16085697985809935
726,IV-IV,M_A,Sb,SiSn,0.49266899999999997,0.6930625130738821,0.23411144885210072
727,IV-IV,M_i_A,Ni,SiSn,0.452326,1.5865962842143535,0.18946518945616164
728,II-VI,M_B,S,CdTe,0.377,2.142879353217113,0.16333410538092305
729,II-VI,M_A,Be,CdTe,0.342,1.6365224553480793,0.21709822561855566
730,II-VI,M_A,Mn,CdTe,0.26,0.05650305713017315,0.17288199275039845
731,III-V,M_A,Ni,GaP,0.23914000000000002,-0.18793768008813141,0.25162713339507115
732,II-VI,M_B,Se,CdTe,0.226,1.306590705451397,0.16844975174462
733,II-VI,M_A,Zn,CdTe,0.22,0.8987299552655102,0.1701743468426715
734,III-V,M_i_neut,Ni,InAs,0.199152,2.215757815911215,0.20731535966830975
735,IV-IV,M_i_A,Cu,GeSn,0.176422,0.6852389830045504,0.18154936516252257
736,IV-IV,M_A,Sb,Sn,0.17247300000000002,-0.5217699864741849,0.3224672010568058
737,II-VI,M_A,Hg,CdTe,0.162,-0.14668494500379456,0.15753745195013372
738,III-V,M_A,Al,InAs,0.142764,0.4449483743359838,0.24490592941369596
739,II-VI,M_A,Mg,CdTe,0.125,0.7638419578274743,0.20893483612617778
740,IV-IV,M_B,Ge,GeSn,0.10980899999999999,0.34930217264480945,0.33169584431098964
741,III-V,M_B,As,InSb,0.092464,0.6659307349011809,0.2872822331210432
742,II-VI,M_B,Se,CdS,0.07269,1.6191644448482407,0.16182525061494743
743,III-V,M_B,Ge,BSb,0.062060000000000004,3.705457757118617,0.417137720389962
744,IV-IV,M_i_neut,Ni,SiGe,0.059108,1.8031110845570208,0.20451761577773248
745,IV-IV,M_A,Cu,GeSn,0.043112,-0.7715368421025515,0.26272564820271804
746,II-VI,M_i_A,Cr,ZnTe,0.032902999999999995,3.1306664812933933,0.17390313843324676
747,III-V,M_A,Al,GaSb,0.011237,-0.38960129037386015,0.23944005866058377
748,II-VI,M_A,Cd,CdTe,0.0,0.2663941544654101,0.17800453227836463
749,II-VI,M_B,Te,CdTe,0.0,1.310548597220719,0.23295548086943413
750,III-V,M_A,Al,AlSb,-0.036446,0.4700994444109683,0.2591011427007766
751,IV-IV,M_A,Ge,Si,-0.085232,-0.016340351722709878,0.3559448215460559
752,II-VI,M_B,Se,ZnTe,-0.255728,1.2781532421095059,0.24647882781949362
753,II-VI,M_A,Cu,CdSe,-0.350199,0.3503925522883165,0.13624554967056246
754,III-V,M_A,Fe,AlSb,-0.433174,-0.9992188402831111,0.33272678220857566
755,IV-IV,M_A,Mn,Sn,-0.472685,0.2504827864282596,0.44505505486871827
756,IV-IV,M_A,V,SiC,-0.5277149999999999,3.3743022563351843,0.4975276684181022
757,III-V,M_A,Ti,AlAs,-0.560998,1.0049760988945944,0.4114209039084602
758,IV-IV,M_i_A,N,Ge,-0.764837,1.852073807240653,0.2706144233751963
759,IV-IV,M_B,V,GeSn,-0.888251,0.9494503230056027,0.28623872031527575
760,III-V,M_B,N,BAs,-0.97064,4.527898641566013,0.35618346255311717
761,IV-IV,M_A,Cr,Sn,-1.353895,0.39195346765593564,0.4225469665474141
762,II-VI,M_i_A,Zn,ZnO,6.869889,5.952528081327813,0.2195861630959848
763,II-VI,M_i_B,Zn,ZnO,6.152194000000001,5.853604813248639,0.20776493732278806
764,II-VI,M_i_neut,Zn,ZnO,6.741257000000001,5.962407418742766,0.20800862280970236
765,II-VI,M_i_B,O,ZnO,3.380432,4.153957447132339,0.23899574618363714
766,II-VI,M_i_neut,O,ZnO,3.387921,4.291962024609176,0.27139371108338867
767,II-VI,M_A,S,ZnS,2.7089830000000004,3.623908010176108,0.19513799185075767
768,II-VI,M_B,Zn,ZnS,6.562809,4.853829151898578,0.22267801810156654
769,II-VI,M_i_B,Zn,ZnS,5.285964,5.32488342785413,0.16049480231960658
770,II-VI,M_i_neut,Zn,ZnS,5.511203,5.349861832216986,0.14570226810709772
771,II-VI,M_i_A,S,ZnS,4.661567,4.614251033728587,0.10328092460804084
772,II-VI,M_i_B,S,ZnS,2.491389,4.526450838582482,0.10553080245187582
773,II-VI,M_i_neut,S,ZnS,4.381065,4.668584225409361,0.10711718411453662
774,II-VI,M_B,Zn,ZnSe,5.771276,4.259118838790437,0.19378411162765852
775,II-VI,M_i_A,Zn,ZnSe,3.980453,4.1125539450036,0.1298239487898169
776,II-VI,M_i_B,Zn,ZnSe,4.363919999999999,4.165319794337937,0.14548738025496794
777,II-VI,M_i_neut,Zn,ZnSe,4.582856,4.096137660183089,0.12522458019872465
778,II-VI,M_i_A,Se,ZnSe,4.1146709999999995,4.066767092077264,0.11406028569367076
779,II-VI,M_i_B,Se,ZnSe,4.801887000000001,4.162017945795368,0.10150867173412072
780,II-VI,M_i_neut,Se,ZnSe,3.894714,4.0456526498541105,0.14081683430921313
781,II-VI,M_A,Te,ZnTe,2.678105,1.8584237605492628,0.22131478037939512
782,II-VI,M_i_A,Zn,ZnTe,2.8489459999999998,3.2528935913500923,0.14986422117120551
783,II-VI,M_i_B,Zn,ZnTe,3.3296650000000003,3.3124013957262,0.1623300755818546
784,II-VI,M_i_neut,Zn,ZnTe,2.853043,3.1954602374530277,0.1524713597021261
785,II-VI,M_i_A,Te,ZnTe,4.218342,3.943442195944604,0.15270081817524492
786,II-VI,M_i_B,Te,ZnTe,4.843432,4.240772791125768,0.15852034916617788
787,II-VI,M_i_neut,Te,ZnTe,3.87638,3.7673795210439387,0.17759867236235335
788,II-VI,M_i_A,Cd,CdO,3.7502980000000004,4.141202118323918,0.18971615864548852
789,II-VI,M_i_B,Cd,CdO,3.39785,3.7860145184630354,0.2265431126667318
790,II-VI,M_i_A,O,CdO,2.4699150000000003,3.7640530627093938,0.1847714143326228
791,II-VI,M_i_B,O,CdO,2.767305,3.677644902909292,0.1788479848504835
792,III-V,M_B,B,BP,4.109551000000001,4.117853157759893,0.4182694427994714
793,III-V,M_A,P,BP,2.87253,5.199571756921994,0.2957189070117367
794,III-V,M_i_A,B,BP,7.573342,7.3059187203422455,0.2522286499733931
795,III-V,M_i_B,B,BP,8.003162,7.346040074960035,0.25830175322414656
796,III-V,M_i_neut,B,BP,6.9249600000000004,7.307763992632692,0.28054556801637215
797,III-V,M_i_A,P,BP,10.226569999999999,8.71677391742135,0.43256305133959366
798,III-V,M_i_B,P,BP,10.810998,8.7940215307843,0.3693852754685747
799,III-V,M_i_neut,P,BP,8.649737,8.614527295046523,0.4098813096903783
800,III-V,M_B,B,BAs,2.549706,3.5358456784594834,0.4397418471074327
801,III-V,M_A,As,BAs,3.6054980000000003,5.174978686924187,0.3712347315233072
802,III-V,M_i_A,B,BAs,6.356109,6.29204576758585,0.24190743505467174
803,III-V,M_i_B,B,BAs,7.545164,6.298611200192364,0.2468769474174566
804,III-V,M_i_neut,B,BAs,6.136284,6.262005436620941,0.2651414378954805
805,III-V,M_i_A,As,BAs,10.067819,8.078107241584988,0.33847982416195677
806,III-V,M_i_B,As,BAs,11.05752,8.194925381784621,0.3508718298129514
807,III-V,M_i_neut,As,BAs,8.902175,8.058907053345239,0.33421763494994106
808,III-V,M_B,B,BSb,1.456399,2.4702833136980673,0.3699504622469037
809,III-V,M_A,Sb,BSb,4.027909999999999,4.378223721375095,0.3753012506658318
810,III-V,M_i_A,B,BSb,4.578348,4.784310698729577,0.2098691790369955
811,III-V,M_i_B,B,BSb,5.74308,4.791127435237641,0.22642597638226303
812,III-V,M_i_neut,B,BSb,4.171454,4.779211788264364,0.19516916891559793
813,III-V,M_i_A,Sb,BSb,9.379613,7.26178498088075,0.34883201749211046
814,III-V,M_i_B,Sb,BSb,10.436347,7.471290406396648,0.36885457865175764
815,III-V,M_i_neut,Sb,BSb,8.671495,7.189617039846529,0.37963366055343706
816,III-V,M_B,Al,AlP,5.648,4.055505445921083,0.2686823112643325
817,III-V,M_i_A,Al,AlP,4.905089,4.901265931485523,0.12451802548695057
818,III-V,M_i_B,Al,AlP,5.07055,4.914739617902884,0.13828204782874506
819,III-V,M_i_neut,Al,AlP,5.781844,4.915568057679371,0.14197518558723213
820,III-V,M_i_A,P,AlP,4.606007,5.5244664521670455,0.18086447971396905
821,III-V,M_i_B,P,AlP,4.959815,5.555816940029399,0.2144253194910418
822,III-V,M_i_neut,P,AlP,4.154658,5.493026913357597,0.18885747531130387
823,III-V,M_B,Al,AlAs,4.7382,3.3161597963358034,0.282014697018098
824,III-V,M_A,As,AlAs,1.182499,2.014969575379623,0.22074411033663666
825,III-V,M_i_A,Al,AlAs,4.299083,4.017994726489997,0.15140283783112687
826,III-V,M_i_B,Al,AlAs,4.618432,4.086172681957601,0.16609214453233703
827,III-V,M_i_neut,Al,AlAs,5.210159,4.074118652761898,0.15231751032705385
828,III-V,M_i_A,As,AlAs,4.14692,4.360233986765906,0.18167485403623218
829,III-V,M_i_B,As,AlAs,4.6879610000000005,4.459295564137713,0.1732180611298102
830,III-V,M_i_neut,As,AlAs,3.993211,4.3660663342928485,0.19358328461183846
831,III-V,M_B,Al,AlSb,2.8740189999999997,2.1678804112321424,0.24936073238748066
832,III-V,M_A,Sb,AlSb,1.2928879999999998,1.878470853453344,0.31543907393033477
833,III-V,M_i_A,Al,AlSb,2.629419,2.909885319624755,0.19540373687856757
834,III-V,M_i_B,Al,AlSb,3.1282,3.008977225507527,0.1712686047863146
835,III-V,M_i_neut,Al,AlSb,3.599272,2.918296424351455,0.1920457422364893
836,III-V,M_i_A,Sb,AlSb,3.789905,4.738481720978653,0.18777406282535067
837,III-V,M_i_B,Sb,AlSb,4.298576000000001,4.95401225632473,0.20803727788317497
838,III-V,M_i_neut,Sb,AlSb,3.7059599999999997,4.7251139603656584,0.19473241220260726
839,III-V,M_B,Ga,GaP,3.477096,3.4868545140891443,0.24394946018017993
840,III-V,M_A,P,GaP,1.9422169999999999,2.266361029629113,0.274641703594855
841,III-V,M_i_A,Ga,GaP,4.3601160000000005,4.600315372071048,0.13566489067711557
842,III-V,M_i_B,Ga,GaP,4.362404,4.74731503811614,0.17150885359041657
843,III-V,M_i_neut,Ga,GaP,5.3051580000000005,4.680502492719512,0.1606866593274512
844,III-V,M_i_A,P,GaP,5.34699,4.778293391472689,0.2678839121862595
845,III-V,M_i_B,P,GaP,5.197636,4.7802049448647495,0.28246869861388313
846,III-V,M_i_neut,P,GaP,4.349397,4.799941214457091,0.234826044316433
847,III-V,M_B,Ga,GaAs,2.763593,2.30080035639648,0.25930984659704404
848,III-V,M_A,As,GaAs,1.2336770000000001,1.5601401491258333,0.25984656800649264
849,III-V,M_i_A,Ga,GaAs,3.0849279999999997,3.6759931150197347,0.14893141050380057
850,III-V,M_i_B,Ga,GaAs,3.324274,3.852526628025102,0.1718043570938563
851,III-V,M_i_neut,Ga,GaAs,4.2356739999999995,3.7343611640845027,0.1339231566778291
852,III-V,M_i_A,As,GaAs,4.348765,4.028113920409281,0.1672966106611418
853,III-V,M_i_B,As,GaAs,4.593057,4.2189879099464545,0.17086780482433486
854,III-V,M_i_neut,As,GaAs,3.75472,4.026427697344363,0.13637766398325946
855,III-V,M_B,Ga,GaSb,1.454611,0.7297560447535101,0.28697758633750015
856,III-V,M_A,Sb,GaSb,1.296648,0.9754477958419164,0.21927969734050384
857,III-V,M_i_A,Ga,GaSb,1.6719330000000001,2.6458060119853806,0.14296602402815406
858,III-V,M_i_B,Ga,GaSb,1.9866830000000002,2.8813163874948033,0.12399016926824734
859,III-V,M_i_neut,Ga,GaSb,2.792006,2.66965938387693,0.14955203483269625
860,III-V,M_i_A,Sb,GaSb,3.732703,4.035951009198714,0.16668197730661286
861,III-V,M_i_B,Sb,GaSb,4.077445,4.389457904650582,0.1371611865834122
862,III-V,M_i_neut,Sb,GaSb,3.404662,3.9819515244495123,0.2080322332546422
863,III-V,M_i_A,In,InN,10.805848,7.5965507234971685,0.5266040099448259
864,III-V,M_B,In,InP,2.986948,2.1625885196043777,0.38625286388884655
865,III-V,M_A,P,InP,1.80482,1.771395649155025,0.22124749692195134
866,III-V,M_i_A,In,InP,3.649456,3.4883091695270436,0.2158800506474727
867,III-V,M_i_B,In,InP,3.594531,3.528056681369322,0.2197688963167205
868,III-V,M_i_neut,In,InP,4.572988,3.6301446572925222,0.2256528195886584
869,III-V,M_i_A,P,InP,4.331219,3.4295551774914244,0.1539144664801901
870,III-V,M_i_B,P,InP,4.068422,3.3306273530829635,0.1679168958035321
871,III-V,M_i_neut,P,InP,3.28614,3.433494588187594,0.1381222981282859
872,III-V,M_B,In,InAs,2.596108,1.2563645529423275,0.36758840510855323
873,III-V,M_A,As,InAs,1.040306,1.257459200575731,0.23291284467692128
874,III-V,M_i_A,In,InAs,2.6747349999999996,2.8507940451268943,0.17717902659632354
875,III-V,M_i_B,In,InAs,2.667816,2.9893003451737705,0.17712261397874426
876,III-V,M_i_neut,In,InAs,3.593296,2.974353860247212,0.16752876362442487
877,III-V,M_i_A,As,InAs,3.358268,2.7594073343517884,0.19650320113592723
878,III-V,M_i_B,As,InAs,3.272452,2.736501935146431,0.22439364234117248
879,III-V,M_i_neut,As,InAs,2.720361,2.755242675892922,0.2231144627637016
880,III-V,M_B,In,InSb,1.6677330000000001,0.0903606179403609,0.3306181308447646
881,III-V,M_A,Sb,InSb,1.011188,1.0122679918913888,0.20872615919296547
882,III-V,M_i_A,In,InSb,1.558454,2.180831361065181,0.16923827649973305
883,III-V,M_i_B,In,InSb,1.7148889999999999,2.48607523671771,0.17634028913027464
884,III-V,M_i_neut,In,InSb,2.575804,2.2877051405285513,0.16701639490942607
885,III-V,M_i_A,Sb,InSb,2.910498,2.8323742740211126,0.16457737647135404
886,III-V,M_i_B,Sb,InSb,2.9588080000000003,3.055249198070351,0.1409763762502048
887,III-V,M_i_neut,Sb,InSb,2.5885689999999997,2.834607888101361,0.15206689948777424
888,IV-IV,M_A,Re,C,13.018343,12.62179488296648,0.2588168237083492
889,IV-IV,M_i_A,Fe,C,13.110570999999998,13.588186201340534,0.2771758140777635
890,IV-IV,M_i_A,Si,Si,3.863752,4.227539653152007,0.21638210584193895
891,IV-IV,M_i_neut,Si,Si,3.812731,4.243342823501968,0.22978462836007055
892,IV-IV,M_i_A,Ge,Ge,3.063062,2.822753398113435,0.21343215743912966
893,IV-IV,M_i_neut,Ge,Ge,3.45471,2.892768794780003,0.21712544074438847
894,IV-IV,M_i_A,Sn,Sn,1.7766819999999999,2.960539136139464,0.2464689941552357
895,IV-IV,M_A,C,SiC,3.06186,5.0378665455483915,0.40538228089792927
896,IV-IV,M_B,Si,SiC,4.824895,6.046001775115609,0.4711907887437802
897,IV-IV,M_i_A,C,SiC,9.494693,9.010633423510843,0.24981712607888923
898,IV-IV,M_i_B,C,SiC,10.921747,9.02481065894454,0.23053043730215944
899,IV-IV,M_i_neut,C,SiC,9.107988,9.020047009733869,0.2278182174134823
900,IV-IV,M_i_B,Si,SiC,9.919568,8.517238640772861,0.24303710926762656
901,IV-IV,M_i_neut,Si,SiC,10.827639999999999,8.577940167018056,0.2410229006142848
902,IV-IV,M_A,C,GeC,3.5698980000000002,5.361627542230034,0.29841528316812155
903,IV-IV,M_B,Ge,GeC,1.684708,5.94809111120704,0.37308401171289646
904,IV-IV,M_i_A,C,GeC,9.804647000000001,8.374281063573907,0.21628793606395522
905,IV-IV,M_i_B,C,GeC,10.546114999999999,8.323137747615634,0.21686932748458393
906,IV-IV,M_i_neut,C,GeC,8.775578,8.398117071583354,0.19069265684700384
907,IV-IV,M_i_B,Ge,GeC,10.766903999999998,9.096046817614193,0.1967098969682576
908,IV-IV,M_i_neut,Ge,GeC,10.922972999999999,9.27437275518374,0.2491063128632234
909,IV-IV,M_A,C,SnC,5.405271,6.84976731005184,0.3842710256195669
910,IV-IV,M_i_A,C,SnC,8.165648,8.293999153098408,0.2706497021962128
911,IV-IV,M_i_neut,C,SnC,7.394410000000001,8.232609161376093,0.19078893100477326
912,IV-IV,M_A,Ge,SiGe,-0.099896,-0.20976827232106757,0.30922998731065837
913,IV-IV,M_B,Si,SiGe,-0.004632,2.1762048017305475,0.35805070934542466
914,IV-IV,M_i_A,Ge,SiGe,3.6126910000000003,3.3534423338054027,0.13544766695136742
915,IV-IV,M_i_neut,Ge,SiGe,3.8006919999999997,3.3775342212328434,0.14174568125899079
916,IV-IV,M_i_A,Si,SiGe,3.6778239999999998,3.606768104547688,0.1476042963808562
917,IV-IV,M_i_B,Si,SiGe,4.137961,3.6516716863905474,0.16133567216963934
918,IV-IV,M_A,Sn,SiSn,0.10466400000000001,0.4471809106883839,0.2533756661172695
919,IV-IV,M_B,Si,SiSn,-0.16301500000000002,1.9375814723684048,0.28873496647165986
920,IV-IV,M_i_A,Sn,SiSn,3.1316919999999997,4.284245855380289,0.15007553368686766
921,IV-IV,M_i_B,Sn,SiSn,3.5715879999999998,4.498542784520242,0.1614405790181767
922,IV-IV,M_i_neut,Sn,SiSn,3.7912730000000003,4.314903451922733,0.1722794355729869
923,IV-IV,M_i_A,Si,SiSn,2.557474,3.5286696800732242,0.1497327437607858
924,IV-IV,M_i_B,Si,SiSn,3.461903,3.6029550152959784,0.15494187137173251
925,IV-IV,M_i_neut,Si,SiSn,2.688581,3.5331126278143286,0.13485096692391157
926,IV-IV,M_A,Sn,GeSn,0.127755,-0.9702012382079765,0.2990163367302242
927,IV-IV,M_i_A,Sn,GeSn,2.358561,3.0095993052079395,0.171212228419333
928,IV-IV,M_i_B,Sn,GeSn,2.530812,3.3027407048017094,0.1433847674434212
929,IV-IV,M_i_neut,Sn,GeSn,3.187306,3.076281293150162,0.14226183435683543
930,IV-IV,M_i_A,Ge,GeSn,2.036531,2.187637162461948,0.14846736030500624
931,IV-IV,M_i_B,Ge,GeSn,2.277419,2.3470015494862366,0.11599073769231424
932,IV-IV,M_i_neut,Ge,GeSn,2.524013,2.2215451326354314,0.14587080570112076
933,II-VI,M_A,Li,CdSe,0.770357209,0.22855544186348925,0.18184167013941618
934,II-VI,M_A,Na,CdSe,2.88176077,0.4374986634838355,0.12000020858512858
935,II-VI,M_A,K,CdSe,1.650177471,1.0921873829607216,0.12202734366557687
936,II-VI,M_A,Rb,CdSe,1.963791284,1.1038305770318384,0.13795740921422253
937,II-VI,M_A,Cs,CdSe,2.400380974,1.2232553809618778,0.20512470252828502
938,II-VI,M_A,Be,CdSe,0.544025098,1.9389852284623992,0.249341508989451
939,II-VI,M_A,Mg,CdSe,0.121296148,0.9469670664519599,0.21238598204150105
940,II-VI,M_A,Ca,CdSe,0.725808108,1.8976227106635346,0.13095793599435726
941,II-VI,M_A,Sr,CdSe,0.911974148,1.6136100631883554,0.11222957754488481
942,II-VI,M_A,Ba,CdSe,1.141658705,1.0849452256720484,0.15390863331273993
943,II-VI,M_A,B,CdSe,1.6681027780000002,3.187075383098357,0.14653098483315707
944,II-VI,M_A,Al,CdSe,0.7885139959999999,2.0452284498785462,0.13136263899728126
945,II-VI,M_A,Ga,CdSe,0.8477982359999999,1.6133025472057905,0.14867242979755116
946,II-VI,M_A,In,CdSe,0.756512337,0.7906754565507773,0.12981642984309485
947,II-VI,M_A,Si,CdSe,2.19025091,3.0345677440659773,0.16059488141898498
948,II-VI,M_A,Ge,CdSe,0.983686499,2.7177771057497937,0.12052409026032385
949,II-VI,M_A,Sn,CdSe,0.971654225,1.7489603468558694,0.13323064645211896
950,II-VI,M_A,N,CdSe,4.508782411,2.530141549253027,0.21562681842195763
951,II-VI,M_A,P,CdSe,2.18661099,2.0665547178241264,0.12013540596703774
952,II-VI,M_A,As,CdSe,1.565161634,2.2624063763523194,0.16042499631338572
953,II-VI,M_A,Sb,CdSe,1.562180086,1.4487303451074613,0.14095273830909022
954,II-VI,M_A,Bi,CdSe,1.443206871,1.3747038758244698,0.17448136369467715
955,II-VI,M_A,O,CdSe,4.2328610289999995,2.006337578260678,0.1877861225100718
956,II-VI,M_A,S,CdSe,3.085077415,2.4618961500433088,0.10850297562382884
957,II-VI,M_A,Te,CdSe,2.258642777,1.82847986275802,0.1428670081105782
958,II-VI,M_A,F,CdSe,4.205700277,1.9578141466839285,0.21779273972944818
