,Type,Site,Impurity,AB,(-1/-2)_DFT,train_mean,train_std
625,III-V,M_i_A,Tl,InAs,1.466,1.5913746014696681,0.03998105253924577
626,IV-IV,M_A,Ir,GeSn,0.341762,0.3287675586088876,0.053611624490275636
627,II-VI,M_i_B,F,CdTe,1.824254,1.7025271077310293,0.059900144395313056
628,IV-IV,M_B,Rh,SiSn,0.43494499999999997,0.40757721594763413,0.052227910462035135
629,II-VI,M_i_neut,F,CdTe,1.808586,1.6980134102925455,0.0713266723870886
630,II-VI,M_i_neut,Na,CdTe,2.20499,2.1169375140982525,0.04223487372264767
631,II-VI,M_A,Y,CdTe,2.2054970000000003,2.2010954389162327,0.02160039590036845
632,II-VI,M_i_A,Pd,CdTe,1.969991,1.8694556421110513,0.028783100548694544
633,II-VI,M_i_B,Pd,CdSe,2.059559,2.0755849140809013,0.04334686837732824
634,II-VI,M_i_B,Hg,CdTe,2.14752,2.2314316210208656,0.03205655627337422
635,IV-IV,M_i_neut,Ge,Sn,0.5745859999999999,0.5830316266795843,0.040452913734507906
636,II-VI,M_i_B,Au,CdTe,1.936923,2.026561476958339,0.03027223035326659
637,IV-IV,M_i_neut,Zn,Ge,0.8463790000000001,0.8928040113733005,0.03145602807441713
638,II-VI,M_i_A,Au,CdTe,2.013646,2.0156093509486763,0.02391104924495414
639,II-VI,M_A,Rb,CdTe,1.993738,2.2325931414042364,0.044477313713269975
640,IV-IV,M_B,Ag,SiGe,0.697468,0.9365163977483277,0.04578121602993254
641,II-VI,M_i_A,Fe,CdSe,2.2904009999999997,2.1850561980530467,0.03238449513058168
642,II-VI,M_i_A,Cl,CdTe,1.8817110000000001,1.803820594682998,0.037702943765971046
643,IV-IV,M_i_A,Mg,Ge,0.9304459999999999,0.9567616769813734,0.040032170808537056
644,II-VI,M_A,Ti,CdTe,1.9667709999999998,1.9883299948681945,0.018176590468178173
645,II-VI,M_i_neut,Au,CdTe,2.070493,2.017785658004615,0.02377451566796372
646,II-VI,M_i_B,Pd,CdTe,2.006526,1.8791904765494973,0.03358798740237224
647,III-V,M_A,Al,BAs,2.177192,2.1816142519950588,0.053845179889651935
648,III-V,M_i_A,F,GaAs,1.114957,1.186798713636372,0.11665183520260919
649,IV-IV,M_i_neut,Pd,SiGe,1.175725,1.0618398585178621,0.0327210799482823
650,II-VI,M_i_neut,F,ZnSe,2.648551,2.1486907346824498,0.07128190670965978
651,II-VI,M_A,Sc,CdTe,2.096854,2.0732772315080283,0.022935496713410254
652,II-VI,M_B,Br,ZnSe,3.043979,2.2378359547678066,0.09965927937348154
653,II-VI,M_i_A,Ag,CdTe,2.1152729999999997,2.0410965621541886,0.023496454145338505
654,II-VI,M_A,Ni,CdTe,1.281424,1.815835959682751,0.026653185377038806
655,II-VI,M_i_neut,Ag,CdTe,2.168417,2.042526016462859,0.025059337098509226
656,IV-IV,M_i_A,F,GeSn,0.345622,0.6676023756535869,0.06948619294583959
657,II-VI,M_i_A,Hg,CdTe,2.0860990000000004,2.2197645088840368,0.030031414011001872
658,II-VI,M_A,V,CdTe,1.931157,1.8232590392617407,0.01803053906611139
659,III-V,M_i_neut,Li,GaP,2.294327,1.849794988617457,0.06332924162896134
660,II-VI,M_A,Pd,CdTe,1.0566389999999999,1.79062284717536,0.028665361102359205
661,IV-IV,M_i_neut,Sc,GeSn,1.349983,0.8250542919114455,0.03174272277787869
662,II-VI,M_A,In,CdS,2.8401099999999997,2.658502107149489,0.04269543184529052
663,II-VI,M_A,Bi,CdTe,2.1495830000000002,1.7861884620989463,0.033455095538994964
664,II-VI,M_i_B,Ag,CdTe,2.116431,2.051104839500849,0.023405278301947444
665,II-VI,M_i_neut,Pd,CdTe,2.0275790000000002,1.8760239234890357,0.026452466306280162
666,II-VI,M_A,As,CdTe,2.016887,1.6824122463765963,0.027017019581113428
667,II-VI,M_A,K,CdTe,1.9300669999999998,2.196529248238226,0.028597327769959723
668,II-VI,M_i_B,Na,CdTe,2.177402,2.117344033592611,0.04516080083916913
669,II-VI,M_i_neut,Li,CdTe,2.178852,1.916281569314527,0.04508393298710812
670,III-V,M_B,S,GaSb,0.906327,0.25951375138464344,0.06094240796678147
671,II-VI,M_A,V,CdS,2.485817,2.597051991194699,0.036140295455861754
672,IV-IV,M_i_A,Au,GeSn,0.6655340000000001,0.8552179937997462,0.04166008100573358
673,II-VI,M_i_neut,Ag,CdSe,2.559519,2.221312270567709,0.040121279801983045
674,II-VI,M_B,P,CdTe,1.7642229999999999,1.335548927956936,0.03290859407900079
675,III-V,M_A,Pd,InSb,0.352052,0.39934001653336826,0.05471305970614996
676,II-VI,M_i_A,F,CdSe,1.7893430000000001,1.8682878956553182,0.06767999987834904
677,II-VI,M_i_A,Li,CdTe,2.128879,1.9181369748364758,0.05187667482547157
678,II-VI,M_i_A,Na,CdTe,2.168864,2.1123353672700196,0.0444406533323897
679,II-VI,M_A,Fe,CdTe,1.7800209999999999,1.903039423303006,0.019774989940715526
680,IV-IV,M_A,Sc,SiGe,1.040273,0.9732936286761223,0.048976278382753854
681,II-VI,M_B,Cl,CdTe,2.063452,1.601959380374614,0.04611151593220624
682,II-VI,M_B,As,CdTe,1.766919,1.5985287731664708,0.029927490090338866
683,II-VI,M_A,Al,ZnSe,2.987904,2.7719153401820074,0.062215120287168406
684,III-V,M_A,Ca,InAs,1.136983,0.9583971917436237,0.06179984108209247
685,III-V,M_A,Be,BP,1.955486,2.3118377484419685,0.053706686219317165
686,II-VI,M_A,Cr,CdTe,1.858629,1.947855651879884,0.01662600168036465
687,II-VI,M_A,Co,CdTe,1.696764,1.832454455849573,0.025451226643793987
688,II-VI,M_B,O,CdTe,1.3968479999999999,1.1043621272512043,0.0523885867462136
689,II-VI,M_B,Br,CdTe,2.10567,1.5822226310258096,0.04115686706524861
690,II-VI,M_i_B,Li,CdTe,2.140189,1.9236004260101622,0.0526047477799179
691,II-VI,M_B,I,CdS,3.148222,2.396161075103867,0.061704658606078835
692,IV-IV,M_B,Pt,SiGe,0.806613,0.6576528210391349,0.053566008331664756
693,IV-IV,M_A,Ag,SiSn,0.595783,0.7335532970815177,0.04574718394628532
694,II-VI,M_A,Hg,ZnO,2.843956,3.343251719516921,0.05569585475788117
695,IV-IV,M_A,Se,Ge,0.813442,0.7387211593606811,0.04188673004674944
696,II-VI,M_B,Br,CdS,3.097139,2.289925093101581,0.07321556474393788
697,II-VI,M_A,Ba,CdTe,2.1945099999999997,2.250407365782205,0.03292606640994553
698,II-VI,M_B,I,CdTe,2.148986,1.6873175975910226,0.039610719271437105
699,IV-IV,M_A,B,SiSn,0.703476,0.679521318038819,0.05853386437329601
700,II-VI,M_A,Si,CdTe,2.008134,1.768434270395097,0.028338527479806988
701,IV-IV,M_i_B,Ga,GeSn,0.866352,0.7541528569670699,0.031352100277373264
702,IV-IV,M_i_A,Ca,Sn,0.6787350000000001,0.6980836499552169,0.05491234513134492
703,III-V,M_A,Cd,AlP,2.418505,2.755927735884968,0.05473727382897635
704,II-VI,M_i_A,F,CdTe,1.7968990000000002,1.6927574315842477,0.07140563549819379
705,IV-IV,M_B,Hg,SiSn,0.386865,0.5735249569638958,0.04758653301998521
706,IV-IV,M_B,Ti,SiGe,0.964675,0.9652672669763541,0.036741033764993006
707,IV-IV,M_A,Be,Sn,0.008017,0.042385231339469746,0.07028070900836722
708,IV-IV,M_A,Mn,SiSn,0.706022,0.8153803810184662,0.038059572282813085
709,III-V,M_A,Bi,InP,1.8933520000000001,1.619646642774828,0.08791106273537745
710,III-V,M_A,Sn,GaP,2.2787580000000003,2.312568116504523,0.09291007942188101
711,IV-IV,M_A,Ti,Si,1.151157,1.092511548653946,0.048644332034075005
712,II-VI,M_i_neut,Mn,ZnTe,2.390404,2.1773345997208273,0.036212774464305535
713,II-VI,M_A,Sr,CdTe,2.1402919999999996,2.154005534276167,0.03210101736035857
714,II-VI,M_A,Al,CdTe,2.049521,1.9171940437441812,0.02650724588269472
715,II-VI,M_A,Ga,ZnTe,2.309304,2.0380406364537627,0.04681652000987944
716,IV-IV,M_i_neut,Mn,Si,1.190788,1.1677371787248734,0.039251645646523045
717,II-VI,M_A,Na,CdTe,1.8823330000000003,2.117277349210955,0.037776007237988074
718,II-VI,M_A,Sn,CdTe,2.113219,1.8196697074243517,0.02230050784803249
719,II-VI,M_A,Ga,CdTe,1.957704,1.7811331205260559,0.02720922569130929
720,IV-IV,M_A,Cr,SnC,1.734077,1.6488268461941558,0.08845768302608709
721,III-V,M_A,Ag,InSb,0.26544,0.5499969497166113,0.0769917885669454
722,IV-IV,M_i_A,Zn,SiSn,1.011202,1.102149370536835,0.03464680471546134
723,II-VI,M_A,In,CdTe,2.0590580000000003,1.883755855008756,0.022339872237738603
724,III-V,M_i_A,Cr,AlP,2.525417,2.399596360569883,0.04735458152501515
725,II-VI,M_A,Cu,CdTe,1.779005,1.8874499734368062,0.02366981818947314
726,IV-IV,M_A,Ge,SiC,2.994338,2.942468826934864,0.04219990808406974
727,III-V,M_i_B,Cu,InP,1.8349349999999998,1.8384839410351912,0.05540052597271287
728,II-VI,M_A,Au,CdTe,1.8082639999999999,1.7981073175756612,0.034322874321478354
729,II-VI,M_A,Pb,CdTe,2.114435,1.8993397526910436,0.02508424621770346
730,IV-IV,M_A,Bi,SiSn,1.118266,0.8937560650771623,0.049223823455914986
731,IV-IV,M_A,In,SiGe,1.024201,1.0893911166495411,0.03723405053203356
732,II-VI,M_A,Tl,CdTe,2.0129189999999997,1.9977207873598573,0.027482962772837398
733,III-V,M_i_B,Cu,AlSb,1.6339110000000001,1.65578027369261,0.07003544349373043
734,II-VI,M_A,Ca,CdTe,2.091395,2.1948208072924738,0.027422300070387963
735,III-V,M_A,Si,GaAs,1.470764,1.5697872747107173,0.05642960851084212
736,IV-IV,M_B,B,GeC,2.596053,2.524729824530822,0.08154318427064981
737,II-VI,M_A,Ge,CdTe,2.03915,1.7253882782861136,0.01847028482079406
738,IV-IV,M_A,Au,Ge,0.380782,0.6275450648781601,0.05384567260888675
739,II-VI,M_A,Hf,CdTe,2.012188,2.054776421017659,0.028497726776666815
740,II-VI,M_i_neut,Ni,CdSe,2.10359,2.0305158577782345,0.03562988390750232
741,II-VI,M_A,Pb,CdSe,2.1564509999999997,2.0616552815444193,0.04471871605311601
742,IV-IV,M_i_B,Ti,GeSn,0.817371,0.7931521434199941,0.0308211522278941
743,II-VI,M_A,Li,CdTe,1.800729,1.9919333141264322,0.05059143334898031
744,IV-IV,M_i_neut,Cu,Si,1.274151,1.1541087730857484,0.03322517691921103
745,II-VI,M_A,Ag,CdTe,1.820284,1.9658189032502835,0.02281017181494121
746,II-VI,M_A,Fe,ZnO,2.9912970000000003,3.299721912254506,0.05948766511221316
747,II-VI,M_A,Tl,CdSe,2.046051,2.1695882003095504,0.04569929202135462
748,IV-IV,M_A,Sb,SiSn,1.1643620000000001,0.9540184181185112,0.03409306212826426
749,IV-IV,M_i_A,Ni,SiSn,0.872876,0.8250791648733486,0.03368935856640053
750,II-VI,M_B,S,CdTe,1.8841459999999999,1.1844637822654693,0.03758112155809132
751,II-VI,M_A,Be,CdTe,1.864559,1.9250174974210246,0.03622531020329238
752,II-VI,M_A,Mn,CdTe,2.022207,1.8534999468382973,0.020663589681694603
753,III-V,M_A,Ni,GaP,1.011672,1.9728144241262833,0.06266716390443534
754,II-VI,M_B,Se,CdTe,1.942882,1.3943758900836598,0.035916811158619076
755,II-VI,M_A,Zn,CdTe,1.9378119999999999,1.9116901627272491,0.020556945570503266
756,III-V,M_i_neut,Ni,InAs,1.2452290000000001,1.2001487801302975,0.03836200148432577
757,IV-IV,M_i_A,Cu,GeSn,0.729491,0.7126143636079719,0.03282584245277462
758,IV-IV,M_A,Sb,Sn,0.556446,0.23224143422292753,0.05693820925466381
759,II-VI,M_A,Hg,CdTe,1.995527,1.9178376800852845,0.02839171790212905
760,III-V,M_A,Al,InAs,1.192688,1.0226726719778565,0.06419838676454358
761,II-VI,M_A,Mg,CdTe,2.097571,2.061875057319747,0.03737932752379999
762,IV-IV,M_B,Ge,GeSn,0.676743,0.5544608885174444,0.044820384460294536
763,III-V,M_B,As,InSb,0.9266639999999999,0.6385792141915827,0.06506761826314125
764,II-VI,M_B,Se,CdS,2.500934,2.3594706942859895,0.07463667740871983
765,III-V,M_B,Ge,BSb,1.18821,1.0377542629000083,0.06359966925157869
766,IV-IV,M_i_neut,Ni,SiGe,1.119256,1.0202680203797485,0.038391791805547824
767,IV-IV,M_A,Cu,GeSn,0.23003099999999999,0.5049359196087234,0.043309257492948595
768,II-VI,M_i_A,Cr,ZnTe,2.405541,2.2221006565094625,0.04580909096720862
769,III-V,M_A,Al,GaSb,1.063233,1.082517693140895,0.07242751642875915
770,II-VI,M_A,Cd,CdTe,2.012994,1.9394772489858358,0.020493874187521122
771,II-VI,M_B,Te,CdTe,2.018414,1.5613768392762553,0.03290102440491808
772,III-V,M_A,Al,AlSb,1.6806240000000001,1.9212289338233888,0.0750575284532213
773,IV-IV,M_A,Ge,Si,1.219466,1.1199200251795354,0.029563807911060072
774,II-VI,M_B,Se,ZnTe,2.285841,1.4735812142404163,0.07029112009401273
775,II-VI,M_A,Cu,CdSe,1.7581830000000003,2.084596228833351,0.035438974650580185
776,III-V,M_A,Fe,AlSb,1.078752,1.767094658241837,0.07814340588935326
777,IV-IV,M_A,Mn,Sn,0.10055499999999999,0.10559611144147915,0.05111534790262352
778,IV-IV,M_A,V,SiC,2.694101,2.8447971618038626,0.05205411416966697
779,III-V,M_A,Ti,AlAs,2.148271,2.1566726089408674,0.06949447443460643
780,II-VI,M_A,Cu,ZnTe,2.185827,2.055162607199621,0.05528785315584963
781,IV-IV,M_i_A,N,Ge,0.115784,0.3950245592131245,0.06239976395709131
782,IV-IV,M_B,V,GeSn,0.5,0.4668001824776315,0.06260692015523107
783,III-V,M_B,N,BAs,1.8808799999999999,1.4275032674591634,0.08081416094620276
784,IV-IV,M_A,Cr,GeC,2.412816,2.397962096535541,0.06535398055206468
785,IV-IV,M_A,Cr,Sn,0.035204,0.008279276757492049,0.047374627929229404
786,IV-IV,M_B,N,GeSn,0.246982,0.14846500288164086,0.058466350033119625
787,IV-IV,M_i_A,N,Sn,-0.002604,0.2215786466435905,0.05957040969798198
788,II-VI,M_i_neut,Hf,ZnO,3.75,3.5039984376235767,0.05938999271468537
789,II-VI,M_i_neut,Nb,ZnO,3.67,3.4643608604160336,0.04916408908931974
790,II-VI,M_B,Sr,ZnS,3.72,3.53890160869166,0.09350635488196132
791,II-VI,M_B,Sc,CdO,2.27,2.6818849321202087,0.08260010496408308
792,II-VI,M_i_A,Zn,ZnO,3.57,3.3435050620703373,0.05116877252048609
793,II-VI,M_i_B,Zn,ZnO,3.58,3.393320473381894,0.05177723895641752
794,II-VI,M_i_neut,Zn,ZnO,3.47,3.34707046109677,0.051815033141138424
795,II-VI,M_i_B,O,ZnO,2.19,2.4287677680990436,0.07539926244459405
796,II-VI,M_i_neut,O,ZnO,1.74,2.392132792314075,0.07058237097713536
797,II-VI,M_A,S,ZnS,2.65,2.6937434033485466,0.08302383750632943
798,II-VI,M_B,Zn,ZnS,3.06,3.207364145734104,0.09245271343781576
799,II-VI,M_i_B,Zn,ZnS,3.82,3.6082825333400166,0.10473672099758052
800,II-VI,M_i_neut,Zn,ZnS,3.84,3.597308349618133,0.09727192003591557
801,II-VI,M_i_A,S,ZnS,1.93,2.7265760950641345,0.07880956346035875
802,II-VI,M_i_B,S,ZnS,3.6,2.798638571288209,0.0823616265006896
803,II-VI,M_i_neut,S,ZnS,2.29,2.7398189543788707,0.08796933389358058
804,II-VI,M_A,Se,ZnSe,2.76,2.153778599541397,0.06384138181494035
805,II-VI,M_B,Zn,ZnSe,2.26,2.548291929972105,0.08450489975313388
806,II-VI,M_i_A,Zn,ZnSe,2.94,2.7638549101687557,0.06814790338546453
807,II-VI,M_i_B,Zn,ZnSe,2.99,2.758138716009679,0.06689916296515346
808,II-VI,M_i_neut,Zn,ZnSe,2.98,2.768216583331879,0.06479557767091156
809,II-VI,M_i_A,Se,ZnSe,1.69,2.195730667224232,0.07212632131909819
810,II-VI,M_i_B,Se,ZnSe,1.73,2.194340793796426,0.07663266376239741
811,II-VI,M_i_neut,Se,ZnSe,2.11,2.209568141000656,0.07145932034287167
812,II-VI,M_A,Te,ZnTe,2.35,1.8909540791724269,0.05287757604520686
813,II-VI,M_i_A,Zn,ZnTe,2.4,2.244769444337351,0.07209882800572369
814,II-VI,M_i_B,Zn,ZnTe,2.48,2.2148087617803602,0.06765002248702336
815,II-VI,M_i_neut,Zn,ZnTe,2.45,2.2382724193799355,0.07142918785101271
816,II-VI,M_i_A,Te,ZnTe,1.47,2.0061422411014016,0.06676741412244712
817,II-VI,M_i_B,Te,ZnTe,1.48,1.9641080460702383,0.06618448359046619
818,II-VI,M_i_neut,Te,ZnTe,1.82,2.018833482924353,0.07031722936088784
819,II-VI,M_B,Cd,CdO,2.33,2.6036526379054443,0.07551166409793639
820,II-VI,M_i_A,Cd,CdO,2.26,2.0409905344795036,0.06668206237242955
821,II-VI,M_i_B,Cd,CdO,2.27,2.170202320107439,0.06765528555998451
822,II-VI,M_i_A,O,CdO,1.23,1.298470468356274,0.07895686100628328
823,II-VI,M_i_B,O,CdO,1.68,1.3390209440669643,0.056754168478290096
824,III-V,M_B,Sr,InN,2.69,2.56040022848648,0.11088905108766417
825,III-V,M_B,B,BP,0.76,1.7741596491403826,0.04760231114160449
826,III-V,M_A,P,BP,2.28,2.2387754133924203,0.08165435018337666
827,III-V,M_i_A,B,BP,2.26,2.147314749062781,0.08477449756211006
828,III-V,M_i_B,B,BP,2.28,2.1417389292000033,0.07196297033729523
829,III-V,M_i_neut,B,BP,2.08,2.1366761989493046,0.07442173800308792
830,III-V,M_i_A,P,BP,2.26,2.0316447366292083,0.05739902808666428
831,III-V,M_i_B,P,BP,2.17,2.0179544476233127,0.06322192811691507
832,III-V,M_i_neut,P,BP,2.12,2.0318420168292297,0.06332413899553437
833,III-V,M_B,B,BAs,0.53,1.6686634972797818,0.0585538636209737
834,III-V,M_A,As,BAs,2.17,2.1510883594743233,0.05119476092493346
835,III-V,M_i_A,B,BAs,1.97,1.7786470256243425,0.07151063996878472
836,III-V,M_i_B,B,BAs,2.14,1.7713666958560892,0.0714907679923753
837,III-V,M_i_neut,B,BAs,1.88,1.7796894150433673,0.07476896323602968
838,III-V,M_i_A,As,BAs,2.08,1.9993687867397678,0.0487514512971987
839,III-V,M_i_B,As,BAs,1.96,1.949308495278828,0.052440429084897267
840,III-V,M_i_neut,As,BAs,2.0,1.9991745498395723,0.04889980151473899
841,III-V,M_B,B,BSb,0.33,0.9617388249618287,0.06121939314794599
842,III-V,M_A,Sb,BSb,1.85,1.7301200455432748,0.04979264608421579
843,III-V,M_i_A,B,BSb,1.43,1.2572278787357027,0.08254444382247486
844,III-V,M_i_B,B,BSb,1.68,1.2573326015988435,0.07032059645571223
845,III-V,M_i_neut,B,BSb,1.44,1.2688430184704873,0.07227291455281977
846,III-V,M_i_A,Sb,BSb,1.66,1.6638919485556731,0.039010621602982236
847,III-V,M_i_B,Sb,BSb,1.57,1.5311147374274323,0.04089462025206775
848,III-V,M_i_neut,Sb,BSb,1.53,1.6615785610677651,0.03567708590233257
849,III-V,M_B,Al,AlP,1.73,2.171751790118999,0.06649847067966842
850,III-V,M_A,P,AlP,2.51,2.340084827090738,0.06504650046030441
851,III-V,M_i_A,Al,AlP,2.7,2.527701733450375,0.0579381184666017
852,III-V,M_i_B,Al,AlP,2.61,2.509131814720464,0.05623018448085285
853,III-V,M_i_neut,Al,AlP,2.52,2.5076057644027308,0.051368779868372204
854,III-V,M_i_A,P,AlP,2.13,2.201716693015438,0.04945331649284318
855,III-V,M_i_B,P,AlP,1.88,2.176510784350824,0.03930434434500417
856,III-V,M_i_neut,P,AlP,2.27,2.1961899968670218,0.04991767645824346
857,III-V,M_B,Al,AlAs,1.24,1.7858389039800209,0.07718791723141688
858,III-V,M_A,As,AlAs,2.33,2.075117701199333,0.06150281718435717
859,III-V,M_i_A,Al,AlAs,2.39,1.9362273662403517,0.056929105605466684
860,III-V,M_i_B,Al,AlAs,2.29,1.9251351889342643,0.05518062843093885
861,III-V,M_i_neut,Al,AlAs,1.97,1.929364812768282,0.05516923899306058
862,III-V,M_i_A,As,AlAs,1.86,1.9617717579447764,0.04851444120822698
863,III-V,M_i_B,As,AlAs,1.61,1.9311380356983499,0.041475384435298905
864,III-V,M_i_neut,As,AlAs,1.97,1.9611055973076852,0.04554753573272343
865,III-V,M_B,Al,AlSb,0.56,1.307568207978268,0.07646615306016037
866,III-V,M_A,Sb,AlSb,1.73,1.814473683908431,0.08870177610165456
867,III-V,M_i_A,Al,AlSb,1.77,1.5563430128048268,0.0617433120806208
868,III-V,M_i_B,Al,AlSb,1.76,1.5393140743264133,0.049682280032706666
869,III-V,M_i_neut,Al,AlSb,1.68,1.553599082760225,0.06237101572530615
870,III-V,M_i_A,Sb,AlSb,1.49,1.7696087902622992,0.08004673638204263
871,III-V,M_i_B,Sb,AlSb,1.23,1.6710339047524656,0.07007796499569988
872,III-V,M_i_A,Ga,GaN,4.36,4.1435395792645116,0.06135742577377754
873,III-V,M_i_B,Ga,GaN,4.28,4.177092837373275,0.09218704569001389
874,III-V,M_i_neut,Ga,GaN,4.26,4.127430565919191,0.08594047749244679
875,III-V,M_B,Ga,GaP,0.97,1.7393437112287102,0.06429051590369636
876,III-V,M_A,P,GaP,2.16,1.9597169954993667,0.08226456119882686
877,III-V,M_i_A,Ga,GaP,2.36,2.179098782378181,0.062315456118043906
878,III-V,M_i_B,Ga,GaP,2.38,2.196952817580759,0.06199715748248582
879,III-V,M_i_neut,Ga,GaP,2.21,2.1724523385774903,0.07020565954365775
880,III-V,M_i_A,P,GaP,1.75,1.752608291758713,0.06277710240230207
881,III-V,M_i_B,P,GaP,2.07,1.7751922532387248,0.05578875907768976
882,III-V,M_i_neut,P,GaP,2.04,1.7593549806101798,0.06134896936360897
883,III-V,M_B,Ga,GaAs,0.4,1.123144201748401,0.06744550529934416
884,III-V,M_A,As,GaAs,1.52,1.473442558140011,0.0551872857016209
885,III-V,M_i_A,Ga,GaAs,1.57,1.397057834622324,0.05121925245593584
886,III-V,M_i_B,Ga,GaAs,1.63,1.4096610028496732,0.053971382193185306
887,III-V,M_i_neut,Ga,GaAs,1.54,1.3931210363326758,0.04580798772480625
888,III-V,M_i_A,As,GaAs,1.22,1.3003541294869758,0.04407050960113535
889,III-V,M_i_B,As,GaAs,1.25,1.3196329286750268,0.046164386164046826
890,III-V,M_i_neut,As,GaAs,1.44,1.310193586927792,0.04591022634574796
891,III-V,M_B,Ga,GaSb,0.2,0.6428198741192114,0.058879489822214436
892,III-V,M_A,Sb,GaSb,1.13,1.164863484103853,0.06637355922833273
893,III-V,M_i_A,Ga,GaSb,1.09,0.9744751705556272,0.04979436957815588
894,III-V,M_i_B,Ga,GaSb,1.18,0.951722227391582,0.052555050722229116
895,III-V,M_i_neut,Ga,GaSb,1.09,0.9788925162111539,0.047139239030569186
896,III-V,M_i_A,Sb,GaSb,1.04,1.085750165761064,0.04117078328937581
897,III-V,M_i_B,Sb,GaSb,1.17,1.0568665631104213,0.04607908386174201
898,III-V,M_i_neut,Sb,GaSb,1.09,1.0922767040456138,0.04051808560838322
899,III-V,M_i_A,In,InN,2.53,2.353551723631828,0.07006361094527838
900,III-V,M_i_B,In,InN,2.49,2.480037183523888,0.0784204601859942
901,III-V,M_i_A,N,InN,1.55,1.6907505320736032,0.06271632718197885
902,III-V,M_i_B,N,InN,1.52,1.7106804765601578,0.06881426838782359
903,III-V,M_i_neut,N,InN,1.24,1.6764124867385892,0.04445427471814753
904,III-V,M_B,In,InP,1.01,1.5605697721798577,0.08265425947297463
905,III-V,M_A,P,InP,1.72,1.2242326060562028,0.062640050765157
906,III-V,M_i_A,In,InP,1.97,2.0037072549779644,0.044981520526554616
907,III-V,M_i_B,In,InP,1.98,2.092631060740403,0.04828648202386094
908,III-V,M_i_neut,In,InP,1.93,2.0043462175906486,0.05236191773839883
909,III-V,M_i_A,P,InP,1.48,1.5345355494113675,0.04962218018084708
910,III-V,M_i_B,P,InP,1.76,1.559306348140682,0.05150950670375161
911,III-V,M_i_neut,P,InP,1.85,1.532825906109775,0.04567847680060086
912,III-V,M_B,In,InAs,0.68,1.048141406395029,0.06663767259652568
913,III-V,M_A,As,InAs,1.23,0.8689612034857488,0.057180342554088194
914,III-V,M_i_A,In,InAs,1.44,1.3937787272717816,0.03764039442868043
915,III-V,M_i_B,In,InAs,1.4,1.4499250662043048,0.04049060883019816
916,III-V,M_i_neut,In,InAs,1.41,1.3999048444866022,0.041754367692784906
917,III-V,M_i_A,As,InAs,1.21,1.2234546142432354,0.03689996568563308
918,III-V,M_i_B,As,InAs,1.35,1.2735721529643231,0.0460440609145253
919,III-V,M_i_neut,As,InAs,1.35,1.236638288152475,0.03642004953623334
920,III-V,M_B,In,InSb,0.34,0.5863889395432317,0.05463828881955662
921,III-V,M_A,Sb,InSb,1.03,0.6174556830775458,0.07408814556217838
922,III-V,M_i_A,In,InSb,1.17,1.0707875525717216,0.04290542574376064
923,III-V,M_i_B,In,InSb,1.18,1.0875754456690103,0.040755798386643526
924,III-V,M_i_neut,In,InSb,1.16,1.0743531515057634,0.041332496784678735
925,III-V,M_i_A,Sb,InSb,1.0,1.0698310038134966,0.04404149190626601
926,III-V,M_i_B,Sb,InSb,1.15,1.0922490389628456,0.036895689497105484
927,III-V,M_i_neut,Sb,InSb,1.12,1.0782321372928485,0.04101460274906827
928,IV-IV,M_i_A,In,SiC,3.43,3.0451184682190813,0.04747174434001683
929,IV-IV,M_i_neut,Br,SiC,2.84,3.048617571533466,0.059394416375120385
930,IV-IV,M_A,Ba,GeC,1.72,2.829989380958634,0.08268367742930527
931,IV-IV,M_i_A,Sn,GeC,2.91,2.877475078345777,0.07185938719022887
932,IV-IV,M_i_A,S,GeC,2.15,2.3288187610458957,0.06861286033092795
933,IV-IV,M_i_A,Se,GeC,2.55,2.575184265704684,0.062317997660012385
934,IV-IV,M_i_neut,Pb,GeC,2.95,2.9672689526860667,0.0721240968667076
935,IV-IV,M_i_A,Se,SnC,1.85,2.0342928257258777,0.03734108706505181
936,IV-IV,M_i_A,Si,Si,1.28,1.5042720532661331,0.053701420827658275
937,IV-IV,M_i_neut,Si,Si,1.31,1.5097196556560346,0.06095766549164058
938,IV-IV,M_i_A,Ge,Ge,0.9,0.7871107748928914,0.04837252063240572
939,IV-IV,M_i_neut,Ge,Ge,0.89,0.7982621577075806,0.04872647691040945
940,IV-IV,M_i_A,Sn,Sn,0.67,0.7269369208490376,0.06491600562651721
941,IV-IV,M_A,C,SiC,2.89,2.568521520812446,0.05601878145444056
942,IV-IV,M_B,Si,SiC,3.16,3.2121913550294727,0.04281976980983168
943,IV-IV,M_i_A,C,SiC,2.69,2.704815650016643,0.06278920049248936
944,IV-IV,M_i_B,C,SiC,2.33,2.6974678948073945,0.048280345932819255
945,IV-IV,M_i_neut,C,SiC,3.08,2.7168564105660256,0.05501077578923169
946,IV-IV,M_i_A,Si,SiC,3.16,2.970567942857445,0.040274025220873484
947,IV-IV,M_i_B,Si,SiC,3.05,2.9845871042781336,0.04572806405827646
948,IV-IV,M_i_neut,Si,SiC,2.96,2.9723122513699645,0.044135844277436664
949,IV-IV,M_A,C,GeC,2.74,2.3102767845661765,0.07305486178007171
950,IV-IV,M_B,Ge,GeC,2.95,2.9085383942952734,0.07089984239330503
951,IV-IV,M_i_A,C,GeC,2.43,2.4261641348485936,0.07414255102860874
952,IV-IV,M_i_neut,C,GeC,2.95,2.4496677536831597,0.05470777382066905
