,Type,Site,Impurity,AB,(-1/-2)_DFT,train_mean,train_std
625,III-V,M_i_A,Tl,InAs,1.466,1.4573005444473541,0.027827732805487
626,IV-IV,M_A,Ir,GeSn,0.341762,0.4233977977668963,0.044804465508829265
627,II-VI,M_i_B,F,CdTe,1.824254,1.6509026838975296,0.05741438378744819
628,IV-IV,M_B,Rh,SiSn,0.43494499999999997,0.5059199483986567,0.04480280676462381
629,II-VI,M_i_neut,F,CdTe,1.808586,1.6477206883735076,0.07061254091695197
630,II-VI,M_i_neut,Na,CdTe,2.20499,2.0927520438258567,0.03658239674989616
631,II-VI,M_A,Y,CdTe,2.2054970000000003,2.190873282694854,0.02057209709830725
632,II-VI,M_i_A,Pd,CdTe,1.969991,1.8729690672203674,0.021749554967699918
633,II-VI,M_i_B,Pd,CdSe,2.059559,2.0841647307384976,0.03285849011642385
634,II-VI,M_i_B,Hg,CdTe,2.14752,2.139262852312915,0.029873502846635435
635,IV-IV,M_i_neut,Ge,Sn,0.5745859999999999,0.5940241627998415,0.028113663820867153
636,II-VI,M_i_B,Au,CdTe,1.936923,1.9803734979927738,0.02382582997625102
637,IV-IV,M_i_neut,Zn,Ge,0.8463790000000001,0.9165160769757476,0.025129835055875308
638,II-VI,M_i_A,Au,CdTe,2.013646,1.9781433574051852,0.01870561848802745
639,II-VI,M_A,Rb,CdTe,1.993738,2.22379906355959,0.035360031693438515
640,IV-IV,M_B,Ag,SiGe,0.697468,0.9735597512686841,0.03170025578638133
641,II-VI,M_i_A,Fe,CdSe,2.2904009999999997,2.194677593524706,0.021082085264744938
642,II-VI,M_i_A,Cl,CdTe,1.8817110000000001,1.7636139579662455,0.03327651195878417
643,IV-IV,M_i_A,Mg,Ge,0.9304459999999999,0.9619507135908837,0.035741764302462405
644,II-VI,M_A,Ti,CdTe,1.9667709999999998,1.9459765386821846,0.01429110832499309
645,II-VI,M_i_neut,Au,CdTe,2.070493,1.9789859786500685,0.019444133527933574
646,II-VI,M_i_B,Pd,CdTe,2.006526,1.8770249800649759,0.028208106224003552
647,III-V,M_A,Al,BAs,2.177192,2.1752131483358665,0.05521802793040799
648,III-V,M_i_A,F,GaAs,1.114957,1.1677358006562681,0.1166162094404818
649,IV-IV,M_i_neut,Pd,SiGe,1.175725,1.0863172093118034,0.027840199608553585
650,II-VI,M_i_neut,F,ZnSe,2.648551,2.0345917885543194,0.05991254587931059
651,II-VI,M_A,Sc,CdTe,2.096854,2.0711657554012195,0.020685976261912147
652,II-VI,M_B,Br,ZnSe,3.043979,2.2705184048810696,0.0678111998541336
653,II-VI,M_i_A,Ag,CdTe,2.1152729999999997,1.9860323214000832,0.0221783373638244
654,II-VI,M_A,Ni,CdTe,1.281424,1.856147683041361,0.021841549513929966
655,II-VI,M_i_neut,Ag,CdTe,2.168417,1.9872370420146699,0.02369967400235377
656,IV-IV,M_i_A,F,GeSn,0.345622,0.6121696847233506,0.0772539146371974
657,II-VI,M_i_A,Hg,CdTe,2.0860990000000004,2.1346312028005814,0.026399311964575123
658,II-VI,M_A,V,CdTe,1.931157,1.797016756931938,0.016128891112058792
659,III-V,M_i_neut,Li,GaP,2.294327,1.9328109851275894,0.0586559949816017
660,II-VI,M_A,Pd,CdTe,1.0566389999999999,1.8180239057029273,0.0261341945216594
661,IV-IV,M_i_neut,Sc,GeSn,1.349983,0.797949904695985,0.03033806238101043
662,II-VI,M_A,In,CdS,2.8401099999999997,2.640772453574472,0.03344748587238631
663,II-VI,M_A,Bi,CdTe,2.1495830000000002,1.8384014298895164,0.02758804353921734
664,II-VI,M_i_B,Ag,CdTe,2.116431,1.9902823319190976,0.02336977633112247
665,II-VI,M_i_neut,Pd,CdTe,2.0275790000000002,1.8786945564518298,0.019010537638695715
666,II-VI,M_A,As,CdTe,2.016887,1.6540073346985573,0.024645209824525414
667,II-VI,M_A,K,CdTe,1.9300669999999998,2.1844684595395507,0.0293343621765268
668,II-VI,M_i_B,Na,CdTe,2.177402,2.0952338704434466,0.034057846005074166
669,II-VI,M_i_neut,Li,CdTe,2.178852,1.911346927553805,0.04384425236645132
670,III-V,M_B,S,GaSb,0.906327,0.18058872241769033,0.05828389861160601
671,II-VI,M_A,V,CdS,2.485817,2.5613728877048034,0.029312449292372224
672,IV-IV,M_i_A,Au,GeSn,0.6655340000000001,0.8054723291338046,0.03566104857456488
673,II-VI,M_i_neut,Ag,CdSe,2.559519,2.197604918495773,0.029195369683806843
674,II-VI,M_B,P,CdTe,1.7642229999999999,1.3758748610734584,0.03207759272510839
675,III-V,M_A,Pd,InSb,0.352052,0.5975410417210278,0.04027385938306887
676,II-VI,M_i_A,F,CdSe,1.7893430000000001,1.8347716032503107,0.06696077701579992
677,II-VI,M_i_A,Li,CdTe,2.128879,1.9138848476446306,0.04651693423118457
678,II-VI,M_i_A,Na,CdTe,2.168864,2.091624359194378,0.03768244246643862
679,II-VI,M_A,Fe,CdTe,1.7800209999999999,1.8722815209994828,0.01673727735240995
680,IV-IV,M_A,Sc,SiGe,1.040273,0.9805607341423453,0.04368055667718902
681,II-VI,M_B,Cl,CdTe,2.063452,1.585354812180497,0.042032384664942586
682,II-VI,M_B,As,CdTe,1.766919,1.6205844639878375,0.029304121929595594
683,II-VI,M_A,Al,ZnSe,2.987904,2.7118199578836677,0.0473370110826687
684,III-V,M_A,Ca,InAs,1.136983,1.0001751279479503,0.0639339897343511
685,III-V,M_A,Be,BP,1.955486,2.3876225797278052,0.05155196643367953
686,II-VI,M_A,Cr,CdTe,1.858629,1.9138312434741476,0.01427447811118769
687,II-VI,M_A,Co,CdTe,1.696764,1.8575347736259828,0.019442816686273175
688,II-VI,M_B,O,CdTe,1.3968479999999999,1.1787145656877605,0.03991115686792615
689,II-VI,M_B,Br,CdTe,2.10567,1.6064813921134828,0.03435235616719613
690,II-VI,M_i_B,Li,CdTe,2.140189,1.9167562082501413,0.047894394672584856
691,II-VI,M_B,I,CdS,3.148222,2.4036331379640514,0.04598231244382326
692,IV-IV,M_B,Pt,SiGe,0.806613,0.7478539360654327,0.0432955499503287
693,IV-IV,M_A,Ag,SiSn,0.595783,0.7422593933405406,0.035894384997887926
694,II-VI,M_A,Hg,ZnO,2.843956,3.374621544712609,0.05076730949363268
695,IV-IV,M_A,Se,Ge,0.813442,0.7961854979341736,0.03695563125299179
696,II-VI,M_B,Br,CdS,3.097139,2.3346773513830628,0.05398259719535829
697,II-VI,M_A,Ba,CdTe,2.1945099999999997,2.2736551123288042,0.028508155870997882
698,II-VI,M_B,I,CdTe,2.148986,1.6731695907978843,0.03552574856537445
699,IV-IV,M_A,B,SiSn,0.703476,0.6570989550903694,0.044139115886217904
700,II-VI,M_A,Si,CdTe,2.008134,1.7348029947132038,0.023547793725926226
701,IV-IV,M_i_B,Ga,GeSn,0.866352,0.732812603468374,0.0188561238765794
702,IV-IV,M_i_A,Ca,Sn,0.6787350000000001,0.7201110498933481,0.04213245534244453
703,III-V,M_A,Cd,AlP,2.418505,2.683331237451471,0.04302465437577262
704,II-VI,M_i_A,F,CdTe,1.7968990000000002,1.641208028173693,0.07133546531857161
705,IV-IV,M_B,Hg,SiSn,0.386865,0.5475992601223866,0.0385718740451479
706,IV-IV,M_B,Ti,SiGe,0.964675,1.0387051721384568,0.02674758905592405
707,IV-IV,M_A,Be,Sn,0.008017,0.04225009469355103,0.06416936706514709
708,IV-IV,M_A,Mn,SiSn,0.706022,0.8179789766907779,0.03280278294442767
709,III-V,M_A,Bi,InP,1.8933520000000001,1.692456095896952,0.05940599298950413
710,III-V,M_A,Sn,GaP,2.2787580000000003,2.337005264442044,0.07448793865644232
711,IV-IV,M_A,Ti,Si,1.151157,1.0882245478800014,0.03791921801724283
712,II-VI,M_i_neut,Mn,ZnTe,2.390404,2.1810501855346027,0.027748648947830246
713,II-VI,M_A,Sr,CdTe,2.1402919999999996,2.1740606050187283,0.026465885807662046
714,II-VI,M_A,Al,CdTe,2.049521,1.8864757180782068,0.025480817619103126
715,II-VI,M_A,Ga,ZnTe,2.309304,2.132792706692227,0.036790056588811605
716,IV-IV,M_i_neut,Mn,Si,1.190788,1.1786107066833154,0.027823494667572782
717,II-VI,M_A,Na,CdTe,1.8823330000000003,2.058566045587881,0.036103910097350984
718,II-VI,M_A,Sn,CdTe,2.113219,1.827896822218964,0.02041728430193811
719,II-VI,M_A,Ga,CdTe,1.957704,1.7800654124078286,0.02358354770833114
720,IV-IV,M_A,Cr,SnC,1.734077,1.6829919070577823,0.06921833666846507
721,III-V,M_A,Ag,InSb,0.26544,0.6760645679311821,0.051304713877551276
722,IV-IV,M_i_A,Zn,SiSn,1.011202,1.073686818398442,0.03010906385416235
723,II-VI,M_A,In,CdTe,2.0590580000000003,1.8750760658986567,0.01911275423869464
724,III-V,M_i_A,Cr,AlP,2.525417,2.414601212105588,0.034751074673787234
725,II-VI,M_A,Cu,CdTe,1.779005,1.8771582902263546,0.02269519857109266
726,IV-IV,M_A,Ge,SiC,2.994338,2.900710856520721,0.03444493342714206
727,III-V,M_i_B,Cu,InP,1.8349349999999998,1.7400988778392072,0.03420166889999108
728,II-VI,M_A,Au,CdTe,1.8082639999999999,1.8319964322800817,0.02823401987377995
729,II-VI,M_A,Pb,CdTe,2.114435,1.938583252600592,0.0244361522057367
730,IV-IV,M_A,Bi,SiSn,1.118266,0.9885718946309625,0.036693838372470415
731,IV-IV,M_A,In,SiGe,1.024201,1.0836026616843966,0.02998484342121986
732,II-VI,M_A,Tl,CdTe,2.0129189999999997,2.014731038693327,0.024422432119082706
733,III-V,M_i_B,Cu,AlSb,1.6339110000000001,1.5862184388845946,0.05856033657016117
734,II-VI,M_A,Ca,CdTe,2.091395,2.168645863432813,0.023051007848258292
735,III-V,M_A,Si,GaAs,1.470764,1.4710676546618564,0.04276204328654855
736,IV-IV,M_B,B,GeC,2.596053,2.6079042439873716,0.067820062265186
737,II-VI,M_A,Ge,CdTe,2.03915,1.7324974771464148,0.016394668308747886
738,IV-IV,M_A,Au,Ge,0.380782,0.7000375202933073,0.04456155414856849
739,II-VI,M_A,Hf,CdTe,2.012188,2.072884612913649,0.02332231847397505
740,II-VI,M_i_neut,Ni,CdSe,2.10359,2.1009795822877257,0.020892700493330477
741,II-VI,M_A,Pb,CdSe,2.1564509999999997,2.1249817247498606,0.03390658235699044
742,IV-IV,M_i_B,Ti,GeSn,0.817371,0.748287377725838,0.02247684040170912
743,II-VI,M_A,Li,CdTe,1.800729,1.9424520124562643,0.04685422099215093
744,IV-IV,M_i_neut,Cu,Si,1.274151,1.1900282848741193,0.027937323470700923
745,II-VI,M_A,Ag,CdTe,1.820284,1.9333445483029963,0.02348879882112883
746,II-VI,M_A,Fe,ZnO,2.9912970000000003,3.30246400240589,0.04585621867387515
747,II-VI,M_A,Tl,CdSe,2.046051,2.205232329786587,0.03521955885049588
748,IV-IV,M_A,Sb,SiSn,1.1643620000000001,0.9857006388386447,0.02793867584609123
749,IV-IV,M_i_A,Ni,SiSn,0.872876,0.882722206562827,0.02957387203946757
750,II-VI,M_B,S,CdTe,1.8841459999999999,1.227525890283892,0.0345149214656913
751,II-VI,M_A,Be,CdTe,1.864559,1.8777311816956075,0.03184962328783335
752,II-VI,M_A,Mn,CdTe,2.022207,1.8035958966778658,0.01663105618672826
753,III-V,M_A,Ni,GaP,1.011672,2.0325206639902125,0.0461013249211248
754,II-VI,M_B,Se,CdTe,1.942882,1.44632749595953,0.034228534434507955
755,II-VI,M_A,Zn,CdTe,1.9378119999999999,1.8744018214291316,0.01880639555731953
756,III-V,M_i_neut,Ni,InAs,1.2452290000000001,1.1807994869376475,0.02946985046307116
757,IV-IV,M_i_A,Cu,GeSn,0.729491,0.6693154499988956,0.02978455323912297
758,IV-IV,M_A,Sb,Sn,0.556446,0.31089149395504717,0.04459325090991303
759,II-VI,M_A,Hg,CdTe,1.995527,1.8995621553195654,0.021723412836167466
760,III-V,M_A,Al,InAs,1.192688,1.0258841903990747,0.054826978822982785
761,II-VI,M_A,Mg,CdTe,2.097571,1.9894242700244504,0.031505444254552414
762,IV-IV,M_B,Ge,GeSn,0.676743,0.5632556318497057,0.037939302087951196
763,III-V,M_B,As,InSb,0.9266639999999999,0.6200951079534737,0.05223424663574983
764,II-VI,M_B,Se,CdS,2.500934,2.4570313620898014,0.055219562172387965
765,III-V,M_B,Ge,BSb,1.18821,1.1509034301597454,0.05829245115518935
766,IV-IV,M_i_neut,Ni,SiGe,1.119256,1.0725784787723263,0.0255769804500654
767,IV-IV,M_A,Cu,GeSn,0.23003099999999999,0.4526182250634074,0.03839972161269936
768,II-VI,M_i_A,Cr,ZnTe,2.405541,2.2325954540176847,0.03360124121222694
769,III-V,M_A,Al,GaSb,1.063233,0.9424166909946525,0.05875040123676115
770,II-VI,M_A,Cd,CdTe,2.012994,1.9132311234805583,0.018656531102478377
771,II-VI,M_B,Te,CdTe,2.018414,1.580871874734865,0.03008832582476953
772,III-V,M_A,Al,AlSb,1.6806240000000001,1.7516330620858542,0.060081070834182286
773,IV-IV,M_A,Ge,Si,1.219466,1.1435294941479452,0.025110015534855326
774,II-VI,M_B,Se,ZnTe,2.285841,1.532532317607713,0.06342659602786462
775,II-VI,M_A,Cu,CdSe,1.7581830000000003,2.085507048746095,0.023252319186491142
776,III-V,M_A,Fe,AlSb,1.078752,1.6263387340187592,0.06242969137044473
777,IV-IV,M_A,Mn,Sn,0.10055499999999999,0.16560456217248307,0.04167018259582265
778,IV-IV,M_A,V,SiC,2.694101,2.8084087332698515,0.03639053493468685
779,III-V,M_A,Ti,AlAs,2.148271,2.0553168823141137,0.05242705611988924
780,II-VI,M_A,Cu,ZnTe,2.185827,2.1520256140250362,0.03974283253727438
781,IV-IV,M_i_A,N,Ge,0.115784,0.4784258723303491,0.05464261005085309
782,IV-IV,M_B,V,GeSn,0.5,0.4695657363512665,0.046633139474243177
783,III-V,M_B,N,BAs,1.8808799999999999,1.4259880066803095,0.06970187450152492
784,IV-IV,M_A,Cr,GeC,2.412816,2.44396245537252,0.06194764395220191
785,IV-IV,M_A,Cr,Sn,0.035204,0.07366420270826435,0.037139385785317836
786,IV-IV,M_B,N,GeSn,0.246982,0.14695555976298144,0.055190265920546336
787,IV-IV,M_i_A,N,Sn,-0.002604,0.22397457172168558,0.06287584280349547
788,II-VI,M_i_neut,Hf,ZnO,3.75,3.516520336677657,0.047483699268891934
789,II-VI,M_i_neut,Nb,ZnO,3.67,3.441864112030116,0.036372710074015505
790,II-VI,M_B,Sr,ZnS,3.72,3.639749510830081,0.05585129015641539
791,II-VI,M_B,Sc,CdO,2.27,2.6875888444102736,0.05517671694350286
792,II-VI,M_i_A,Zn,ZnO,3.57,3.345463596412793,0.0385780391304154
793,II-VI,M_i_B,Zn,ZnO,3.58,3.3636469596030354,0.03857331648877404
794,II-VI,M_i_neut,Zn,ZnO,3.47,3.342366997845801,0.036810860358556276
795,II-VI,M_i_B,O,ZnO,2.19,2.4793627932325832,0.06469099413945313
796,II-VI,M_i_neut,O,ZnO,1.74,2.4610309062887623,0.06781197961113608
797,II-VI,M_A,S,ZnS,2.65,2.7311918663308945,0.05935268823711958
798,II-VI,M_B,Zn,ZnS,3.06,3.284765881446661,0.0705282590500254
799,II-VI,M_i_B,Zn,ZnS,3.82,3.5695960395240824,0.04676115190990012
800,II-VI,M_i_neut,Zn,ZnS,3.84,3.5553491576857157,0.04798216029062918
801,II-VI,M_i_A,S,ZnS,1.93,2.758767004954954,0.04920801594543913
802,II-VI,M_i_B,S,ZnS,3.6,2.7821597690882514,0.045543118888928286
803,II-VI,M_i_neut,S,ZnS,2.29,2.7632094886303866,0.05682116171001122
804,II-VI,M_A,Se,ZnSe,2.76,2.211083576576209,0.04768229291987375
805,II-VI,M_B,Zn,ZnSe,2.26,2.637678047979023,0.047101777314524064
806,II-VI,M_i_A,Zn,ZnSe,2.94,2.7435707185385816,0.028565917241691875
807,II-VI,M_i_B,Zn,ZnSe,2.99,2.7352974907551357,0.025898075510880924
808,II-VI,M_i_neut,Zn,ZnSe,2.98,2.737502829068051,0.028308468025003475
809,II-VI,M_i_A,Se,ZnSe,1.69,2.240547026199539,0.03842198847392209
810,II-VI,M_i_B,Se,ZnSe,1.73,2.2335791437178445,0.041868622604739315
811,II-VI,M_i_neut,Se,ZnSe,2.11,2.243831345089621,0.040039334879002526
812,II-VI,M_A,Te,ZnTe,2.35,1.9470939575076749,0.041473329505770255
813,II-VI,M_i_A,Zn,ZnTe,2.4,2.1979441031272073,0.03722994917757329
814,II-VI,M_i_B,Zn,ZnTe,2.48,2.1845453376102713,0.03414713946180362
815,II-VI,M_i_neut,Zn,ZnTe,2.45,2.1985402374460867,0.03441026844123227
816,II-VI,M_i_A,Te,ZnTe,1.47,1.9972475166817774,0.03241727090034378
817,II-VI,M_i_B,Te,ZnTe,1.48,1.9801676071418803,0.036777355456124566
818,II-VI,M_i_neut,Te,ZnTe,1.82,2.002505081702264,0.03565592564693081
819,II-VI,M_B,Cd,CdO,2.33,2.547442566551274,0.0571092833701257
820,II-VI,M_i_A,Cd,CdO,2.26,2.164442997533419,0.029278079152344042
821,II-VI,M_i_B,Cd,CdO,2.27,2.2139916248588145,0.022882688031246264
822,II-VI,M_i_A,O,CdO,1.23,1.4736239570361158,0.047461524687577084
823,II-VI,M_i_B,O,CdO,1.68,1.4892978493489406,0.04280563778178512
824,III-V,M_B,Sr,InN,2.69,2.701596842776888,0.07146955014120542
825,III-V,M_B,B,BP,0.76,1.760795822742672,0.043207920862979275
826,III-V,M_A,P,BP,2.28,2.3082873040046734,0.07009756360978436
827,III-V,M_i_A,B,BP,2.26,2.0904798071752864,0.06402831304917153
828,III-V,M_i_B,B,BP,2.28,2.0928051890941948,0.06045821729866152
829,III-V,M_i_neut,B,BP,2.08,2.0884194442932094,0.0650827433705787
830,III-V,M_i_A,P,BP,2.26,1.97220479707347,0.04783177682263127
831,III-V,M_i_B,P,BP,2.17,1.9701236364486376,0.05075504070267591
832,III-V,M_i_neut,P,BP,2.12,1.9738242843123512,0.05514269770531518
833,III-V,M_B,B,BAs,0.53,1.7477101244258733,0.045170331278758094
834,III-V,M_A,As,BAs,2.17,2.2384150711413975,0.037299326650491176
835,III-V,M_i_A,B,BAs,1.97,1.759453777315645,0.06301878492209687
836,III-V,M_i_B,B,BAs,2.14,1.755214430703575,0.062028180199519195
837,III-V,M_i_neut,B,BAs,1.88,1.7602503731333072,0.06405524749442355
838,III-V,M_i_A,As,BAs,2.08,1.9320565256840272,0.040489752837100296
839,III-V,M_i_B,As,BAs,1.96,1.920124537506973,0.044742684152932574
840,III-V,M_i_neut,As,BAs,2.0,1.9359210181443867,0.04501196916664418
841,III-V,M_B,B,BSb,0.33,1.143163854253356,0.050231534360418245
842,III-V,M_A,Sb,BSb,1.85,1.901604718732291,0.04787599075860232
843,III-V,M_i_A,B,BSb,1.43,1.323708283871302,0.07409408106275682
844,III-V,M_i_B,B,BSb,1.68,1.3288021527655907,0.07030700510820632
845,III-V,M_i_neut,B,BSb,1.44,1.3349210710428552,0.06945772876764726
846,III-V,M_i_A,Sb,BSb,1.66,1.6578607097723093,0.04132203908639712
847,III-V,M_i_B,Sb,BSb,1.57,1.6033597247962745,0.03821112291826709
848,III-V,M_i_neut,Sb,BSb,1.53,1.6537652996578374,0.03943716736003626
849,III-V,M_B,Al,AlP,1.73,2.244978043123446,0.04275817579000809
850,III-V,M_A,P,AlP,2.51,2.2620733307240477,0.054446340892827495
851,III-V,M_i_A,Al,AlP,2.7,2.5334454026850564,0.04137685529289362
852,III-V,M_i_B,Al,AlP,2.61,2.5237296082690497,0.04244922898071563
853,III-V,M_i_neut,Al,AlP,2.52,2.51798483219881,0.043653052890485995
854,III-V,M_i_A,P,AlP,2.13,2.202369821605368,0.04255562087625893
855,III-V,M_i_B,P,AlP,1.88,2.1800705839420873,0.035813815562913576
856,III-V,M_i_neut,P,AlP,2.27,2.196624364301722,0.045710672520505105
857,III-V,M_B,Al,AlAs,1.24,1.9515011662832307,0.05123555187742123
858,III-V,M_A,As,AlAs,2.33,2.110389745751948,0.05871528521469135
859,III-V,M_i_A,Al,AlAs,2.39,2.051886423753341,0.05143812193331788
860,III-V,M_i_B,Al,AlAs,2.29,2.049539744430871,0.04725919684223303
861,III-V,M_i_neut,Al,AlAs,1.97,2.047910354796739,0.046792972621523925
862,III-V,M_i_A,As,AlAs,1.86,2.053581149448541,0.04978647695978921
863,III-V,M_i_B,As,AlAs,1.61,2.038938383367369,0.03866282776986331
864,III-V,M_i_neut,As,AlAs,1.97,2.052399630131383,0.04552520295913193
865,III-V,M_B,Al,AlSb,0.56,1.358233696184866,0.056194067306649644
866,III-V,M_A,Sb,AlSb,1.73,1.8856696191046853,0.08032955340620823
867,III-V,M_i_A,Al,AlSb,1.77,1.6507588464347234,0.043805830718730045
868,III-V,M_i_B,Al,AlSb,1.76,1.644273088243525,0.04112855152039934
869,III-V,M_i_neut,Al,AlSb,1.68,1.6480204618347627,0.04535842538962372
870,III-V,M_i_A,Sb,AlSb,1.49,1.8439966930965563,0.07024050714538153
871,III-V,M_i_B,Sb,AlSb,1.23,1.8045181673267536,0.05962490450034411
872,III-V,M_i_A,Ga,GaN,4.36,4.119427687585666,0.08994016200550817
873,III-V,M_i_B,Ga,GaN,4.28,4.109026895334152,0.1126865127172458
874,III-V,M_i_neut,Ga,GaN,4.26,4.0920926439122365,0.11302910428758946
875,III-V,M_B,Ga,GaP,0.97,1.819471004006798,0.04271201794427767
876,III-V,M_A,P,GaP,2.16,1.8544558578577757,0.07213128520896119
877,III-V,M_i_A,Ga,GaP,2.36,2.185295648642785,0.046056077738521786
878,III-V,M_i_B,Ga,GaP,2.38,2.185965710209432,0.044650939285994284
879,III-V,M_i_neut,Ga,GaP,2.21,2.18285407592538,0.050330459246118626
880,III-V,M_i_A,P,GaP,1.75,1.7448045930013059,0.046733160548234065
881,III-V,M_i_B,P,GaP,2.07,1.7565682870659791,0.043962338672450044
882,III-V,M_i_neut,P,GaP,2.04,1.753301670989575,0.04456878755116078
883,III-V,M_B,Ga,GaAs,0.4,1.2436528915266607,0.04070244849633765
884,III-V,M_A,As,GaAs,1.52,1.4354192049345174,0.041749025825154884
885,III-V,M_i_A,Ga,GaAs,1.57,1.4565874210379155,0.041136982846179004
886,III-V,M_i_B,Ga,GaAs,1.63,1.4594432159480513,0.044741795572051005
887,III-V,M_i_neut,Ga,GaAs,1.54,1.4532806609350195,0.03544538166908226
888,III-V,M_i_A,As,GaAs,1.22,1.336547829067982,0.032171066927099166
889,III-V,M_i_B,As,GaAs,1.25,1.3471304770160015,0.037024938721183835
890,III-V,M_i_neut,As,GaAs,1.44,1.3470061836283662,0.033324985210680724
891,III-V,M_B,Ga,GaSb,0.2,0.6006028097348981,0.04233582543342993
892,III-V,M_A,Sb,GaSb,1.13,1.1205899177282557,0.04959623558640157
893,III-V,M_i_A,Ga,GaSb,1.09,0.9670977113281032,0.043530065189068046
894,III-V,M_i_B,Ga,GaSb,1.18,0.9581514912690073,0.04263707759609198
895,III-V,M_i_neut,Ga,GaSb,1.09,0.9696196756677351,0.03909655541053189
896,III-V,M_i_A,Sb,GaSb,1.04,1.0656917673069142,0.03131631436222804
897,III-V,M_i_B,Sb,GaSb,1.17,1.053060989652328,0.03454814412711174
898,III-V,M_i_neut,Sb,GaSb,1.09,1.0671983106029144,0.03363125916650294
899,III-V,M_i_A,In,InN,2.53,2.4601217102238744,0.053888238759753244
900,III-V,M_i_B,In,InN,2.49,2.5058760836435914,0.057907023297163254
901,III-V,M_i_A,N,InN,1.55,1.7916270334174318,0.046069289278177265
902,III-V,M_i_B,N,InN,1.52,1.8019160481911256,0.06412361144997604
903,III-V,M_i_neut,N,InN,1.24,1.7790623124862968,0.034446415092981464
904,III-V,M_B,In,InP,1.01,1.5212466097235462,0.0451737887427441
905,III-V,M_A,P,InP,1.72,1.2273954407607337,0.05452720333417252
906,III-V,M_i_A,In,InP,1.97,1.926509928801644,0.03228719156956276
907,III-V,M_i_B,In,InP,1.98,1.9534800101473184,0.03765396520261264
908,III-V,M_i_neut,In,InP,1.93,1.9253268154582706,0.02844011710103084
909,III-V,M_i_A,P,InP,1.48,1.4528496001403994,0.03799298738999012
910,III-V,M_i_B,P,InP,1.76,1.4617670822340352,0.040605426123748706
911,III-V,M_i_neut,P,InP,1.85,1.4545001008888805,0.03948551930152744
912,III-V,M_B,In,InAs,0.68,1.1478601789122944,0.036364038331298615
913,III-V,M_A,As,InAs,1.23,1.0170193831023862,0.044536625962767626
914,III-V,M_i_A,In,InAs,1.44,1.4305830561946054,0.024464453438067444
915,III-V,M_i_B,In,InAs,1.4,1.4508826649398543,0.02935361037028458
916,III-V,M_i_neut,In,InAs,1.41,1.4344957603143418,0.024137794576435403
917,III-V,M_i_A,As,InAs,1.21,1.261536390009823,0.02965550256883294
918,III-V,M_i_B,As,InAs,1.35,1.2820876672255495,0.032335170411855664
919,III-V,M_i_neut,As,InAs,1.35,1.26874999021153,0.026376246857463842
920,III-V,M_B,In,InSb,0.34,0.6839531098279006,0.03878098694987945
921,III-V,M_A,Sb,InSb,1.03,0.8783563403436659,0.04737487514887659
922,III-V,M_i_A,In,InSb,1.17,1.1550467886525395,0.02640990027571294
923,III-V,M_i_B,In,InSb,1.18,1.1582368391620101,0.03228650853569648
924,III-V,M_i_neut,In,InSb,1.16,1.152119592800915,0.025062565577469782
925,III-V,M_i_A,Sb,InSb,1.0,1.1648320371422063,0.029345020788711273
926,III-V,M_i_B,Sb,InSb,1.15,1.1718798648476858,0.030148939582091486
927,III-V,M_i_neut,Sb,InSb,1.12,1.1727749385109807,0.029700663427002165
928,IV-IV,M_i_A,In,SiC,3.43,3.118024382589174,0.03232015795427173
929,IV-IV,M_i_neut,Br,SiC,2.84,3.118505372329171,0.054456507395791415
930,IV-IV,M_A,Ba,GeC,1.72,2.742332377423187,0.06936190940270746
931,IV-IV,M_i_A,Sn,GeC,2.91,2.7975426668484213,0.05123159085989697
932,IV-IV,M_i_A,S,GeC,2.15,2.255096590279796,0.061224243187908325
933,IV-IV,M_i_A,Se,GeC,2.55,2.5132449037293423,0.054459484970514574
934,IV-IV,M_i_neut,Pb,GeC,2.95,2.893988444336034,0.056093730749731834
935,IV-IV,M_i_A,Se,SnC,1.85,2.0147089754052985,0.03782809981922349
936,IV-IV,M_i_A,Si,Si,1.28,1.2758252404463755,0.023393451931128614
937,IV-IV,M_i_neut,Si,Si,1.31,1.2767587522182162,0.028034171415147417
938,IV-IV,M_i_A,Ge,Ge,0.9,0.8702656242594671,0.02582021884819595
939,IV-IV,M_i_neut,Ge,Ge,0.89,0.8693207480002204,0.026302362362835417
940,IV-IV,M_i_A,Sn,Sn,0.67,0.6946167477975052,0.03108223717108811
941,IV-IV,M_A,C,SiC,2.89,2.6012435879713305,0.04454331046800855
942,IV-IV,M_B,Si,SiC,3.16,3.242398699790513,0.02773377187629147
943,IV-IV,M_i_A,C,SiC,2.69,2.782977399237246,0.047723208271951895
944,IV-IV,M_i_B,C,SiC,2.33,2.7783427816862862,0.04101846422880709
945,IV-IV,M_i_neut,C,SiC,3.08,2.7908298138480734,0.04714459240908629
946,IV-IV,M_i_A,Si,SiC,3.16,3.0422643099556037,0.030449690667500307
947,IV-IV,M_i_B,Si,SiC,3.05,3.0441401760520788,0.03281990371295929
948,IV-IV,M_i_neut,Si,SiC,2.96,3.0395397188863855,0.03146263119034476
949,IV-IV,M_A,C,GeC,2.74,2.1651962980400628,0.05870488144827588
950,IV-IV,M_B,Ge,GeC,2.95,2.8153266946004725,0.056711419402524846
951,IV-IV,M_i_A,C,GeC,2.43,2.350314304568921,0.06726629021764109
952,IV-IV,M_i_neut,C,GeC,2.95,2.3643538332632366,0.0606138968916905
