,Type,Site,Impurity,AB,∆H (B-rich)_DFT,train_mean,train_std
638,II-VI,M_i_A,Hg,CdTe,1.7590000000000001,2.3273798764950633,0.07206867356423032
639,II-VI,M_A,V,CdTe,1.7480000000000002,2.0281011059366634,0.09525905569613474
640,III-V,M_i_neut,Li,GaP,1.7369990000000002,3.3221246994308915,0.33097022947992544
641,II-VI,M_A,Pd,CdTe,1.736,0.7348144651405984,0.10917727502641814
642,IV-IV,M_i_neut,Sc,GeSn,1.721988,2.798685671138403,0.2059466784567248
643,II-VI,M_A,In,CdS,1.7214189999999998,1.357499957089723,0.12645393799820998
644,II-VI,M_A,Bi,CdTe,1.6909999999999998,1.006913764761255,0.13017078192739326
645,II-VI,M_i_B,Ag,CdTe,1.69,1.93703210943861,0.09862255028996046
646,II-VI,M_i_neut,Pd,CdTe,1.6840000000000002,3.277114040265894,0.0746705531647882
647,II-VI,M_A,As,CdTe,1.682,2.0688387755222735,0.1604027913126999
648,II-VI,M_A,K,CdTe,1.6769999999999998,0.9907655471375598,0.11491517286800161
649,II-VI,M_i_B,Na,CdTe,1.6669999999999998,2.785317361056431,0.10807994463710816
650,II-VI,M_i_neut,Li,CdTe,1.6440000000000001,2.2951856092211584,0.14966403509856918
651,III-V,M_B,S,GaSb,1.636483,2.412111071253309,0.20521982862752686
652,IV-IV,M_i_A,Au,GeSn,1.623658,1.6956202800456595,0.1729788459894317
653,II-VI,M_i_neut,Ag,CdSe,1.61506,2.5326365272054288,0.09105774386887655
654,II-VI,M_B,P,CdTe,1.6119999999999999,3.088726347237759,0.12041388042844761
655,III-V,M_A,Pd,InSb,1.594352,1.2982018081340096,0.15888003672347958
656,II-VI,M_i_A,F,CdSe,1.5857700000000001,2.013719503733999,0.14006601517776873
657,II-VI,M_i_A,Li,CdTe,1.5819999999999999,2.304645662162778,0.13351531393215843
658,II-VI,M_i_A,Na,CdTe,1.578,2.947579854242618,0.10431078304811707
659,II-VI,M_A,Fe,CdTe,1.555,1.4948404224235374,0.09874887861273239
660,IV-IV,M_A,Sc,SiGe,1.554509,3.0656338427257843,0.2669786061408855
661,II-VI,M_B,Cl,CdTe,1.54,2.0121090459264472,0.1694265343773334
662,II-VI,M_B,As,CdTe,1.524,2.3940373218315756,0.1911545302591358
663,II-VI,M_A,Al,ZnSe,1.498376,3.186773842591558,0.16634011690978565
664,III-V,M_A,Ca,InAs,1.49281,2.0543806026492577,0.316093274303874
665,III-V,M_A,Be,BP,1.447453,2.7883085850386875,0.44519130820564
666,II-VI,M_A,Cr,CdTe,1.44,1.3408931207430128,0.11527208458874975
667,II-VI,M_A,Co,CdTe,1.439,1.251423177022981,0.08409341602371032
668,II-VI,M_B,O,CdTe,1.426,2.4899592994985733,0.14565001086390922
669,II-VI,M_B,Br,CdTe,1.41,1.0559066841958036,0.17430320806578967
670,II-VI,M_i_B,Li,CdTe,1.389,2.262486447346417,0.116807189865549
671,II-VI,M_B,I,CdS,1.379845,2.5212359340074437,0.1779258739849884
672,IV-IV,M_B,Pt,SiGe,1.3652309999999999,1.587487377961354,0.24917133233698244
673,IV-IV,M_A,Ag,SiSn,1.3548790000000002,-0.35741321792640546,0.28424539518012076
674,II-VI,M_A,Hg,ZnO,1.3469209999999998,3.5302089609816365,0.5078985414579629
675,IV-IV,M_A,Se,Ge,1.340697,0.38923216565909524,0.27389515612756554
676,II-VI,M_B,Br,CdS,1.3263969999999998,2.2461703028214863,0.18602967905842263
677,II-VI,M_A,Ba,CdTe,1.3219999999999998,1.4552035059201047,0.11859415816881767
678,II-VI,M_B,I,CdTe,1.315,1.2113972119876601,0.16435972354014014
679,IV-IV,M_A,B,SiSn,1.305965,0.12260838312813634,0.35235157245265825
680,II-VI,M_A,Si,CdTe,1.296,2.5048238304325943,0.13185357526898459
681,IV-IV,M_i_B,Ga,GeSn,1.294693,2.0310692604970226,0.11580321245851245
682,IV-IV,M_i_A,Ca,Sn,1.286154,0.015464709395428966,0.34896945731702306
683,III-V,M_A,Cd,AlP,1.277755,1.9457992133530397,0.254384819195114
684,II-VI,M_i_A,F,CdTe,1.244,1.6730492589774226,0.14548260006542704
685,IV-IV,M_B,Hg,SiSn,1.230359,1.4822319617962993,0.3435453041905364
686,II-VI,M_A,Cd,ZnS,1.181457,2.947811197697898,0.159424404993813
687,IV-IV,M_B,Ti,SiGe,1.1046690000000001,1.3265320976999,0.3297403866251981
688,IV-IV,M_A,Be,Sn,1.102429,0.812277327100267,0.3414481506569369
689,IV-IV,M_A,Mn,SiSn,1.1008930000000001,0.048941396774351956,0.32225279880257474
690,III-V,M_A,Bi,InP,1.100778,2.2278122937029172,0.19650505257977063
691,III-V,M_A,Sn,GaP,1.098203,2.948429531687313,0.20782938060698886
692,IV-IV,M_A,Ti,Si,1.08905,1.2767627043123082,0.32878109247618115
693,II-VI,M_i_neut,Mn,ZnTe,1.083798,3.085821527663845,0.15365347448497646
694,II-VI,M_A,Sr,CdTe,1.063,1.8148895593978522,0.08828044661329751
695,II-VI,M_A,Al,CdTe,1.036,1.7034407116088317,0.13292181012655302
696,II-VI,M_A,Ga,ZnTe,1.034409,2.3971981691058595,0.19041074064563224
697,IV-IV,M_i_neut,Mn,Si,1.0014,2.4102182368291607,0.20160426057530936
698,II-VI,M_A,Na,CdTe,0.9890000000000001,0.5762562419811468,0.11671860030970878
699,II-VI,M_A,Sn,CdTe,0.97,1.4013235814262923,0.1343363906269542
700,II-VI,M_A,Ga,CdTe,0.956,1.4687164747240966,0.12639117111356496
701,III-V,M_A,Ag,InSb,0.945225,0.8452444666358427,0.1913351714085266
702,IV-IV,M_i_A,Zn,SiSn,0.9449790000000001,2.021140279676551,0.19397460527757227
703,II-VI,M_A,In,CdTe,0.934,0.7242658743439548,0.13915187898379863
704,III-V,M_i_A,Cr,AlP,0.924687,3.528486646002043,0.16142942212222477
705,II-VI,M_A,Cu,CdTe,0.922,0.6600764951037466,0.1207014304285558
706,IV-IV,M_A,Ge,SiC,0.875791,3.7781221699538676,0.28686970894523783
707,III-V,M_i_B,Cu,InP,0.859766,2.6284968431813147,0.1560797064201689
708,II-VI,M_A,Au,CdTe,0.856,0.6293862713127736,0.14185984790779776
709,II-VI,M_A,Pb,CdTe,0.8490000000000001,0.8231507655496767,0.11546568522846302
710,IV-IV,M_A,Bi,SiSn,0.8425790000000001,1.084262583978275,0.22085749302144944
711,IV-IV,M_A,In,SiGe,0.8350639999999999,1.090504330170664,0.2918097748253889
712,II-VI,M_A,Tl,CdTe,0.815,0.2126218392895117,0.11598853025758399
713,III-V,M_i_B,Cu,AlSb,0.80705,1.3255932617161088,0.18203091219948475
714,II-VI,M_A,Ca,CdTe,0.807,1.771834845773229,0.11115825773091673
715,III-V,M_A,Si,GaAs,0.8042630000000001,1.514217929988548,0.17937353291251662
716,II-VI,M_A,Ge,CdTe,0.738,2.304881628385737,0.13583697744797335
717,IV-IV,M_A,Au,Ge,0.726204,1.7249543425876925,0.26576969970459574
718,II-VI,M_A,Hf,CdTe,0.6920000000000001,2.460547394618633,0.14506749005708922
719,II-VI,M_i_neut,Ni,CdSe,0.660003,3.524014703337258,0.07024311589839267
720,II-VI,M_A,Pb,CdSe,0.6218060000000001,1.134608643490763,0.12237773541411273
721,IV-IV,M_i_B,Ti,GeSn,0.6197600000000001,2.561983439088664,0.15706108692157575
722,II-VI,M_A,Li,CdTe,0.601,0.07015045558622912,0.17550437822885154
723,IV-IV,M_i_neut,Cu,Si,0.5926319999999999,2.4719647254935233,0.23845966709509953
724,II-VI,M_A,Ag,CdTe,0.589,-0.07680550910256931,0.1239147295037514
725,II-VI,M_A,Tl,CdSe,0.503884,0.437980178531685,0.13859945663765835
726,IV-IV,M_A,Sb,SiSn,0.49266899999999997,0.02761899955477769,0.18058067121739338
727,IV-IV,M_i_A,Ni,SiSn,0.452326,2.1264662999826585,0.14392267786905674
728,II-VI,M_B,S,CdTe,0.377,2.140069088331164,0.1463814371476123
729,II-VI,M_A,Be,CdTe,0.342,1.978310389267169,0.18183084971444521
730,II-VI,M_A,Mn,CdTe,0.26,0.6447551303636946,0.1404010275548276
731,III-V,M_A,Ni,GaP,0.23914000000000002,1.4868627516197512,0.2100250912035209
732,II-VI,M_B,Se,CdTe,0.226,1.4342940201737782,0.17368308442864255
733,II-VI,M_A,Zn,CdTe,0.22,1.1915845753630525,0.12740707744328233
734,III-V,M_i_neut,Ni,InAs,0.199152,2.289133387925353,0.1469049073092593
735,IV-IV,M_i_A,Cu,GeSn,0.176422,1.1027167575880987,0.11482424630966785
736,IV-IV,M_A,Sb,Sn,0.17247300000000002,-1.0587646339469736,0.25416780419640006
737,II-VI,M_A,Hg,CdTe,0.162,-0.024000990319608916,0.13712300079232836
738,III-V,M_A,Al,InAs,0.142764,1.2287027096888414,0.2278074837236513
739,II-VI,M_A,Mg,CdTe,0.125,0.739087570223894,0.1411926077292308
740,IV-IV,M_B,Ge,GeSn,0.10980899999999999,0.8211073832328134,0.2135973201834224
741,III-V,M_B,As,InSb,0.092464,0.8105897063178901,0.24346667870826233
742,II-VI,M_B,Se,CdS,0.07269,2.4663178429945676,0.1604272797605759
743,III-V,M_B,Ge,BSb,0.062060000000000004,4.128501699893084,0.37811760628535124
744,IV-IV,M_i_neut,Ni,SiGe,0.059108,2.508547917484864,0.1544941991349916
745,IV-IV,M_A,Cu,GeSn,0.043112,-0.7039836405464619,0.213290033520432
746,II-VI,M_i_A,Cr,ZnTe,0.032902999999999995,3.798355781751352,0.16553246034968855
747,III-V,M_A,Al,GaSb,0.011237,0.5650656695747528,0.17545027819090725
748,II-VI,M_A,Cd,CdTe,0.0,0.4569868754475569,0.14731165200312507
749,II-VI,M_B,Te,CdTe,0.0,1.523541354016854,0.18640022890951696
750,III-V,M_A,Al,AlSb,-0.036446,1.0631756286412188,0.23867145034567733
751,IV-IV,M_A,Ge,Si,-0.085232,0.11317764733071975,0.27914605146066046
752,II-VI,M_B,Se,ZnTe,-0.255728,1.9459805721649943,0.18330258725838966
753,II-VI,M_A,Cu,CdSe,-0.350199,0.9836713026544291,0.11444718899042905
754,III-V,M_A,Fe,AlSb,-0.433174,-0.3470649785701067,0.24063475808217005
755,IV-IV,M_A,Mn,Sn,-0.472685,0.317258626892161,0.3381389335029825
756,IV-IV,M_A,V,SiC,-0.5277149999999999,4.424710132516656,0.42667219364070397
757,III-V,M_A,Ti,AlAs,-0.560998,1.179144481831757,0.27647533736604046
758,IV-IV,M_i_A,N,Ge,-0.764837,2.723177731167172,0.21561604401441226
759,IV-IV,M_B,V,GeSn,-0.888251,0.3044528792483562,0.2706626623592218
760,III-V,M_B,N,BAs,-0.97064,4.055131063310404,0.37371496470117643
761,IV-IV,M_A,Cr,Sn,-1.353895,0.7008275161176387,0.3238348979257801
762,II-VI,M_i_A,Zn,ZnO,6.869889,5.857265124014899,0.2131656600990107
763,II-VI,M_i_B,Zn,ZnO,6.152194000000001,5.730249106041333,0.21874444805837356
764,II-VI,M_i_neut,Zn,ZnO,6.741257000000001,5.870851341825195,0.21069767266591552
765,II-VI,M_i_B,O,ZnO,3.380432,4.200195225631219,0.20556784996158375
766,II-VI,M_i_neut,O,ZnO,3.387921,4.363072019763658,0.20950489430400446
767,II-VI,M_A,S,ZnS,2.7089830000000004,3.6918250672804405,0.1812989174097604
768,II-VI,M_B,Zn,ZnS,6.562809,4.624409032794643,0.20641240975220498
769,II-VI,M_i_B,Zn,ZnS,5.285964,4.7973333078172615,0.14178212971435133
770,II-VI,M_i_neut,Zn,ZnS,5.511203,4.817547201239721,0.1456595516703845
771,II-VI,M_i_A,S,ZnS,4.661567,4.59689284858208,0.10654153875078595
772,II-VI,M_i_B,S,ZnS,2.491389,4.457334839846789,0.10411831859195725
773,II-VI,M_i_neut,S,ZnS,4.381065,4.6362020202525285,0.1074761444679916
774,II-VI,M_B,Zn,ZnSe,5.771276,4.052347332919875,0.17285108747474875
775,II-VI,M_i_A,Zn,ZnSe,3.980453,3.886947970493354,0.12316341846473701
776,II-VI,M_i_B,Zn,ZnSe,4.363919999999999,3.9310032641879102,0.13147361804636554
777,II-VI,M_i_neut,Zn,ZnSe,4.582856,3.887043698103285,0.12473130280828337
778,II-VI,M_i_A,Se,ZnSe,4.1146709999999995,4.051748478215764,0.10849908812550006
779,II-VI,M_i_B,Se,ZnSe,4.801887000000001,4.175852156814117,0.10452504426222535
780,II-VI,M_i_neut,Se,ZnSe,3.894714,4.032499185869243,0.12098448935713714
781,II-VI,M_A,Te,ZnTe,2.678105,2.523161298279777,0.16270010506303417
782,II-VI,M_i_A,Zn,ZnTe,2.8489459999999998,3.302402715491045,0.1282316292906064
783,II-VI,M_i_B,Zn,ZnTe,3.3296650000000003,3.350068456288335,0.1435635160532948
784,II-VI,M_i_neut,Zn,ZnTe,2.853043,3.2470856212527766,0.12822554718671794
785,II-VI,M_i_A,Te,ZnTe,4.218342,4.326704898211524,0.13538179600077518
786,II-VI,M_i_B,Te,ZnTe,4.843432,4.56452720879996,0.15972767899901083
787,II-VI,M_i_neut,Te,ZnTe,3.87638,4.190954734027088,0.1530019433321755
788,II-VI,M_i_A,Cd,CdO,3.7502980000000004,4.945750981974246,0.18641637087460988
789,II-VI,M_i_B,Cd,CdO,3.39785,4.468581989697496,0.20492236628350421
790,II-VI,M_i_A,O,CdO,2.4699150000000003,4.2505875104373905,0.20837202047720105
791,II-VI,M_i_B,O,CdO,2.767305,4.0981425687725785,0.19306153120594488
792,III-V,M_B,B,BP,4.109551000000001,5.116038601985272,0.46973154680991086
793,III-V,M_A,P,BP,2.87253,5.429432223248494,0.2685490038803931
794,III-V,M_i_A,B,BP,7.573342,7.31723298892291,0.24202652861112398
795,III-V,M_i_B,B,BP,8.003162,7.35501558700777,0.25286458661257444
796,III-V,M_i_neut,B,BP,6.9249600000000004,7.309306794224398,0.25709849639170085
797,III-V,M_i_A,P,BP,10.226569999999999,8.368229177821457,0.3975566321287974
798,III-V,M_i_B,P,BP,10.810998,8.462364284641485,0.30830127594957085
799,III-V,M_i_neut,P,BP,8.649737,8.288054633375195,0.3804200280710275
800,III-V,M_B,B,BAs,2.549706,3.5767188841405058,0.40414480444793255
801,III-V,M_A,As,BAs,3.6054980000000003,4.780080268181907,0.264528131924566
802,III-V,M_i_A,B,BAs,6.356109,5.877548699852993,0.20872335699482436
803,III-V,M_i_B,B,BAs,7.545164,5.851267875280053,0.21383880748747044
804,III-V,M_i_neut,B,BAs,6.136284,5.842438479508194,0.23234032647433933
805,III-V,M_i_A,As,BAs,10.067819,7.439087629264253,0.31432960450911124
806,III-V,M_i_B,As,BAs,11.05752,7.492110999809181,0.28691008752454755
807,III-V,M_i_neut,As,BAs,8.902175,7.401260006627308,0.2938828637787715
808,III-V,M_B,B,BSb,1.456399,2.658763811516625,0.3201630826141338
809,III-V,M_A,Sb,BSb,4.027909999999999,4.352384308323556,0.26235750390449025
810,III-V,M_i_A,B,BSb,4.578348,4.844759306952359,0.18402273696918114
811,III-V,M_i_B,B,BSb,5.74308,4.827549011612776,0.19389805296356502
812,III-V,M_i_neut,B,BSb,4.171454,4.827147951512886,0.17630857408840003
813,III-V,M_i_A,Sb,BSb,9.379613,7.241105322764791,0.31262464257227635
814,III-V,M_i_B,Sb,BSb,10.436347,7.273406640698167,0.3179567235774723
815,III-V,M_i_neut,Sb,BSb,8.671495,7.157086036018052,0.31115038736176354
816,III-V,M_B,Al,AlP,5.648,4.301095999984977,0.2281946360568842
817,III-V,M_i_A,Al,AlP,4.905089,4.785054163360987,0.1157848910135391
818,III-V,M_i_B,Al,AlP,5.07055,4.786251262215929,0.11796315810737487
819,III-V,M_i_neut,Al,AlP,5.781844,4.770670755804586,0.1145461252152136
820,III-V,M_i_A,P,AlP,4.606007,5.325609044166431,0.14641287266720213
821,III-V,M_i_B,P,AlP,4.959815,5.339321557597522,0.16526984824617846
822,III-V,M_i_neut,P,AlP,4.154658,5.301525646148519,0.15490428591954775
823,III-V,M_B,Al,AlAs,4.7382,3.169556754280012,0.21052519507196238
824,III-V,M_A,As,AlAs,1.182499,2.300327593802328,0.19607722199136976
825,III-V,M_i_A,Al,AlAs,4.299083,3.7473446578033034,0.1432453087770997
826,III-V,M_i_B,Al,AlAs,4.618432,3.7948598407304233,0.14329901886070623
827,III-V,M_i_neut,Al,AlAs,5.210159,3.7711527590048215,0.15493369483610336
828,III-V,M_i_A,As,AlAs,4.14692,4.539382652582401,0.14755236013476167
829,III-V,M_i_B,As,AlAs,4.6879610000000005,4.590237702269614,0.1505867489091669
830,III-V,M_i_neut,As,AlAs,3.993211,4.50968378636531,0.13743076489447992
831,III-V,M_B,Al,AlSb,2.8740189999999997,2.10475439787916,0.21084360851112688
832,III-V,M_A,Sb,AlSb,1.2928879999999998,2.0110886464060065,0.23731694327225278
833,III-V,M_i_A,Al,AlSb,2.629419,2.8552872109737772,0.15516435604907325
834,III-V,M_i_B,Al,AlSb,3.1282,2.9200071840787825,0.15584468893969436
835,III-V,M_i_neut,Al,AlSb,3.599272,2.854746909754888,0.16023328298672432
836,III-V,M_i_A,Sb,AlSb,3.789905,4.848841121702995,0.1606829764174255
837,III-V,M_i_B,Sb,AlSb,4.298576000000001,4.941799170189664,0.18059129604210292
838,III-V,M_i_neut,Sb,AlSb,3.7059599999999997,4.812493700701445,0.16728125758994722
839,III-V,M_B,Ga,GaP,3.477096,3.244481568103179,0.19900446006672012
840,III-V,M_A,P,GaP,1.9422169999999999,2.8631515801118135,0.22417670254285982
841,III-V,M_i_A,Ga,GaP,4.3601160000000005,4.31788576645737,0.14567392771357948
842,III-V,M_i_B,Ga,GaP,4.362404,4.426482120114256,0.17815153978948062
843,III-V,M_i_neut,Ga,GaP,5.3051580000000005,4.37556018599889,0.14216100364814885
844,III-V,M_i_A,P,GaP,5.34699,4.74927135221221,0.1516562627276956
845,III-V,M_i_B,P,GaP,5.197636,4.664097776569146,0.15463744708927513
846,III-V,M_i_neut,P,GaP,4.349397,4.763575374715153,0.12683934903344152
847,III-V,M_B,Ga,GaAs,2.763593,2.172434320626703,0.19266166023436537
848,III-V,M_A,As,GaAs,1.2336770000000001,2.074961810812844,0.18448273902622817
849,III-V,M_i_A,Ga,GaAs,3.0849279999999997,3.476863208474332,0.13116398635119822
850,III-V,M_i_B,Ga,GaAs,3.324274,3.600971446309002,0.14312624640497157
851,III-V,M_i_neut,Ga,GaAs,4.2356739999999995,3.502528894155735,0.12001484551281737
852,III-V,M_i_A,As,GaAs,4.348765,3.7858347933286183,0.1509641600585013
853,III-V,M_i_B,As,GaAs,4.593057,3.9508122213824253,0.16445603634901562
854,III-V,M_i_neut,As,GaAs,3.75472,3.767537009081554,0.13261416533460937
855,III-V,M_B,Ga,GaSb,1.454611,0.8677960534191186,0.21216416329779889
856,III-V,M_A,Sb,GaSb,1.296648,1.4505823128948596,0.22842978714046627
857,III-V,M_i_A,Ga,GaSb,1.6719330000000001,2.4397969878462127,0.1486847301341858
858,III-V,M_i_B,Ga,GaSb,1.9866830000000002,2.6237791371869412,0.14865137560780908
859,III-V,M_i_neut,Ga,GaSb,2.792006,2.4370889070557484,0.13063961462629242
860,III-V,M_i_A,Sb,GaSb,3.732703,3.8232642362862066,0.13351822301476104
861,III-V,M_i_B,Sb,GaSb,4.077445,4.113397099728316,0.11686331510477029
862,III-V,M_i_neut,Sb,GaSb,3.404662,3.7529828845295983,0.13859007564157677
863,III-V,M_i_A,In,InN,10.805848,6.964389810244876,0.39257521679834
864,III-V,M_B,In,InP,2.986948,2.4297715122099657,0.3178014726981282
865,III-V,M_A,P,InP,1.80482,2.3512810608912433,0.21537914048987894
866,III-V,M_i_A,In,InP,3.649456,4.126612702450638,0.17421842517218078
867,III-V,M_i_B,In,InP,3.594531,3.9564324151375523,0.1821443004469972
868,III-V,M_i_neut,In,InP,4.572988,4.246606843268621,0.18787356398079214
869,III-V,M_i_A,P,InP,4.331219,3.991222301184979,0.16469350564849305
870,III-V,M_i_B,P,InP,4.068422,3.7715311158495552,0.16772792864559108
871,III-V,M_i_neut,P,InP,3.28614,3.9808199775448037,0.15987020752981276
872,III-V,M_B,In,InAs,2.596108,1.5235436116420458,0.2863331635685569
873,III-V,M_A,As,InAs,1.040306,1.6346806214054737,0.22028839142963857
874,III-V,M_i_A,In,InAs,2.6747349999999996,3.2887336179510824,0.15871267758324498
875,III-V,M_i_B,In,InAs,2.667816,3.184689465687563,0.14642082831488626
876,III-V,M_i_neut,In,InAs,3.593296,3.4087091276182426,0.1660175220619497
877,III-V,M_i_A,As,InAs,3.358268,3.2334807212290544,0.1577908797461882
878,III-V,M_i_B,As,InAs,3.272452,3.0302055218033095,0.1630034393654625
879,III-V,M_i_neut,As,InAs,2.720361,3.2098742961910474,0.16605826449372735
880,III-V,M_B,In,InSb,1.6677330000000001,0.6823841964404214,0.2430688549527137
881,III-V,M_A,Sb,InSb,1.011188,1.0194029684565313,0.2046544990394093
882,III-V,M_i_A,In,InSb,1.558454,2.630434668728033,0.15564408992077547
883,III-V,M_i_B,In,InSb,1.7148889999999999,2.693475079685654,0.17860648321313985
884,III-V,M_i_neut,In,InSb,2.575804,2.743428863894298,0.1555605689046682
885,III-V,M_i_A,Sb,InSb,2.910498,3.1661418321365082,0.15998584518673514
886,III-V,M_i_B,Sb,InSb,2.9588080000000003,3.1823732838742265,0.13938495333114947
887,III-V,M_i_neut,Sb,InSb,2.5885689999999997,3.181286260832849,0.14927133077117405
888,IV-IV,M_A,Re,C,13.018343,12.116210944555197,0.3204554372102613
889,IV-IV,M_i_A,Fe,C,13.110570999999998,13.825989925618492,0.4851003672439724
890,IV-IV,M_i_A,Si,Si,3.863752,4.0387837783876925,0.19194491377115916
891,IV-IV,M_i_neut,Si,Si,3.812731,4.034830212633436,0.20906330178328927
892,IV-IV,M_i_A,Ge,Ge,3.063062,3.417960132701745,0.14833484803572047
893,IV-IV,M_i_neut,Ge,Ge,3.45471,3.4380103124716612,0.15740528939412574
894,IV-IV,M_i_A,Sn,Sn,1.7766819999999999,2.778061331244124,0.22993499911376503
895,IV-IV,M_A,C,SiC,3.06186,4.677131988206508,0.2885105011904026
896,IV-IV,M_B,Si,SiC,4.824895,6.65607904533004,0.4012022512073703
897,IV-IV,M_i_A,C,SiC,9.494693,8.593044364550522,0.21071104839754343
898,IV-IV,M_i_B,C,SiC,10.921747,8.579147609395104,0.19751941459834632
899,IV-IV,M_i_neut,C,SiC,9.107988,8.594218031115716,0.19051008639702943
900,IV-IV,M_i_B,Si,SiC,9.919568,8.09216807745087,0.19666619917992978
901,IV-IV,M_i_neut,Si,SiC,10.827639999999999,8.134272463502422,0.1960926564172465
902,IV-IV,M_A,C,GeC,3.5698980000000002,5.227477559645046,0.2490801369301062
903,IV-IV,M_B,Ge,GeC,1.684708,6.84956851626472,0.3284148209881737
904,IV-IV,M_i_A,C,GeC,9.804647000000001,8.5081900896332,0.19746900425212216
905,IV-IV,M_i_B,C,GeC,10.546114999999999,8.437206005926663,0.20330076658280152
906,IV-IV,M_i_neut,C,GeC,8.775578,8.510707166735935,0.18557829336163162
907,IV-IV,M_i_B,Ge,GeC,10.766903999999998,8.833958280830561,0.17256068087281284
908,IV-IV,M_i_neut,Ge,GeC,10.922972999999999,9.007984545981468,0.2030770130498057
909,IV-IV,M_A,C,SnC,5.405271,6.342338158279408,0.35172667891155546
910,IV-IV,M_i_A,C,SnC,8.165648,8.714090168310781,0.2132484499526363
911,IV-IV,M_i_neut,C,SnC,7.394410000000001,8.719276630318912,0.199525232209786
912,IV-IV,M_A,Ge,SiGe,-0.099896,0.09764783455655315,0.2318380698393829
913,IV-IV,M_B,Si,SiGe,-0.004632,2.8369756860135054,0.3008852785899724
914,IV-IV,M_i_A,Ge,SiGe,3.6126910000000003,3.820642157704613,0.13105188479241073
915,IV-IV,M_i_neut,Ge,SiGe,3.8006919999999997,3.793152598095684,0.12773149585074584
916,IV-IV,M_i_A,Si,SiGe,3.6778239999999998,3.877139805015516,0.1258190960433093
917,IV-IV,M_i_B,Si,SiGe,4.137961,3.8956609408009326,0.11598274706302349
918,IV-IV,M_A,Sn,SiSn,0.10466400000000001,0.18377675282169786,0.18015252041911342
919,IV-IV,M_B,Si,SiSn,-0.16301500000000002,2.2070098807389904,0.2924035029984921
920,IV-IV,M_i_A,Sn,SiSn,3.1316919999999997,4.057695000493365,0.11918982069385045
921,IV-IV,M_i_B,Sn,SiSn,3.5715879999999998,4.151610308185793,0.1332378297284588
922,IV-IV,M_i_neut,Sn,SiSn,3.7912730000000003,4.026651205717783,0.1203316754209319
923,IV-IV,M_i_A,Si,SiSn,2.557474,3.4313146038363698,0.11521643157241174
924,IV-IV,M_i_B,Si,SiSn,3.461903,3.487014720301211,0.13060272469282944
925,IV-IV,M_i_neut,Si,SiSn,2.688581,3.434933766722151,0.11791516215186466
926,IV-IV,M_A,Sn,GeSn,0.127755,-0.6921561037692779,0.2370474880174842
927,IV-IV,M_i_A,Sn,GeSn,2.358561,2.9102303772299187,0.11824354428994567
928,IV-IV,M_i_B,Sn,GeSn,2.530812,3.1597678509226537,0.12470341116170028
929,IV-IV,M_i_neut,Sn,GeSn,3.187306,2.885934310250355,0.09446370286730434
930,IV-IV,M_i_A,Ge,GeSn,2.036531,2.3807094149172805,0.10538965551115392
931,IV-IV,M_i_B,Ge,GeSn,2.277419,2.497025522346592,0.11660735057713822
932,IV-IV,M_i_neut,Ge,GeSn,2.524013,2.369054570146852,0.0993928565427087
933,II-VI,M_A,Li,CdSe,0.770357209,0.30310116600112147,0.18069892509842805
934,II-VI,M_A,Na,CdSe,2.88176077,0.8520141273704693,0.09513792589685664
935,II-VI,M_A,K,CdSe,1.650177471,1.2175362202858513,0.1124807046944773
936,II-VI,M_A,Rb,CdSe,1.963791284,1.465816005251677,0.11169391287155869
937,II-VI,M_A,Cs,CdSe,2.400380974,1.3095115462814433,0.178576785262384
938,II-VI,M_A,Be,CdSe,0.544025098,2.3221537378238186,0.18966310230222685
939,II-VI,M_A,Mg,CdSe,0.121296148,0.9655769910837761,0.16090607576731242
940,II-VI,M_A,Ca,CdSe,0.725808108,2.0497623917269325,0.12794003509629448
941,II-VI,M_A,Sr,CdSe,0.911974148,1.943389616666479,0.10016767573179024
942,II-VI,M_A,Ba,CdSe,1.141658705,1.5794171324011796,0.11427980236790004
943,II-VI,M_A,B,CdSe,1.6681027780000002,3.5299235621616107,0.11483889481437556
944,II-VI,M_A,Al,CdSe,0.7885139959999999,1.9463036469003838,0.1186118244454356
945,II-VI,M_A,Ga,CdSe,0.8477982359999999,1.722494176532568,0.1354123957442892
946,II-VI,M_A,In,CdSe,0.756512337,0.9487102288358432,0.12490552859271228
947,II-VI,M_A,Si,CdSe,2.19025091,2.939829758453686,0.12283414941465168
948,II-VI,M_A,Ge,CdSe,0.983686499,2.6691535503839177,0.09238491105544851
949,II-VI,M_A,Sn,CdSe,0.971654225,1.675745108808938,0.1203213453509461
950,II-VI,M_A,N,CdSe,4.508782411,2.4357371349848522,0.18208247480429937
951,II-VI,M_A,P,CdSe,2.18661099,2.3268969561026496,0.12425281844152851
952,II-VI,M_A,As,CdSe,1.565161634,2.38559857540438,0.15547626235017661
953,II-VI,M_A,Sb,CdSe,1.562180086,1.5207170618508652,0.12668974804494884
954,II-VI,M_A,Bi,CdSe,1.443206871,1.2886600132421013,0.15343425377113873
955,II-VI,M_A,O,CdSe,4.2328610289999995,1.8110472697914528,0.16592800697827922
956,II-VI,M_A,S,CdSe,3.085077415,2.5690869983952758,0.08395597728152052
957,II-VI,M_A,Te,CdSe,2.258642777,1.9583761037256397,0.12410313272809867
958,II-VI,M_A,F,CdSe,4.205700277,1.8775763264771659,0.2016137730607147
959,II-VI,M_A,Cl,CdSe,3.511229923,3.3646713837198043,0.1232893780622236
