,Type,Site,Impurity,AB,(-2/-3)_DFT,train_mean,train_std
629,II-VI,M_i_neut,F,CdTe,2.27572,2.1126294979798326,0.05286008108543593
630,II-VI,M_i_neut,Na,CdTe,2.696949,2.4466273771292255,0.02687933458055543
631,II-VI,M_A,Y,CdTe,2.714782,2.4953357297825436,0.015405259298930385
632,II-VI,M_i_A,Pd,CdTe,2.376432,2.3454445811889046,0.009664667203707083
633,II-VI,M_i_B,Pd,CdSe,2.855842,2.681986550815261,0.019591956614164727
634,II-VI,M_i_B,Hg,CdTe,2.5396509999999997,2.4550323920821455,0.02244578926479695
635,IV-IV,M_i_neut,Ge,Sn,0.750641,0.7803107358882981,0.02880301494140461
636,II-VI,M_i_B,Au,CdTe,2.319409,2.340381686044558,0.02095382440970098
637,IV-IV,M_i_neut,Zn,Ge,1.071035,1.0450067952204212,0.01960682798995748
638,II-VI,M_i_A,Au,CdTe,2.354865,2.3071542755118166,0.01390945416798816
639,II-VI,M_A,Rb,CdTe,2.448328,2.590873859246907,0.016702982655685532
640,IV-IV,M_B,Ag,SiGe,0.995983,1.3421709808537934,0.021445165317059246
641,II-VI,M_i_A,Fe,CdSe,2.832179,2.6583521779373727,0.01534901619348531
642,II-VI,M_i_A,Cl,CdTe,2.345421,2.2958474849892925,0.017805372922380464
643,IV-IV,M_i_A,Mg,Ge,1.081836,1.129919991399831,0.021687813475804583
644,II-VI,M_A,Ti,CdTe,2.370688,2.379451952658665,0.014119277413700008
645,II-VI,M_i_neut,Au,CdTe,2.406618,2.293411281180041,0.01731873578236726
646,II-VI,M_i_B,Pd,CdTe,2.373781,2.3632103740846375,0.013727283916296336
647,III-V,M_A,Al,BAs,2.68228,2.663676194468972,0.028536868621784253
648,III-V,M_i_A,F,GaAs,1.7224549999999998,1.599183080344591,0.0666775904490452
649,IV-IV,M_i_neut,Pd,SiGe,1.509559,1.3851518929119222,0.02451143075916986
650,II-VI,M_i_neut,F,ZnSe,3.267582,3.0411557765073964,0.05870614498554803
651,II-VI,M_A,Sc,CdTe,2.457001,2.4448021261474744,0.014252463173551428
652,II-VI,M_B,Br,ZnSe,3.64201,3.23859896155579,0.02739387833314827
653,II-VI,M_i_A,Ag,CdTe,2.507115,2.382378976759953,0.012848499316679482
654,II-VI,M_A,Ni,CdTe,2.110224,2.2885645794236007,0.01106889054907717
655,II-VI,M_i_neut,Ag,CdTe,2.637378,2.372836652039036,0.012171342437869742
656,IV-IV,M_i_A,F,GeSn,0.873677,0.7739178528480425,0.060011197061815784
657,II-VI,M_i_A,Hg,CdTe,2.4414119999999997,2.4236032763205517,0.017461473088781477
658,II-VI,M_A,V,CdTe,2.2932069999999998,2.3341819189169244,0.015216345576947102
659,III-V,M_i_neut,Li,GaP,2.6459,2.2122543439035893,0.04187151068005593
660,II-VI,M_A,Pd,CdTe,2.124795,2.2809831881532197,0.011075563874056994
661,IV-IV,M_i_neut,Sc,GeSn,1.5,0.9650087715953639,0.01694245066266588
662,II-VI,M_A,In,CdS,3.00799,3.2537161054934054,0.024432206643977782
663,II-VI,M_A,Bi,CdTe,2.562202,2.272269095911478,0.017346794394102687
664,II-VI,M_i_B,Ag,CdTe,2.547946,2.4022764234605125,0.01412085179582389
665,II-VI,M_i_neut,Pd,CdTe,2.427407,2.337858033926235,0.009485661612171738
666,II-VI,M_A,As,CdTe,2.387628,2.2470119743076347,0.013280041596868315
667,II-VI,M_A,K,CdTe,2.488834,2.5738483395466067,0.017268857858801136
668,II-VI,M_i_B,Na,CdTe,2.724498,2.4544387446507403,0.02651543201062924
669,II-VI,M_i_neut,Li,CdTe,2.67855,2.2514154457906876,0.0459370119187915
670,III-V,M_B,S,GaSb,1.100408,0.9524422223912893,0.027924730847302716
671,II-VI,M_A,V,CdS,3.103078,3.148953977417853,0.026765905308728716
672,IV-IV,M_i_A,Au,GeSn,0.9174379999999999,0.9407794327451564,0.021896476192433113
673,II-VI,M_i_neut,Ag,CdSe,2.931455,2.663234239578492,0.01681406400018315
674,II-VI,M_B,P,CdTe,2.2234990000000003,2.0792200354274675,0.021744035136102915
675,III-V,M_A,Pd,InSb,0.621355,0.9453046688689174,0.029429631902248087
676,II-VI,M_i_A,F,CdSe,2.349787,2.39565887324191,0.050718280224459844
677,II-VI,M_i_A,Li,CdTe,2.595265,2.2557538692187147,0.04655718278895925
678,II-VI,M_i_A,Na,CdTe,2.636104,2.4469927981569177,0.027514111458696294
679,II-VI,M_A,Fe,CdTe,2.2020299999999997,2.3332215190401016,0.012823470730183535
680,IV-IV,M_A,Sc,SiGe,1.424539,1.4239675793097875,0.030835113864950237
681,II-VI,M_B,Cl,CdTe,2.482523,2.1938246516628084,0.01897399213045799
682,II-VI,M_B,As,CdTe,2.227933,2.170287070056234,0.014553045174655919
683,II-VI,M_A,Al,ZnSe,3.620586,3.449911132663376,0.02249562193305455
684,III-V,M_A,Ca,InAs,1.5006899999999999,1.4302365282305822,0.03715191149787392
685,III-V,M_A,Be,BP,2.6405060000000002,2.6599468175082626,0.03585778251586756
686,II-VI,M_A,Cr,CdTe,2.293339,2.3409133332647847,0.015039878035021055
687,II-VI,M_A,Co,CdTe,2.1739740000000003,2.3125061396017803,0.012396215155620467
688,II-VI,M_B,O,CdTe,2.1318,1.924046994498924,0.024742499613541302
689,II-VI,M_B,Br,CdTe,2.5259150000000004,2.2831579542931557,0.018873144482829236
690,II-VI,M_i_B,Li,CdTe,2.61223,2.259563983756413,0.045485393363295226
691,II-VI,M_B,I,CdS,3.46927,3.181695495837993,0.02587256208386853
692,IV-IV,M_B,Pt,SiGe,1.111569,1.2653308443354896,0.020801484188091
693,IV-IV,M_A,Ag,SiSn,0.842866,1.135505974397232,0.0277521725131601
694,II-VI,M_A,Hg,ZnO,3.979222,4.103427544029287,0.03196820725063219
695,IV-IV,M_A,Se,Ge,1.0046629999999999,0.8987433743457659,0.023438093441069285
696,II-VI,M_B,Br,CdS,3.4058040000000003,3.172455486122381,0.02368759551703728
697,II-VI,M_A,Ba,CdTe,2.618161,2.6130406859601267,0.013226979677237509
698,II-VI,M_B,I,CdTe,2.6270290000000003,2.2938607089185354,0.015924834907399568
699,IV-IV,M_A,B,SiSn,1.069625,1.0649260748696918,0.0335040237363722
700,II-VI,M_A,Si,CdTe,2.38393,2.242567350587035,0.017721381285292936
701,IV-IV,M_i_B,Ga,GeSn,1.026665,0.9785262070860551,0.016590193742617877
702,IV-IV,M_i_A,Ca,Sn,0.83109,0.9343442185952957,0.03286080408220431
703,III-V,M_A,Cd,AlP,2.976208,2.8946900574782988,0.030306448459989782
704,II-VI,M_i_A,F,CdTe,2.2565209999999998,2.114529742076325,0.05739384382226139
705,IV-IV,M_B,Hg,SiSn,0.997023,1.0661066397099117,0.028401547518013312
706,IV-IV,M_B,Ti,SiGe,1.309791,1.3364271158223768,0.025588242188037926
707,IV-IV,M_A,Be,Sn,0.22111599999999998,0.506900187607055,0.037194936270913255
708,IV-IV,M_A,Mn,SiSn,0.93206,1.138996627686773,0.025835620547079274
709,III-V,M_A,Bi,InP,2.160324,2.048612838878578,0.025655460151605025
710,III-V,M_A,Sn,GaP,2.670411,2.5179297113997317,0.04300459046161964
711,IV-IV,M_A,Ti,Si,1.5102280000000001,1.5241423297329117,0.027438558155466173
712,II-VI,M_i_neut,Mn,ZnTe,4.042618,2.7132139500715935,0.0254764249589434
713,II-VI,M_A,Sr,CdTe,2.549268,2.6675151013140654,0.01611793372618414
714,II-VI,M_A,Al,CdTe,2.492081,2.3930822461814443,0.01652924890937585
715,II-VI,M_A,Ga,ZnTe,2.745279,2.7568997561469315,0.03800998496549742
716,IV-IV,M_i_neut,Mn,Si,1.8275669999999997,1.5975592485660144,0.015752335832237042
717,II-VI,M_A,Na,CdTe,2.342018,2.4329905677050228,0.02528348007964984
718,II-VI,M_A,Sn,CdTe,2.497949,2.2930256198123606,0.014824130562583067
719,II-VI,M_A,Ga,CdTe,2.317053,2.3969888794731764,0.01418035580275452
720,IV-IV,M_A,Cr,SnC,2.782106,2.31323875132056,0.035620890764879266
721,III-V,M_A,Ag,InSb,0.867592,1.0742254424952709,0.026125957614026658
722,IV-IV,M_i_A,Zn,SiSn,1.364321,1.2734093414994794,0.02359906389233314
723,II-VI,M_A,In,CdTe,2.515057,2.4208677516734647,0.013918995596220543
724,III-V,M_i_A,Cr,AlP,2.898781,2.820691083271303,0.020678380056215587
725,II-VI,M_A,Cu,CdTe,2.2166770000000002,2.2875982240556025,0.013095843196878947
726,IV-IV,M_A,Ge,SiC,3.7080019999999996,3.5788537008343226,0.031165339145186904
727,III-V,M_i_B,Cu,InP,2.101343,2.147096841488649,0.01539360972713722
728,II-VI,M_A,Au,CdTe,2.263989,2.1953683500714662,0.013783440235130475
729,II-VI,M_A,Pb,CdTe,2.504275,2.268588395327385,0.017503810252452283
730,IV-IV,M_A,Bi,SiSn,1.349158,1.1534647680619041,0.03233138421330754
731,IV-IV,M_A,In,SiGe,1.418039,1.4531035332976174,0.03439525425576556
732,II-VI,M_A,Tl,CdTe,2.421179,2.4039417231167244,0.014880914960546875
733,III-V,M_i_B,Cu,AlSb,1.9591779999999999,2.016196900117316,0.05313535722011107
734,II-VI,M_A,Ca,CdTe,2.488612,2.6300060885131322,0.01575562252652337
735,III-V,M_A,Si,GaAs,1.685082,1.6802297824993975,0.02870037314664406
736,IV-IV,M_B,B,GeC,3.3926220000000002,3.400684835129603,0.03967220246517831
737,II-VI,M_A,Ge,CdTe,2.408906,2.2619622369839143,0.01390895289839444
738,IV-IV,M_A,Au,Ge,0.589866,0.8525266286793279,0.026117030604984548
739,II-VI,M_A,Hf,CdTe,2.3965,2.38423898334662,0.017360709636264522
740,II-VI,M_i_neut,Ni,CdSe,2.864421,2.613118141989667,0.013722792317146862
741,II-VI,M_A,Pb,CdSe,2.940321,2.595413507475901,0.022483042923416362
742,IV-IV,M_i_B,Ti,GeSn,0.963559,0.8940187457985461,0.018355736560279425
743,II-VI,M_A,Li,CdTe,2.31877,2.246738600920254,0.05265477151068005
744,IV-IV,M_i_neut,Cu,Si,1.59412,1.5465678480735472,0.021045368144742022
745,II-VI,M_A,Ag,CdTe,2.274213,2.3158876851745687,0.01260267424658496
746,II-VI,M_A,Fe,ZnO,4.010954,4.061825101949316,0.03511692361275918
747,II-VI,M_A,Tl,CdSe,2.4889959999999998,2.7342481886481904,0.019301310610383135
748,IV-IV,M_A,Sb,SiSn,1.3599620000000001,1.1360049424054737,0.028292322375314646
749,IV-IV,M_i_A,Ni,SiSn,1.182295,1.1910388631888575,0.018813426898789353
750,II-VI,M_B,S,CdTe,2.298448,2.0530395255044125,0.021351047023305744
751,II-VI,M_A,Be,CdTe,2.249358,2.341220944536073,0.0234641180702935
752,II-VI,M_A,Mn,CdTe,2.3820189999999997,2.3813802499919725,0.016934133218745942
753,III-V,M_A,Ni,GaP,1.628156,2.3951739560553142,0.02975220487849412
754,II-VI,M_B,Se,CdTe,2.3559919999999996,2.1099254735347186,0.01878841183121751
755,II-VI,M_A,Zn,CdTe,2.3241490000000002,2.3796069347243702,0.014314449061549082
756,III-V,M_i_neut,Ni,InAs,1.515096,1.5787195321910512,0.02426452541364562
757,IV-IV,M_i_A,Cu,GeSn,0.901365,0.8986830404818736,0.018496062461936243
758,IV-IV,M_A,Sb,Sn,0.708004,0.5935526800072755,0.041230750762434536
759,II-VI,M_A,Hg,CdTe,2.4121330000000003,2.306622823725795,0.015292351994074171
760,III-V,M_A,Al,InAs,1.441539,1.4998515647150512,0.027109508115661197
761,II-VI,M_A,Mg,CdTe,2.4365900000000003,2.483917248863307,0.022473426578948654
762,IV-IV,M_B,Ge,GeSn,0.879663,0.7547830509971496,0.022793581716083824
763,III-V,M_B,As,InSb,1.15288,1.028313415015121,0.022820362239321493
764,II-VI,M_B,Se,CdS,3.3619489999999996,3.001509854125505,0.025491913849351917
765,III-V,M_B,Ge,BSb,1.824486,1.7230107745928904,0.03011360298600931
766,IV-IV,M_i_neut,Ni,SiGe,1.312938,1.3927414062744368,0.018111428488741258
767,IV-IV,M_A,Cu,GeSn,0.387654,0.7742324238249588,0.022907077573467285
768,II-VI,M_i_A,Cr,ZnTe,2.730005,2.663740373915185,0.034744188043389225
769,III-V,M_A,Al,GaSb,1.2206350000000001,1.1349316741427422,0.026621404190747735
770,II-VI,M_A,Cd,CdTe,2.3965419999999997,2.396471748108202,0.012635114374987695
771,II-VI,M_B,Te,CdTe,2.396435,2.196428461826625,0.018081535120309803
772,III-V,M_A,Al,AlSb,1.966319,2.0547334091268654,0.043198700417839186
773,IV-IV,M_A,Ge,Si,1.565672,1.5043928472099846,0.02652169561540661
774,II-VI,M_B,Se,ZnTe,2.619178,2.343500198726345,0.03377488257759926
775,II-VI,M_A,Cu,CdSe,2.3015830000000004,2.587346801195981,0.017604861820572772
776,III-V,M_A,Fe,AlSb,1.7782950000000002,1.9082971844436407,0.04356197578801829
777,IV-IV,M_A,Mn,Sn,1.4787290000000002,0.52299696962066,0.02184627206877544
778,IV-IV,M_A,V,SiC,3.501171,3.548224078967386,0.02701755458399118
779,III-V,M_A,Ti,AlAs,2.655463,2.464094544276847,0.023616709600160705
780,II-VI,M_A,Cu,ZnTe,2.638746,2.6441164101912955,0.035208953578454584
781,IV-IV,M_i_A,N,Ge,0.374094,0.7742765670073576,0.02416034938913271
782,IV-IV,M_B,V,GeSn,0.616691,0.6874444284830901,0.02756862512496676
783,III-V,M_B,N,BAs,2.300544,2.105457911419692,0.03361053138742748
784,IV-IV,M_A,Cr,GeC,3.0352900000000003,3.200740390767514,0.024296332065344886
785,IV-IV,M_A,Cr,Sn,0.329904,0.5006754322217802,0.042033313789877055
786,IV-IV,M_B,N,GeSn,0.5056609999999999,0.5111883830681829,0.03677426029403014
787,IV-IV,M_i_A,N,Sn,0.227647,0.47269035090996825,0.035935554935527976
788,II-VI,M_i_neut,Hf,ZnO,4.25,4.005251994383427,0.0336377087940322
789,II-VI,M_i_neut,Nb,ZnO,4.26,3.8998121045418257,0.03456491706835748
790,II-VI,M_B,Sr,ZnS,5.53,4.572642008426871,0.03279236212918107
791,II-VI,M_B,Sc,CdO,2.72,2.8765513259723847,0.0448565854141059
792,II-VI,M_i_A,Zn,ZnO,4.17,3.9570966740732443,0.038899386864237544
793,II-VI,M_i_B,Zn,ZnO,4.28,4.003475978639964,0.04088648457184019
794,II-VI,M_i_neut,Zn,ZnO,4.2,3.95934469416747,0.03947277252277789
795,II-VI,M_i_B,O,ZnO,2.2,3.5465019673783247,0.03538317734363286
796,II-VI,M_i_neut,O,ZnO,3.14,3.554474095225596,0.057343848468920246
797,II-VI,M_A,S,ZnS,4.03,4.027880412922433,0.03072891393484495
798,II-VI,M_B,Zn,ZnS,3.66,4.252302102794678,0.03198375129458138
799,II-VI,M_i_B,Zn,ZnS,4.65,4.317086501283777,0.031157465370481835
800,II-VI,M_i_neut,Zn,ZnS,4.07,4.278919264569192,0.03442807501491258
801,II-VI,M_i_A,S,ZnS,4.05,3.9606598453413753,0.02850650855844758
802,II-VI,M_i_B,S,ZnS,3.61,3.969109781697977,0.03086736944403621
803,II-VI,M_i_neut,S,ZnS,4.21,3.9531068333947514,0.027834066146744163
804,II-VI,M_A,Se,ZnSe,3.32,3.177336147151556,0.023304264119392796
805,II-VI,M_B,Zn,ZnSe,2.84,3.277860813596847,0.023597108284798916
806,II-VI,M_i_A,Zn,ZnSe,3.4,3.3780557441464794,0.023754032717063035
807,II-VI,M_i_B,Zn,ZnSe,3.61,3.3881672546142623,0.021415186137549624
808,II-VI,M_i_neut,Zn,ZnSe,3.53,3.3715125918783655,0.024497892204151713
809,II-VI,M_i_A,Se,ZnSe,3.12,3.133327315186854,0.022932492204966043
810,II-VI,M_i_B,Se,ZnSe,3.24,3.1434419069792976,0.021996956486320423
811,II-VI,M_i_neut,Se,ZnSe,3.21,3.1306497057802183,0.02208977630711916
812,II-VI,M_A,Te,ZnTe,2.65,2.5729115011470816,0.03781409391733513
813,II-VI,M_i_A,Zn,ZnTe,2.77,2.7037797499633416,0.03527716880821456
814,II-VI,M_i_B,Zn,ZnTe,2.84,2.688452463289521,0.035206467995548656
815,II-VI,M_i_neut,Zn,ZnTe,2.8,2.6930459203830397,0.03839942032318788
816,II-VI,M_i_A,Te,ZnTe,2.65,2.5803412677477144,0.033030721578470125
817,II-VI,M_i_B,Te,ZnTe,2.76,2.5527071364488685,0.03312930208785175
818,II-VI,M_i_neut,Te,ZnTe,2.72,2.5683673706008388,0.0369945560571909
819,II-VI,M_B,Cd,CdO,2.81,2.8540618565071063,0.04297701565716087
820,II-VI,M_i_A,Cd,CdO,2.63,2.529288026809094,0.02820861029422315
821,II-VI,M_i_B,Cd,CdO,2.65,2.6474808450472898,0.02485105900678654
822,II-VI,M_i_A,O,CdO,1.86,2.113612650678191,0.0363281119338177
823,II-VI,M_i_B,O,CdO,2.06,2.1360055411436876,0.03998864425520468
824,III-V,M_B,Sr,InN,3.02,3.077090301087698,0.06339675998654329
825,III-V,M_B,B,BP,2.23,2.57239121524616,0.030780277046851445
826,III-V,M_A,P,BP,2.73,2.789279695226962,0.034081839101526276
827,III-V,M_i_A,B,BP,2.69,2.5950313254170077,0.028545675347357573
828,III-V,M_i_B,B,BP,2.7,2.5915592776608105,0.027237087595864722
829,III-V,M_i_neut,B,BP,2.63,2.5927082228046396,0.024480226996814014
830,III-V,M_i_A,P,BP,2.76,2.585307874151627,0.022769788239435405
831,III-V,M_i_B,P,BP,2.66,2.5799675833149727,0.023566393590191297
832,III-V,M_i_neut,P,BP,2.58,2.58004381178817,0.024627616824826875
833,III-V,M_B,B,BAs,2.06,2.286369091317036,0.027353874221509974
834,III-V,M_A,As,BAs,2.69,2.592349857654634,0.03540714452988346
835,III-V,M_i_A,B,BAs,2.54,2.3228681792905004,0.025306110615744046
836,III-V,M_i_B,B,BAs,2.5,2.3176754295656736,0.026669057131113498
837,III-V,M_i_neut,B,BAs,2.4,2.324006016853936,0.025706943920223976
838,III-V,M_i_A,As,BAs,2.57,2.4299957119744042,0.0221491905149695
839,III-V,M_i_B,As,BAs,2.3,2.387616949764452,0.020447916004653136
840,III-V,M_i_neut,As,BAs,2.43,2.421112352320032,0.01975822579905804
841,III-V,M_B,B,BSb,1.38,1.584938793221458,0.030808726939094033
842,III-V,M_A,Sb,BSb,2.2,2.0233548346743353,0.04008830285151826
843,III-V,M_i_A,B,BSb,1.9,1.7065882846296574,0.027799395747858203
844,III-V,M_i_B,B,BSb,2.07,1.700340120468487,0.028564833132753563
845,III-V,M_i_neut,B,BSb,1.7,1.7078034635944725,0.02784403103348038
846,III-V,M_i_A,Sb,BSb,1.91,1.9185600738608557,0.025514192229410065
847,III-V,M_i_B,Sb,BSb,1.82,1.8239768009479824,0.028136277312258203
848,III-V,M_i_neut,Sb,BSb,1.83,1.9038805909358678,0.02384489794374
849,III-V,M_B,Al,AlP,2.79,2.8824093916900018,0.02474730713229706
850,III-V,M_A,P,AlP,2.9,2.7483717050731236,0.03391871306796846
851,III-V,M_i_A,Al,AlP,2.98,2.9071142811036284,0.02635222665744551
852,III-V,M_i_B,Al,AlP,2.95,2.9068642683275066,0.028682759659914757
853,III-V,M_i_neut,Al,AlP,2.92,2.904223754201049,0.026675490313134907
854,III-V,M_i_A,P,AlP,2.55,2.742358340738123,0.034391428349398484
855,III-V,M_i_B,P,AlP,2.22,2.7296514120772057,0.018284830612856042
856,III-V,M_i_neut,P,AlP,2.9,2.7439069023570837,0.03195185002262669
857,III-V,M_B,Al,AlAs,2.46,2.561277216737653,0.029611861812442446
858,III-V,M_A,As,AlAs,2.57,2.5235327903300835,0.03402444200114863
859,III-V,M_i_A,Al,AlAs,2.74,2.5997176452065647,0.02183938423449579
860,III-V,M_i_B,Al,AlAs,2.6,2.5869742529130386,0.02461131804414873
861,III-V,M_i_neut,Al,AlAs,2.86,2.597558169867189,0.022964538564996837
862,III-V,M_i_A,As,AlAs,2.22,2.5525179330034353,0.025077550138832366
863,III-V,M_i_B,As,AlAs,1.91,2.526318582102091,0.019063312514156786
864,III-V,M_i_neut,As,AlAs,2.55,2.547730349498329,0.024147074084833225
865,III-V,M_B,Al,AlSb,1.79,1.9322052871981463,0.052828712600501995
866,III-V,M_A,Sb,AlSb,2.02,2.0418754632351024,0.04583693829954146
867,III-V,M_i_A,Al,AlSb,2.08,2.0602504507909316,0.05320033802846381
868,III-V,M_i_B,Al,AlSb,1.89,2.042497460733243,0.05232343329653199
869,III-V,M_i_neut,Al,AlSb,1.96,2.055100898784946,0.04872217652249221
870,III-V,M_i_A,Sb,AlSb,1.78,2.110148985316079,0.051045511037134714
871,III-V,M_i_B,Sb,AlSb,1.56,2.050309816755238,0.052154902551251645
872,III-V,M_i_A,Ga,GaN,5.07,4.9248740963652065,0.08907850189369756
873,III-V,M_i_B,Ga,GaN,5.06,4.954566335646031,0.09415669644208892
874,III-V,M_i_neut,Ga,GaN,4.98,4.9047910556845915,0.10084058798877424
875,III-V,M_B,Ga,GaP,2.35,2.459044432567219,0.037502994964706084
876,III-V,M_A,P,GaP,2.52,2.2869801076265426,0.03916072963115865
877,III-V,M_i_A,Ga,GaP,2.64,2.497693223370287,0.03746445349254085
878,III-V,M_i_B,Ga,GaP,2.71,2.527178603271579,0.031621722699418243
879,III-V,M_i_neut,Ga,GaP,2.52,2.493179878071003,0.03945208353487455
880,III-V,M_i_A,P,GaP,2.09,2.3076616575866526,0.03431068816674809
881,III-V,M_i_B,P,GaP,2.46,2.3305874437100846,0.03507642007936172
882,III-V,M_i_neut,P,GaP,2.4,2.314256976345233,0.0402434812076506
883,III-V,M_B,Ga,GaAs,1.31,1.6801512740892797,0.021058623232122528
884,III-V,M_A,As,GaAs,1.75,1.6251379529613814,0.023754072816588184
885,III-V,M_i_A,Ga,GaAs,1.78,1.7399742959355993,0.025380310126398225
886,III-V,M_i_B,Ga,GaAs,1.8,1.7483814805617874,0.025304041805216643
887,III-V,M_i_neut,Ga,GaAs,1.78,1.7279922311424645,0.021512278864490367
888,III-V,M_i_A,As,GaAs,1.45,1.6702909556036218,0.019995716739264358
889,III-V,M_i_B,As,GaAs,1.46,1.6809051389629104,0.020881472839489365
890,III-V,M_i_neut,As,GaAs,1.67,1.671868562059561,0.020657827308222566
891,III-V,M_B,Ga,GaSb,0.76,1.0261017336532408,0.01971037399892358
892,III-V,M_A,Sb,GaSb,1.28,1.117367924007172,0.028102757269587397
893,III-V,M_i_A,Ga,GaSb,1.25,1.1871366285920926,0.02435133946121065
894,III-V,M_i_B,Ga,GaSb,1.31,1.1778311428407224,0.024207181947546823
895,III-V,M_i_neut,Ga,GaSb,1.25,1.1786163430677903,0.025164934621494637
896,III-V,M_i_A,Sb,GaSb,1.22,1.2100126750067262,0.024488530092121142
897,III-V,M_i_B,Sb,GaSb,1.33,1.1973654234961557,0.025504311385312645
898,III-V,M_i_neut,Sb,GaSb,1.25,1.201753887813528,0.025722658497571618
899,III-V,M_i_A,In,InN,2.85,2.815050179917132,0.037274299928403344
900,III-V,M_i_B,In,InN,2.84,2.9353373506472367,0.0385767686332634
901,III-V,M_i_A,N,InN,2.03,2.4117025305452366,0.03304870870138638
902,III-V,M_i_B,N,InN,2.14,2.4414297957793036,0.04331503396645578
903,III-V,M_i_neut,N,InN,2.43,2.4192469856580487,0.03549577934905896
904,III-V,M_B,In,InP,1.94,2.136159652382163,0.028654862837290476
905,III-V,M_A,P,InP,2.0,1.82553366009819,0.03139414949914115
906,III-V,M_i_A,In,InP,2.31,2.1721559329147277,0.02038719154081303
907,III-V,M_i_B,In,InP,2.34,2.26311724358279,0.018535788637845527
908,III-V,M_i_neut,In,InP,2.15,2.1663025554879267,0.020812868110259255
909,III-V,M_i_A,P,InP,1.73,1.9419954596858955,0.020464541389678927
910,III-V,M_i_B,P,InP,2.1,1.9741832600243576,0.023487434493184346
911,III-V,M_i_neut,P,InP,2.17,1.9481663730340155,0.02106592066886767
912,III-V,M_B,In,InAs,1.36,1.6180143466898609,0.027299289759954114
913,III-V,M_A,As,InAs,1.51,1.4315152221224707,0.0290062601446987
914,III-V,M_i_A,In,InAs,1.79,1.687947426743572,0.024381923485752167
915,III-V,M_i_B,In,InAs,1.78,1.7377105754910083,0.02295307885492585
916,III-V,M_i_neut,In,InAs,1.74,1.678530158154539,0.025485099295471457
917,III-V,M_i_A,As,InAs,1.45,1.5766523521133355,0.026985037449814057
918,III-V,M_i_B,As,InAs,1.6,1.6153958315546497,0.026364239915290667
919,III-V,M_i_neut,As,InAs,1.69,1.573836383463577,0.02474771832692452
920,III-V,M_B,In,InSb,0.88,1.111146725430853,0.01913729886942402
921,III-V,M_A,Sb,InSb,1.22,1.0653032555838209,0.024943610940423477
922,III-V,M_i_A,In,InSb,1.31,1.2859275488086912,0.02042932913171219
923,III-V,M_i_B,In,InSb,1.33,1.3069393489502334,0.019499163528795473
924,III-V,M_i_neut,In,InSb,1.3,1.2760119847650095,0.018616550869444016
925,III-V,M_i_A,Sb,InSb,1.22,1.2605538054834462,0.022572641983175244
926,III-V,M_i_B,Sb,InSb,1.31,1.2828174396545502,0.021098200430665702
927,III-V,M_i_neut,Sb,InSb,1.3,1.2493041837185466,0.021844284311169422
928,IV-IV,M_i_A,In,SiC,3.9,3.7675013298251714,0.026394985911757974
929,IV-IV,M_i_neut,Br,SiC,3.7,3.780679686417854,0.03102890470656772
930,IV-IV,M_A,Ba,GeC,3.17,3.4892508267968956,0.02953780351273018
931,IV-IV,M_i_A,Sn,GeC,3.49,3.3842721349522678,0.01999143171927888
932,IV-IV,M_i_A,S,GeC,3.27,3.2400517372776436,0.02569962280665978
933,IV-IV,M_i_A,Se,GeC,3.35,3.3067342213153545,0.02572725971812782
934,IV-IV,M_i_neut,Pb,GeC,3.43,3.3499446494594793,0.03357282377212026
935,IV-IV,M_i_A,Se,SnC,2.45,2.524453917024213,0.015910969357855822
936,IV-IV,M_i_A,Si,Si,1.61,1.5510182776202073,0.019430010481047637
937,IV-IV,M_i_neut,Si,Si,1.58,1.5472829119142482,0.021707053955571397
938,IV-IV,M_i_A,Ge,Ge,1.08,1.0338398453310116,0.01907295003596113
939,IV-IV,M_i_neut,Ge,Ge,1.06,1.0264553934079697,0.018394493934584786
940,IV-IV,M_i_A,Sn,Sn,0.86,0.8533415432250621,0.027189898638625483
941,IV-IV,M_A,C,SiC,3.52,3.366007190036848,0.03728581175070475
942,IV-IV,M_B,Si,SiC,3.72,3.770512330239948,0.027214896958552854
943,IV-IV,M_i_A,C,SiC,3.37,3.4186279325192617,0.03589094535157722
944,IV-IV,M_i_B,C,SiC,2.33,3.4105430031080473,0.02339610862787181
945,IV-IV,M_i_neut,C,SiC,3.58,3.4283459949020063,0.036282644849071774
946,IV-IV,M_i_A,Si,SiC,3.88,3.6236445774395962,0.02959369121053845
947,IV-IV,M_i_B,Si,SiC,3.89,3.632269244863912,0.027412384334471
948,IV-IV,M_i_neut,Si,SiC,3.62,3.621967226513484,0.02857747227139727
949,IV-IV,M_A,C,GeC,3.15,3.0497229854243435,0.02714218968366595
950,IV-IV,M_B,Ge,GeC,3.48,3.4841617809861267,0.030039682891452146
951,IV-IV,M_i_A,C,GeC,2.93,3.1188111830671863,0.03039748225425683
952,IV-IV,M_i_neut,C,GeC,3.39,3.123830605133365,0.03009880185269558
953,IV-IV,M_i_A,Ge,GeC,3.56,3.339671306090895,0.02142193406679221
954,IV-IV,M_i_B,Ge,GeC,3.53,3.3920289847260916,0.02502406353690463
955,IV-IV,M_i_neut,Ge,GeC,3.39,3.3321861424226413,0.022779832004232226
956,IV-IV,M_A,C,SnC,1.99,2.1807810144195257,0.03261402588285996
957,IV-IV,M_B,Sn,SnC,2.48,2.7344583703329706,0.023896587060373446
