,Type,Site,Impurity,AB,(-1/-2)_DFT,train_mean,train_std
625,III-V,M_i_A,Tl,InAs,1.466,1.4826930550475579,0.02708546464545521
626,IV-IV,M_A,Ir,GeSn,0.341762,0.36152174373675666,0.04360853546342014
627,II-VI,M_i_B,F,CdTe,1.824254,1.6807558152407176,0.055887428206092694
628,IV-IV,M_B,Rh,SiSn,0.43494499999999997,0.44214361888659753,0.04668583480648659
629,II-VI,M_i_neut,F,CdTe,1.808586,1.6751813323664515,0.06933101862272074
630,II-VI,M_i_neut,Na,CdTe,2.20499,2.095428228078755,0.03891765858296426
631,II-VI,M_A,Y,CdTe,2.2054970000000003,2.197562434494543,0.02115925511167933
632,II-VI,M_i_A,Pd,CdTe,1.969991,1.86204074454288,0.023523537778199658
633,II-VI,M_i_B,Pd,CdSe,2.059559,2.083230685057896,0.03390638169141985
634,II-VI,M_i_B,Hg,CdTe,2.14752,2.1844556116447236,0.02990087900317767
635,IV-IV,M_i_neut,Ge,Sn,0.5745859999999999,0.5832414912946838,0.029366181241433077
636,II-VI,M_i_B,Au,CdTe,1.936923,2.009264226275986,0.025030128688409273
637,IV-IV,M_i_neut,Zn,Ge,0.8463790000000001,0.9086091598821133,0.023626742486787814
638,II-VI,M_i_A,Au,CdTe,2.013646,1.9949052044693794,0.018998099826678286
639,II-VI,M_A,Rb,CdTe,1.993738,2.2232246187395504,0.036717548033054354
640,IV-IV,M_B,Ag,SiGe,0.697468,0.9744839921584534,0.0330612258378104
641,II-VI,M_i_A,Fe,CdSe,2.2904009999999997,2.198355765711093,0.02150127825330828
642,II-VI,M_i_A,Cl,CdTe,1.8817110000000001,1.7807435792777533,0.035307428901975794
643,IV-IV,M_i_A,Mg,Ge,0.9304459999999999,0.9562307087256283,0.03509602055200439
644,II-VI,M_A,Ti,CdTe,1.9667709999999998,1.9638328138153824,0.014216330056125968
645,II-VI,M_i_neut,Au,CdTe,2.070493,1.993968437530219,0.019568902483271877
646,II-VI,M_i_B,Pd,CdTe,2.006526,1.8730488379256645,0.029114629681272965
647,III-V,M_A,Al,BAs,2.177192,2.165467603199942,0.056643081747754315
648,III-V,M_i_A,F,GaAs,1.114957,1.1820133791959675,0.1185334009746982
649,IV-IV,M_i_neut,Pd,SiGe,1.175725,1.0678991158952011,0.02729678212629729
650,II-VI,M_i_neut,F,ZnSe,2.648551,2.0580857141947475,0.059658924960681106
651,II-VI,M_A,Sc,CdTe,2.096854,2.07796221479329,0.020075114500010587
652,II-VI,M_B,Br,ZnSe,3.043979,2.236242554592465,0.06772112046223239
653,II-VI,M_i_A,Ag,CdTe,2.1152729999999997,2.0081556638456317,0.021448717721721845
654,II-VI,M_A,Ni,CdTe,1.281424,1.8294588682831665,0.02234023723444583
655,II-VI,M_i_neut,Ag,CdTe,2.168417,2.0085123125663316,0.022693315819666073
656,IV-IV,M_i_A,F,GeSn,0.345622,0.6270529422378155,0.07399574608878358
657,II-VI,M_i_A,Hg,CdTe,2.0860990000000004,2.16741921987665,0.027769346602099565
658,II-VI,M_A,V,CdTe,1.931157,1.8088879742566355,0.015794142628455476
659,III-V,M_i_neut,Li,GaP,2.294327,1.9293320086994974,0.06084442411900326
660,II-VI,M_A,Pd,CdTe,1.0566389999999999,1.7894290546194092,0.026688797746590373
661,IV-IV,M_i_neut,Sc,GeSn,1.349983,0.8225255219366885,0.028656185518116037
662,II-VI,M_A,In,CdS,2.8401099999999997,2.6403472395344485,0.036540179245316516
663,II-VI,M_A,Bi,CdTe,2.1495830000000002,1.8189930512649355,0.02686269704067199
664,II-VI,M_i_B,Ag,CdTe,2.116431,2.0204997674058034,0.02155874810405276
665,II-VI,M_i_neut,Pd,CdTe,2.0275790000000002,1.8670688706192435,0.0208373008511709
666,II-VI,M_A,As,CdTe,2.016887,1.6599514935684787,0.024469396670446203
667,II-VI,M_A,K,CdTe,1.9300669999999998,2.184102799609113,0.028844522026689384
668,II-VI,M_i_B,Na,CdTe,2.177402,2.099459700083673,0.03732339886502976
669,II-VI,M_i_neut,Li,CdTe,2.178852,1.9088446044673417,0.044919690823113284
670,III-V,M_B,S,GaSb,0.906327,0.21292948249905788,0.05925628542081664
671,II-VI,M_A,V,CdS,2.485817,2.579447107677713,0.03155897240909453
672,IV-IV,M_i_A,Au,GeSn,0.6655340000000001,0.8247138363242081,0.03492236815262693
673,II-VI,M_i_neut,Ag,CdSe,2.559519,2.213052681128966,0.028822887328788595
674,II-VI,M_B,P,CdTe,1.7642229999999999,1.3693073239400662,0.03272831056593661
675,III-V,M_A,Pd,InSb,0.352052,0.48700232319481157,0.04233199952761176
676,II-VI,M_i_A,F,CdSe,1.7893430000000001,1.8578259856394361,0.06619400087932285
677,II-VI,M_i_A,Li,CdTe,2.128879,1.9114491522030428,0.04917318842404451
678,II-VI,M_i_A,Na,CdTe,2.168864,2.0935025787426316,0.04020690601013019
679,II-VI,M_A,Fe,CdTe,1.7800209999999999,1.8779333794559103,0.01640185405437417
680,IV-IV,M_A,Sc,SiGe,1.040273,0.9808828072463601,0.04275172303284218
681,II-VI,M_B,Cl,CdTe,2.063452,1.5988694007718094,0.04489033247707477
682,II-VI,M_B,As,CdTe,1.766919,1.6108100041895959,0.029331699667777766
683,II-VI,M_A,Al,ZnSe,2.987904,2.72087768294618,0.04911600736167768
684,III-V,M_A,Ca,InAs,1.136983,0.9529334168685064,0.06412296581797344
685,III-V,M_A,Be,BP,1.955486,2.3902219981764645,0.051019380684292355
686,II-VI,M_A,Cr,CdTe,1.858629,1.925830631805819,0.014403662383450712
687,II-VI,M_A,Co,CdTe,1.696764,1.835679792891737,0.020269678211759262
688,II-VI,M_B,O,CdTe,1.3968479999999999,1.1408367868531077,0.04065209344141988
689,II-VI,M_B,Br,CdTe,2.10567,1.5941291398001893,0.03640290826775121
690,II-VI,M_i_B,Li,CdTe,2.140189,1.9150237715656953,0.05059564386910845
691,II-VI,M_B,I,CdS,3.148222,2.396231814858523,0.05072548075799465
692,IV-IV,M_B,Pt,SiGe,0.806613,0.7210331236918321,0.045204711899543726
693,IV-IV,M_A,Ag,SiSn,0.595783,0.7493158649549537,0.03545934939698881
694,II-VI,M_A,Hg,ZnO,2.843956,3.391949942313184,0.053105864052429994
695,IV-IV,M_A,Se,Ge,0.813442,0.745074064662855,0.038268977438937965
696,II-VI,M_B,Br,CdS,3.097139,2.3045918621121384,0.05974455927478334
697,II-VI,M_A,Ba,CdTe,2.1945099999999997,2.264052681258429,0.0295713476846818
698,II-VI,M_B,I,CdTe,2.148986,1.6818106874498817,0.037790462662645116
699,IV-IV,M_A,B,SiSn,0.703476,0.6833884560521236,0.044497690874659754
700,II-VI,M_A,Si,CdTe,2.008134,1.755453199521159,0.023415615225675975
701,IV-IV,M_i_B,Ga,GeSn,0.866352,0.7300018908596735,0.02014264636612923
702,IV-IV,M_i_A,Ca,Sn,0.6787350000000001,0.7362542473104332,0.04233338261833826
703,III-V,M_A,Cd,AlP,2.418505,2.6955914304343596,0.04057456733251578
704,II-VI,M_i_A,F,CdTe,1.7968990000000002,1.6699961677960071,0.06973464213438439
705,IV-IV,M_B,Hg,SiSn,0.386865,0.5466075915268688,0.038926250387060865
706,IV-IV,M_B,Ti,SiGe,0.964675,1.011965252890669,0.02885886430966615
707,IV-IV,M_A,Be,Sn,0.008017,0.056105185493594625,0.06408524235487321
708,IV-IV,M_A,Mn,SiSn,0.706022,0.8153657927194452,0.034537432706548944
709,III-V,M_A,Bi,InP,1.8933520000000001,1.6547938447364146,0.06031120703366902
710,III-V,M_A,Sn,GaP,2.2787580000000003,2.326876492850655,0.0761005936734415
711,IV-IV,M_A,Ti,Si,1.151157,1.0964472713885314,0.04157101225444262
712,II-VI,M_i_neut,Mn,ZnTe,2.390404,2.1877546317837804,0.02912061435176472
713,II-VI,M_A,Sr,CdTe,2.1402919999999996,2.1596518139071526,0.028152230457236332
714,II-VI,M_A,Al,CdTe,2.049521,1.8965391699750733,0.02614638756001489
715,II-VI,M_A,Ga,ZnTe,2.309304,2.1049166287556385,0.03764943428145509
716,IV-IV,M_i_neut,Mn,Si,1.190788,1.184952171709952,0.029507603239664896
717,II-VI,M_A,Na,CdTe,1.8823330000000003,2.0781157494187874,0.0388477139262793
718,II-VI,M_A,Sn,CdTe,2.113219,1.8242740640679933,0.02037441101918744
719,II-VI,M_A,Ga,CdTe,1.957704,1.768980593553571,0.023009875374744967
720,IV-IV,M_A,Cr,SnC,1.734077,1.6845918950055645,0.07136624691331925
721,III-V,M_A,Ag,InSb,0.26544,0.5963833904682554,0.05624486946856355
722,IV-IV,M_i_A,Zn,SiSn,1.011202,1.1029245583940233,0.030317973859036274
723,II-VI,M_A,In,CdTe,2.0590580000000003,1.8689261289530408,0.019195022901730256
724,III-V,M_i_A,Cr,AlP,2.525417,2.4143048048934923,0.033888701465015734
725,II-VI,M_A,Cu,CdTe,1.779005,1.869771392333449,0.023274847257166147
726,IV-IV,M_A,Ge,SiC,2.994338,2.8979238043759095,0.035437061464192766
727,III-V,M_i_B,Cu,InP,1.8349349999999998,1.791714349431082,0.03704878309118301
728,II-VI,M_A,Au,CdTe,1.8082639999999999,1.817401146476134,0.027251739499894873
729,II-VI,M_A,Pb,CdTe,2.114435,1.9242438677972125,0.024240215152518268
730,IV-IV,M_A,Bi,SiSn,1.118266,0.9576078275651948,0.03919591082663679
731,IV-IV,M_A,In,SiGe,1.024201,1.0742635039610857,0.03101116177081989
732,II-VI,M_A,Tl,CdTe,2.0129189999999997,2.0023605641397957,0.023849887756635258
733,III-V,M_i_B,Cu,AlSb,1.6339110000000001,1.5914419821422605,0.06037667725190054
734,II-VI,M_A,Ca,CdTe,2.091395,2.179406025074828,0.024961629540582158
735,III-V,M_A,Si,GaAs,1.470764,1.4827035414575487,0.044480039271982366
736,IV-IV,M_B,B,GeC,2.596053,2.5934482595563395,0.0658304509518747
737,II-VI,M_A,Ge,CdTe,2.03915,1.7268787979120872,0.0160973692549843
738,IV-IV,M_A,Au,Ge,0.380782,0.66470237482382,0.04667457514126576
739,II-VI,M_A,Hf,CdTe,2.012188,2.064514175458032,0.024763421793835397
740,II-VI,M_i_neut,Ni,CdSe,2.10359,2.079431622419229,0.02121974405565507
741,II-VI,M_A,Pb,CdSe,2.1564509999999997,2.1034986712148998,0.03626121234738752
742,IV-IV,M_i_B,Ti,GeSn,0.817371,0.768269465536347,0.023970012582818563
743,II-VI,M_A,Li,CdTe,1.800729,1.9562647301993454,0.04954270480068065
744,IV-IV,M_i_neut,Cu,Si,1.274151,1.188387272761258,0.028461567256743658
745,II-VI,M_A,Ag,CdTe,1.820284,1.9381521231619963,0.022619640431454754
746,II-VI,M_A,Fe,ZnO,2.9912970000000003,3.304202066148233,0.051574192029143394
747,II-VI,M_A,Tl,CdSe,2.046051,2.1867742033934534,0.03672887641437198
748,IV-IV,M_A,Sb,SiSn,1.1643620000000001,0.9746136595193011,0.027836191866087778
749,IV-IV,M_i_A,Ni,SiSn,0.872876,0.8717531382731114,0.027528848004418023
750,II-VI,M_B,S,CdTe,1.8841459999999999,1.2207364861183554,0.03617822729808758
751,II-VI,M_A,Be,CdTe,1.864559,1.887168353432767,0.030818981890105134
752,II-VI,M_A,Mn,CdTe,2.022207,1.826499658168364,0.016641285943136023
753,III-V,M_A,Ni,GaP,1.011672,2.0147737545657125,0.0437900485288288
754,II-VI,M_B,Se,CdTe,1.942882,1.4253535132520503,0.03459648311910549
755,II-VI,M_A,Zn,CdTe,1.9378119999999999,1.8819916033123305,0.01798806176886334
756,III-V,M_i_neut,Ni,InAs,1.2452290000000001,1.1646238326194909,0.0280053767139472
757,IV-IV,M_i_A,Cu,GeSn,0.729491,0.6930573078800106,0.030572885648945263
758,IV-IV,M_A,Sb,Sn,0.556446,0.2821530821739536,0.04718356722006363
759,II-VI,M_A,Hg,CdTe,1.995527,1.9093862609643497,0.02261997940075208
760,III-V,M_A,Al,InAs,1.192688,0.9797445349689013,0.05770795964720232
761,II-VI,M_A,Mg,CdTe,2.097571,2.0071020606772896,0.03238284720810101
762,IV-IV,M_B,Ge,GeSn,0.676743,0.5706912110998787,0.03747899631527363
763,III-V,M_B,As,InSb,0.9266639999999999,0.5859623044876019,0.0521533231594057
764,II-VI,M_B,Se,CdS,2.500934,2.3953986658162876,0.05731093091909075
765,III-V,M_B,Ge,BSb,1.18821,1.092203812463095,0.059580313747698496
766,IV-IV,M_i_neut,Ni,SiGe,1.119256,1.051351840097933,0.02684838097751416
767,IV-IV,M_A,Cu,GeSn,0.23003099999999999,0.4673811180517923,0.03960048507710489
768,II-VI,M_i_A,Cr,ZnTe,2.405541,2.2363495920077696,0.035371041099195484
769,III-V,M_A,Al,GaSb,1.063233,0.9493633227805436,0.06239554658756898
770,II-VI,M_A,Cd,CdTe,2.012994,1.9163278995302773,0.01862358606797211
771,II-VI,M_B,Te,CdTe,2.018414,1.5756548498437817,0.030449293759660736
772,III-V,M_A,Al,AlSb,1.6806240000000001,1.7917750376193815,0.06390117199605912
773,IV-IV,M_A,Ge,Si,1.219466,1.1396708423624453,0.027900809036140492
774,II-VI,M_B,Se,ZnTe,2.285841,1.5458434026901675,0.06313565528406771
775,II-VI,M_A,Cu,CdSe,1.7581830000000003,2.0810064115539157,0.023716164524263155
776,III-V,M_A,Fe,AlSb,1.078752,1.667428119451627,0.06493236111890956
777,IV-IV,M_A,Mn,Sn,0.10055499999999999,0.15179518775051976,0.04450468022818516
778,IV-IV,M_A,V,SiC,2.694101,2.7962295013792042,0.038997500876854774
779,III-V,M_A,Ti,AlAs,2.148271,2.071360264002202,0.05576359966576712
780,II-VI,M_A,Cu,ZnTe,2.185827,2.124076807141784,0.04244985764450313
781,IV-IV,M_i_A,N,Ge,0.115784,0.4342012550145043,0.05543099846460169
782,IV-IV,M_B,V,GeSn,0.5,0.47831832711124755,0.05095668037578136
783,III-V,M_B,N,BAs,1.8808799999999999,1.4248495215902253,0.06964839637830843
784,IV-IV,M_A,Cr,GeC,2.412816,2.4433779126016617,0.061117803696145126
785,IV-IV,M_A,Cr,Sn,0.035204,0.06659858448450977,0.03909288718364852
786,IV-IV,M_B,N,GeSn,0.246982,0.14269374001239626,0.053434248223694254
787,IV-IV,M_i_A,N,Sn,-0.002604,0.2037879789783546,0.0640661542511819
788,II-VI,M_i_neut,Hf,ZnO,3.75,3.527222368573958,0.047533785030427864
789,II-VI,M_i_neut,Nb,ZnO,3.67,3.4589864639836256,0.03620755570620134
790,II-VI,M_B,Sr,ZnS,3.72,3.586731302807826,0.05740044670795611
791,II-VI,M_B,Sc,CdO,2.27,2.7030725845626455,0.05984177418693242
792,II-VI,M_i_A,Zn,ZnO,3.57,3.354746159695609,0.03851174352256082
793,II-VI,M_i_B,Zn,ZnO,3.58,3.3893444129452264,0.03902037871124765
794,II-VI,M_i_neut,Zn,ZnO,3.47,3.350166398564204,0.03694902192611844
795,II-VI,M_i_B,O,ZnO,2.19,2.4587956900075447,0.0643011333616435
796,II-VI,M_i_neut,O,ZnO,1.74,2.4343695941492234,0.06638949785123617
797,II-VI,M_A,S,ZnS,2.65,2.749694241268908,0.05870748235245998
798,II-VI,M_B,Zn,ZnS,3.06,3.2408893935247463,0.07432239321213091
799,II-VI,M_i_B,Zn,ZnS,3.82,3.598716401435188,0.04408148535872627
800,II-VI,M_i_neut,Zn,ZnS,3.84,3.574116342474791,0.04583712394371656
801,II-VI,M_i_A,S,ZnS,1.93,2.77161798475311,0.04724896754467546
802,II-VI,M_i_B,S,ZnS,3.6,2.8000365580191717,0.04436269408878744
803,II-VI,M_i_neut,S,ZnS,2.29,2.7756066285334895,0.0553471566816074
804,II-VI,M_A,Se,ZnSe,2.76,2.201272670779711,0.04783873671843079
805,II-VI,M_B,Zn,ZnSe,2.26,2.6104989112432344,0.050710660080646834
806,II-VI,M_i_A,Zn,ZnSe,2.94,2.755828138191755,0.02826908103576976
807,II-VI,M_i_B,Zn,ZnSe,2.99,2.748405501444076,0.02421387685896931
808,II-VI,M_i_neut,Zn,ZnSe,2.98,2.7492148440387334,0.02687979885527092
809,II-VI,M_i_A,Se,ZnSe,1.69,2.238343199612497,0.0377769977832508
810,II-VI,M_i_B,Se,ZnSe,1.73,2.231160793949951,0.040737324467271414
811,II-VI,M_i_neut,Se,ZnSe,2.11,2.2398986564817833,0.03853264117076628
812,II-VI,M_A,Te,ZnTe,2.35,1.9389524523851882,0.04298050332138868
813,II-VI,M_i_A,Zn,ZnTe,2.4,2.1947692085541712,0.03589437466557177
814,II-VI,M_i_B,Zn,ZnTe,2.48,2.17509683173951,0.03387204887792399
815,II-VI,M_i_neut,Zn,ZnTe,2.45,2.1943116776196807,0.03351124515085888
816,II-VI,M_i_A,Te,ZnTe,1.47,2.0079922360690845,0.03235592404650969
817,II-VI,M_i_B,Te,ZnTe,1.48,1.9814980242224116,0.03730773387428179
818,II-VI,M_i_neut,Te,ZnTe,1.82,2.012469830357126,0.03589341656814824
819,II-VI,M_B,Cd,CdO,2.33,2.579039910669124,0.05562902773315861
820,II-VI,M_i_A,Cd,CdO,2.26,2.156905540926305,0.02974477977869565
821,II-VI,M_i_B,Cd,CdO,2.27,2.2494493639701796,0.021642402820549377
822,II-VI,M_i_A,O,CdO,1.23,1.4425571356238507,0.04884162033061323
823,II-VI,M_i_B,O,CdO,1.68,1.4655022271028124,0.043737251749373734
824,III-V,M_B,Sr,InN,2.69,2.6973474789646645,0.07755910532132873
825,III-V,M_B,B,BP,0.76,1.7369487903562373,0.04017967969424434
826,III-V,M_A,P,BP,2.28,2.3054295123650124,0.07104326228310992
827,III-V,M_i_A,B,BP,2.26,2.1057447745292257,0.06490856451911914
828,III-V,M_i_B,B,BP,2.28,2.1064109271506437,0.06159165796733465
829,III-V,M_i_neut,B,BP,2.08,2.103198314576729,0.06513037820088105
830,III-V,M_i_A,P,BP,2.26,1.985706744745451,0.04968835604913084
831,III-V,M_i_B,P,BP,2.17,1.9800631944944602,0.05196136824896978
832,III-V,M_i_neut,P,BP,2.12,1.9876700740882476,0.05675108341553953
833,III-V,M_B,B,BAs,0.53,1.7503297953569372,0.046164208219421
834,III-V,M_A,As,BAs,2.17,2.2322290348964517,0.03989468794167012
835,III-V,M_i_A,B,BAs,1.97,1.7710924910999537,0.06315560504490242
836,III-V,M_i_B,B,BAs,2.14,1.7660250643980064,0.0630949181862007
837,III-V,M_i_neut,B,BAs,1.88,1.7721342277764935,0.06479266729075606
838,III-V,M_i_A,As,BAs,2.08,1.9542801265171525,0.03945530089908538
839,III-V,M_i_B,As,BAs,1.96,1.9297969641388577,0.044123132466939545
840,III-V,M_i_neut,As,BAs,2.0,1.9593382104666026,0.0442417464752392
841,III-V,M_B,B,BSb,0.33,1.084370012348652,0.05387729720394697
842,III-V,M_A,Sb,BSb,1.85,1.852349472280292,0.04680202363483152
843,III-V,M_i_A,B,BSb,1.43,1.313012107808071,0.07274261416862669
844,III-V,M_i_B,B,BSb,1.68,1.314122533244618,0.06936058138749505
845,III-V,M_i_neut,B,BSb,1.44,1.3237237098072434,0.06924046069588945
846,III-V,M_i_A,Sb,BSb,1.66,1.662102566179562,0.040436437236549126
847,III-V,M_i_B,Sb,BSb,1.57,1.5752936989520747,0.03988302269148113
848,III-V,M_i_neut,Sb,BSb,1.53,1.658336287155182,0.037187493973874115
849,III-V,M_B,Al,AlP,1.73,2.2025721696906433,0.04322282721317452
850,III-V,M_A,P,AlP,2.51,2.286239337997427,0.051356572726668014
851,III-V,M_i_A,Al,AlP,2.7,2.529161694252725,0.04058050941847872
852,III-V,M_i_B,Al,AlP,2.61,2.518397924185936,0.042325768434250385
853,III-V,M_i_neut,Al,AlP,2.52,2.5119629156092356,0.043921410993707104
854,III-V,M_i_A,P,AlP,2.13,2.207194653610545,0.0453475969394055
855,III-V,M_i_B,P,AlP,1.88,2.1822925479227804,0.032926191155540185
856,III-V,M_i_neut,P,AlP,2.27,2.2018258103412833,0.04743384890431234
857,III-V,M_B,Al,AlAs,1.24,1.936718198990281,0.05444039737157438
858,III-V,M_A,As,AlAs,2.33,2.1157677679090656,0.05914989204873182
859,III-V,M_i_A,Al,AlAs,2.39,2.029480017613973,0.053477106288591925
860,III-V,M_i_B,Al,AlAs,2.29,2.023189737696344,0.04873403110944537
861,III-V,M_i_neut,Al,AlAs,1.97,2.0257985565746868,0.04870995900960224
862,III-V,M_i_A,As,AlAs,1.86,2.046378295644835,0.04921601160792144
863,III-V,M_i_B,As,AlAs,1.61,2.025668318937936,0.03995968369432321
864,III-V,M_i_neut,As,AlAs,1.97,2.04489379695437,0.04521433587739104
865,III-V,M_B,Al,AlSb,0.56,1.3487524434655913,0.059406689499757186
866,III-V,M_A,Sb,AlSb,1.73,1.9070791997156473,0.07917307379811754
867,III-V,M_i_A,Al,AlSb,1.77,1.6575979692144476,0.04749008207547614
868,III-V,M_i_B,Al,AlSb,1.76,1.6455435407735233,0.04431180099474908
869,III-V,M_i_neut,Al,AlSb,1.68,1.6543081587924582,0.048297128281238846
870,III-V,M_i_A,Sb,AlSb,1.49,1.8693620628143772,0.0742177718826043
871,III-V,M_i_B,Sb,AlSb,1.23,1.8082196230021463,0.06330222926306489
872,III-V,M_i_A,Ga,GaN,4.36,4.14294010093947,0.09496573025856334
873,III-V,M_i_B,Ga,GaN,4.28,4.1513835086712545,0.11168999286231086
874,III-V,M_i_neut,Ga,GaN,4.26,4.116609552443928,0.11115765938944892
875,III-V,M_B,Ga,GaP,0.97,1.746875225066212,0.04440604649713543
876,III-V,M_A,P,GaP,2.16,1.860925364502733,0.07177222221316243
877,III-V,M_i_A,Ga,GaP,2.36,2.157990540583568,0.04357356664167908
878,III-V,M_i_B,Ga,GaP,2.38,2.1690828545591896,0.04361173437714427
879,III-V,M_i_neut,Ga,GaP,2.21,2.1540222833411744,0.04774779393456602
880,III-V,M_i_A,P,GaP,1.75,1.7369835337088033,0.04422150706362815
881,III-V,M_i_B,P,GaP,2.07,1.7557617847656055,0.03992380855051803
882,III-V,M_i_neut,P,GaP,2.04,1.7440168533432356,0.042461508186490034
883,III-V,M_B,Ga,GaAs,0.4,1.2385770145837018,0.04277912957472461
884,III-V,M_A,As,GaAs,1.52,1.440169852290719,0.04438123559577693
885,III-V,M_i_A,Ga,GaAs,1.57,1.438475038480448,0.04314423719099891
886,III-V,M_i_B,Ga,GaAs,1.63,1.4470524602972934,0.045472074410466946
887,III-V,M_i_neut,Ga,GaAs,1.54,1.4356789267260683,0.03657164524373599
888,III-V,M_i_A,As,GaAs,1.22,1.3388281365806467,0.03256521197661647
889,III-V,M_i_B,As,GaAs,1.25,1.355323405630115,0.03617270678016016
890,III-V,M_i_neut,As,GaAs,1.44,1.3484105255366843,0.033086578127793295
891,III-V,M_B,Ga,GaSb,0.2,0.6151044155485629,0.04516437187531284
892,III-V,M_A,Sb,GaSb,1.13,1.1169722958237285,0.05267727460294238
893,III-V,M_i_A,Ga,GaSb,1.09,0.9671614459741293,0.04461230406560366
894,III-V,M_i_B,Ga,GaSb,1.18,0.9547156028409951,0.04393299750303475
895,III-V,M_i_neut,Ga,GaSb,1.09,0.9697821518117472,0.03998588661740443
896,III-V,M_i_A,Sb,GaSb,1.04,1.084684990794371,0.030073616412850022
897,III-V,M_i_B,Sb,GaSb,1.17,1.067160658982198,0.03418160725776937
898,III-V,M_i_neut,Sb,GaSb,1.09,1.0864379439388596,0.031673300017450806
899,III-V,M_i_A,In,InN,2.53,2.4220821673437527,0.05367214222888315
900,III-V,M_i_B,In,InN,2.49,2.5153560699650384,0.05717182509175954
901,III-V,M_i_A,N,InN,1.55,1.7554531007729821,0.04622512244517289
902,III-V,M_i_B,N,InN,1.52,1.7713642055544987,0.06284479777037609
903,III-V,M_i_neut,N,InN,1.24,1.7432249051677071,0.03520395650838309
904,III-V,M_B,In,InP,1.01,1.5091064352061663,0.04771312638710004
905,III-V,M_A,P,InP,1.72,1.2180935549195901,0.057728159161790686
906,III-V,M_i_A,In,InP,1.97,1.9518174060620972,0.03360898205253798
907,III-V,M_i_B,In,InP,1.98,2.0110211401629465,0.03783333284757829
908,III-V,M_i_neut,In,InP,1.93,1.9472605056704162,0.03150814426983683
909,III-V,M_i_A,P,InP,1.48,1.4932269756159173,0.040615626647525584
910,III-V,M_i_B,P,InP,1.76,1.5118103403501029,0.04423410579347873
911,III-V,M_i_neut,P,InP,1.85,1.4942223200150468,0.041838231355075535
912,III-V,M_B,In,InAs,0.68,1.15941640881806,0.039151623243202635
913,III-V,M_A,As,InAs,1.23,0.966537380371669,0.048624416832339354
914,III-V,M_i_A,In,InAs,1.44,1.4332405857208899,0.02475377941918623
915,III-V,M_i_B,In,InAs,1.4,1.479015324530256,0.028467212617441184
916,III-V,M_i_neut,In,InAs,1.41,1.4363522987214525,0.024939797757490088
917,III-V,M_i_A,As,InAs,1.21,1.2716687825590596,0.030244551991082922
918,III-V,M_i_B,As,InAs,1.35,1.3107733970035818,0.032571315254628495
919,III-V,M_i_neut,As,InAs,1.35,1.2790065928465189,0.027192814178019224
920,III-V,M_B,In,InSb,0.34,0.642520239558673,0.041756674357893514
921,III-V,M_A,Sb,InSb,1.03,0.7709271200000462,0.049771418713179506
922,III-V,M_i_A,In,InSb,1.17,1.1352876507385523,0.02750674693792057
923,III-V,M_i_B,In,InSb,1.18,1.1499859043423348,0.03152905872373208
924,III-V,M_i_neut,In,InSb,1.16,1.1325875057712842,0.026020561657564695
925,III-V,M_i_A,Sb,InSb,1.0,1.145761599144871,0.028144874655773484
926,III-V,M_i_B,Sb,InSb,1.15,1.164506354630305,0.028587350859822676
927,III-V,M_i_neut,Sb,InSb,1.12,1.152916638682608,0.02871729996459427
928,IV-IV,M_i_A,In,SiC,3.43,3.10516574721807,0.03347973749502824
929,IV-IV,M_i_neut,Br,SiC,2.84,3.119149661736431,0.05457417450800461
930,IV-IV,M_A,Ba,GeC,1.72,2.740257453563197,0.07002500270598329
931,IV-IV,M_i_A,Sn,GeC,2.91,2.7893144762585993,0.052815448865035294
932,IV-IV,M_i_A,S,GeC,2.15,2.256236019426015,0.061496921528568754
933,IV-IV,M_i_A,Se,GeC,2.55,2.500255125969079,0.05477774027590775
934,IV-IV,M_i_neut,Pb,GeC,2.95,2.889404334352298,0.058170505496348446
935,IV-IV,M_i_A,Se,SnC,1.85,2.0085899494683814,0.03898005769950486
936,IV-IV,M_i_A,Si,Si,1.28,1.2844425609852352,0.02476899016626188
937,IV-IV,M_i_neut,Si,Si,1.31,1.2866410689729766,0.029136658421901343
938,IV-IV,M_i_A,Ge,Ge,0.9,0.842213647408116,0.025960932122852092
939,IV-IV,M_i_neut,Ge,Ge,0.89,0.8409223862417943,0.026712524935308672
940,IV-IV,M_i_A,Sn,Sn,0.67,0.6951035465302748,0.03151884055614602
941,IV-IV,M_A,C,SiC,2.89,2.6152281087814133,0.04507248194453011
942,IV-IV,M_B,Si,SiC,3.16,3.265653400387392,0.030931740442036827
943,IV-IV,M_i_A,C,SiC,2.69,2.786653637326945,0.04967763959210231
944,IV-IV,M_i_B,C,SiC,2.33,2.784055353672538,0.041883209930844524
945,IV-IV,M_i_neut,C,SiC,3.08,2.794696099229114,0.048810557247053916
946,IV-IV,M_i_A,Si,SiC,3.16,3.0495537880002517,0.03158122891885868
947,IV-IV,M_i_B,Si,SiC,3.05,3.0573456801450867,0.0341444118168129
948,IV-IV,M_i_neut,Si,SiC,2.96,3.0476346751837937,0.03208777271172526
949,IV-IV,M_A,C,GeC,2.74,2.169314403989972,0.055765342972565066
950,IV-IV,M_B,Ge,GeC,2.95,2.7842478305391842,0.055964237629790185
951,IV-IV,M_i_A,C,GeC,2.43,2.349107033050517,0.06989995205704821
952,IV-IV,M_i_neut,C,GeC,2.95,2.3640673040880835,0.06285565829721296
