,Type,Site,Impurity,AB,(+2/+1)_DFT,train_mean,train_std
612,II-VI,M_A,As,ZnSe,-0.474671,-0.09770151137334922,0.03231683087677115
613,III-V,M_B,S,AlSb,-0.451545,0.07534523412055881,0.045488046404787326
614,II-VI,M_A,Te,CdTe,0.378502,-0.10952120826152859,0.02171769639740097
615,II-VI,M_i_A,K,CdTe,-0.325785,-0.10754213321088461,0.04475297360156694
616,II-VI,M_i_A,Tl,CdTe,-0.317764,0.3712550820177725,0.023629798759018224
617,II-VI,M_A,P,CdTe,-0.446798,-0.19048656438088568,0.022763957769135684
618,II-VI,M_A,Pt,CdTe,-0.361175,-0.2749876969725848,0.025466849246214663
619,III-V,M_i_neut,Be,InN,0.40988100000000005,0.7196841772799917,0.05126543439379237
620,II-VI,M_B,F,CdTe,-0.522832,-0.9250722452504698,0.06804029248673443
621,II-VI,M_i_neut,Cu,CdTe,-0.374386,-0.15153437098777522,0.027627435864595318
622,II-VI,M_i_A,Au,CdSe,-0.373456,-0.009439501460421976,0.0357014590788964
623,III-V,M_i_B,Ag,GaAs,-0.34485,-0.3349519989237137,0.03628581337937988
624,IV-IV,M_A,S,Ge,-0.303577,-0.6041147406695322,0.045082248097257104
625,III-V,M_i_A,Tl,InAs,-0.170801,-0.020408518560227257,0.02896557343428308
626,IV-IV,M_A,Ir,GeSn,-0.353229,-0.7669244075788578,0.04105159910339804
627,II-VI,M_i_B,F,CdTe,-0.486683,-0.4787992839138244,0.07112340744697221
628,IV-IV,M_B,Rh,SiSn,-0.63283,-0.679964866498659,0.040142885193312806
629,II-VI,M_i_neut,F,CdTe,-0.503402,-0.48903202040554505,0.06938265357197698
630,II-VI,M_i_neut,Na,CdTe,-0.353599,-0.505161073731642,0.06778714288427848
631,II-VI,M_A,Y,CdTe,-0.41202,0.07214058052625297,0.027386969197977475
632,II-VI,M_i_A,Pd,CdTe,-0.372297,0.21573330606819924,0.0171318933388194
633,II-VI,M_i_B,Pd,CdSe,-0.22072199999999997,0.37410733921244044,0.018260892964824412
634,II-VI,M_i_B,Hg,CdTe,0.324962,0.5130812973485439,0.024900881998617654
635,IV-IV,M_i_neut,Ge,Sn,-0.197668,0.046688991316620757,0.02347661016292421
636,II-VI,M_i_B,Au,CdTe,-0.353977,-0.10812950629506331,0.030994020742060254
637,IV-IV,M_i_neut,Zn,Ge,-0.09049700000000001,0.09821980068394685,0.028491909009237083
638,II-VI,M_i_A,Au,CdTe,-0.39357,-0.15839286532206634,0.036602628770279796
639,II-VI,M_A,Rb,CdTe,-0.23230100000000004,-0.3766667612670199,0.051462929468140746
640,IV-IV,M_B,Ag,SiGe,-0.572554,-0.49461081223135456,0.04499482319086175
641,II-VI,M_i_A,Fe,CdSe,0.424605,0.651843823629835,0.02514565295391106
642,II-VI,M_i_A,Cl,CdTe,-0.44413800000000003,-0.31345774983405156,0.026024318678194575
643,IV-IV,M_i_A,Mg,Ge,-0.05376,0.21321109854462264,0.033271247137621585
644,II-VI,M_A,Ti,CdTe,0.139049,0.08374658475796944,0.025630547022337555
645,II-VI,M_i_neut,Au,CdTe,-0.32669499999999996,-0.1359876897656692,0.033993692350118045
646,II-VI,M_i_B,Pd,CdTe,-0.318839,0.24511856529781895,0.01811722818754073
647,III-V,M_A,Al,BAs,-0.746654,-0.12357251641660527,0.06774036828799125
648,III-V,M_i_A,F,GaAs,-0.676495,-0.5661527282031066,0.06790545890386353
649,IV-IV,M_i_neut,Pd,SiGe,-0.498867,-0.13395702604342255,0.029465192173016692
650,II-VI,M_i_neut,F,ZnSe,-0.662732,-0.6223401220698114,0.07917368162057067
651,II-VI,M_A,Sc,CdTe,-0.49996,-0.04902935216281098,0.03460700826848818
652,II-VI,M_B,Br,ZnSe,-0.602633,-0.5701463896719383,0.054433189351987335
653,II-VI,M_i_A,Ag,CdTe,-0.398364,-0.17734090971674338,0.031139992024074033
654,II-VI,M_A,Ni,CdTe,-0.484543,-0.5447334265611407,0.030525437835556852
655,II-VI,M_i_neut,Ag,CdTe,-0.342256,-0.1618795428720758,0.033123007283839934
656,IV-IV,M_i_A,F,GeSn,-0.399922,-0.18060962979685313,0.07250833774844784
657,II-VI,M_i_A,Hg,CdTe,-0.12420999999999999,0.4550960157819285,0.02176452505880839
658,II-VI,M_A,V,CdTe,-0.438899,0.021555600240247157,0.022068240999792793
659,III-V,M_i_neut,Li,GaP,-0.46898900000000004,-0.4037941166326034,0.1297506777292709
660,II-VI,M_A,Pd,CdTe,-0.436217,-0.3893365881302528,0.022495367468178276
661,IV-IV,M_i_neut,Sc,GeSn,0.26059499999999997,0.2560055338824478,0.029892334857559964
662,II-VI,M_A,In,CdS,-0.51067,0.2528291270156821,0.03363520580866187
663,II-VI,M_A,Bi,CdTe,-0.398596,-0.09875856331670378,0.02406865587898736
664,II-VI,M_i_B,Ag,CdTe,-0.370327,-0.1510815473383067,0.031185637798317203
665,II-VI,M_i_neut,Pd,CdTe,-0.32261999999999996,0.22975472702663166,0.01815558628873373
666,II-VI,M_A,As,CdTe,-0.47752,-0.2525090763002706,0.021089942441426403
667,II-VI,M_A,K,CdTe,-0.250814,-0.46554996955726946,0.04303614250106076
668,II-VI,M_i_B,Na,CdTe,-0.39656399999999997,-0.5042416018929654,0.07054440437015663
669,II-VI,M_i_neut,Li,CdTe,-0.38358200000000003,-0.28356660070045636,0.0689668679776289
670,III-V,M_B,S,GaSb,-0.362014,-0.41548353945293026,0.03730876215526853
671,II-VI,M_A,V,CdS,-0.027644,0.42557775102196543,0.034867932530332844
672,IV-IV,M_i_A,Au,GeSn,-0.13403800000000002,-0.18146510864668766,0.04002804961310743
673,II-VI,M_i_neut,Ag,CdSe,-0.37793499999999997,-0.023749881544750252,0.03321124448715469
674,II-VI,M_B,P,CdTe,-0.5559390000000001,-0.18153513771566074,0.02286528840369393
675,III-V,M_A,Pd,InSb,-0.504184,-0.6005691729493405,0.04016455991274761
676,II-VI,M_i_A,F,CdSe,-0.5390520000000001,-0.32099507664182936,0.06287753594044078
677,II-VI,M_i_A,Li,CdTe,-0.4095,-0.28598699831784125,0.06919244650415211
678,II-VI,M_i_A,Na,CdTe,-0.377083,-0.5122405168562372,0.0777462792231312
679,II-VI,M_A,Fe,CdTe,-0.512202,-0.1477895500917091,0.02132858394379955
680,IV-IV,M_A,Sc,SiGe,-0.523924,-0.44274212907964117,0.03563698484814294
681,II-VI,M_B,Cl,CdTe,-0.46208999999999995,-0.8559775583116369,0.028781202026585566
682,II-VI,M_B,As,CdTe,-0.511425,-0.16817355557936148,0.019906439361680964
683,II-VI,M_A,Al,ZnSe,-0.643995,-0.16548445456476238,0.032423723261039136
684,III-V,M_A,Ca,InAs,-0.424677,0.21130021493685797,0.03742608254084843
685,III-V,M_A,Be,BP,-0.882383,0.37314657400178697,0.05735325197076092
686,II-VI,M_A,Cr,CdTe,-0.335538,-0.1879878498422813,0.022441026822033666
687,II-VI,M_A,Co,CdTe,-0.5831109999999999,-0.4507494736238337,0.025210104796746537
688,II-VI,M_B,O,CdTe,-0.6211949999999999,-0.8803854357033106,0.039688455283395145
689,II-VI,M_B,Br,CdTe,-0.44466999999999995,-0.7716659292043575,0.03839417414858354
690,II-VI,M_i_B,Li,CdTe,-0.414292,-0.2853943127031278,0.0695636067699998
691,II-VI,M_B,I,CdS,-0.38047,-0.26741711855453837,0.043943224852151505
692,IV-IV,M_B,Pt,SiGe,-0.49647700000000006,-0.37838527823554247,0.04181735332845031
693,IV-IV,M_A,Ag,SiSn,-0.48116400000000004,-0.8733690897743053,0.04064077032824416
694,II-VI,M_A,Hg,ZnO,-0.807495,-0.1444875311468919,0.04062635104824925
695,IV-IV,M_A,Se,Ge,-0.24203899999999998,-0.6073547418167695,0.04169455211178718
696,II-VI,M_B,Br,CdS,-0.40771399999999997,-0.2742025215352918,0.044754214842449055
697,II-VI,M_A,Ba,CdTe,-0.306601,0.02611496237991674,0.03523066492741389
698,II-VI,M_B,I,CdTe,-0.42353,-0.5873619909134222,0.024402412857388877
699,IV-IV,M_A,B,SiSn,-0.722867,-0.9471681730724486,0.02823966469247781
700,II-VI,M_A,Si,CdTe,0.318067,-0.2747989332327143,0.03184458026954082
701,IV-IV,M_i_B,Ga,GeSn,-0.084904,-0.04854722578997496,0.023216452981891563
702,IV-IV,M_i_A,Ca,Sn,-0.114471,0.16805719672425184,0.026782906750425512
703,III-V,M_A,Cd,AlP,-0.491254,0.08617676240369573,0.04624880195950194
704,II-VI,M_i_A,F,CdTe,-0.537222,-0.4913226473680933,0.07054259277060054
705,IV-IV,M_B,Hg,SiSn,-0.63145,-0.6423976754979455,0.04336818003433389
706,IV-IV,M_B,Ti,SiGe,-0.664554,-0.3438962493034946,0.02250218652602496
707,IV-IV,M_A,Be,Sn,-0.623436,-0.5641882428457953,0.05197273336504891
708,IV-IV,M_A,Mn,SiSn,-1.233989,-0.9136548187951945,0.030097887974582863
709,III-V,M_A,Bi,InP,-0.049039,0.11734314059999722,0.0407999829602227
710,III-V,M_A,Sn,GaP,-0.433487,0.3646537523948915,0.04660343221117682
711,IV-IV,M_A,Ti,Si,-0.605338,-0.8206258603269199,0.030253201176063133
712,II-VI,M_i_neut,Mn,ZnTe,0.48437399999999997,0.7340171687709983,0.026914531316658486
713,II-VI,M_A,Sr,CdTe,-0.383723,0.17531510310127985,0.03573123928483398
714,II-VI,M_A,Al,CdTe,-0.517566,-0.362205329116576,0.02895005056230413
715,II-VI,M_A,Ga,ZnTe,-0.483833,-0.1968649203237608,0.034948581583736364
716,IV-IV,M_i_neut,Mn,Si,-0.131216,-0.21308537624096974,0.03545567339385125
717,II-VI,M_A,Na,CdTe,-0.454164,-0.6932702877376327,0.04520788345388733
718,II-VI,M_A,Sn,CdTe,0.055687,-0.10235004415249374,0.022739883097396833
719,II-VI,M_A,Ga,CdTe,-0.48535,-0.22149268680461667,0.024011019272923134
720,IV-IV,M_A,Cr,SnC,-0.49507299999999993,-0.5592240553502672,0.04496772539259565
721,III-V,M_A,Ag,InSb,-0.5171140000000001,-0.574324373740075,0.0398303218236675
722,IV-IV,M_i_A,Zn,SiSn,-0.324642,-0.06653241094655053,0.025209391500227205
723,II-VI,M_A,In,CdTe,-0.487208,-0.12521277888018117,0.022415917830360604
724,III-V,M_i_A,Cr,AlP,0.515011,0.7538784309759216,0.02732090055001931
725,II-VI,M_A,Cu,CdTe,-0.510991,-0.7705736507410961,0.03093567745619379
726,IV-IV,M_A,Ge,SiC,-0.8996120000000001,-0.24431316635275432,0.03916143061895324
727,III-V,M_i_B,Cu,InP,-0.31408200000000003,-0.09675105782883202,0.034597756033927625
728,II-VI,M_A,Au,CdTe,-0.44155900000000003,-0.5735003812403087,0.030475998703020327
729,II-VI,M_A,Pb,CdTe,-0.311704,-0.26911042809080377,0.023301074884345102
730,IV-IV,M_A,Bi,SiSn,-0.29831199999999997,-0.7662710433089434,0.027156013394589416
731,IV-IV,M_A,In,SiGe,-0.496036,-0.6263820489189171,0.03096216929026104
732,II-VI,M_A,Tl,CdTe,-0.4262,-0.22175968772562307,0.0269180887581791
733,III-V,M_i_B,Cu,AlSb,-0.335965,-0.13966850701394268,0.036360281440616246
734,II-VI,M_A,Ca,CdTe,-0.434909,0.01675224439673465,0.03515163467552484
735,III-V,M_A,Si,GaAs,-0.516783,-0.14381746365058096,0.05329963062479323
736,IV-IV,M_B,B,GeC,-0.789783,-0.05596714138950526,0.06292088070414828
737,II-VI,M_A,Ge,CdTe,-0.106681,-0.21132948533087506,0.028221206070482136
738,IV-IV,M_A,Au,Ge,-0.605626,-0.7989286362736056,0.03898780365545763
739,II-VI,M_A,Hf,CdTe,0.796767,0.3226817409118631,0.02473886849154321
740,II-VI,M_i_neut,Ni,CdSe,0.005502,0.26713874262242643,0.020488955130814016
741,II-VI,M_A,Pb,CdSe,-0.194327,-0.1394658467329697,0.025803501336340084
742,IV-IV,M_i_B,Ti,GeSn,0.032681,0.01938605367516446,0.025075101347074295
743,II-VI,M_A,Li,CdTe,-0.531794,-1.00571055870183,0.06103292863172756
744,IV-IV,M_i_neut,Cu,Si,-0.32921,-0.30474902776294144,0.03985884049248254
745,II-VI,M_A,Ag,CdTe,-0.499572,-0.7790058298209113,0.030299234129381934
746,II-VI,M_A,Fe,ZnO,-0.44000900000000004,0.014321327733222342,0.039935989812288
747,II-VI,M_A,Tl,CdSe,-0.44008800000000003,-0.110949128631854,0.02706596745832999
748,IV-IV,M_A,Sb,SiSn,-0.33303,-0.7537290478910247,0.02732012287560409
749,IV-IV,M_i_A,Ni,SiSn,-0.5091220000000001,-0.22839129741517486,0.021826667952247004
750,II-VI,M_B,S,CdTe,-0.571714,-0.5272909448530129,0.02853298645495697
751,II-VI,M_A,Be,CdTe,-0.619502,0.04162383488315857,0.0305316897202717
752,II-VI,M_A,Mn,CdTe,-0.531175,0.03987194774876,0.02247373611928132
753,III-V,M_A,Ni,GaP,-0.5686640000000001,-1.1413299911810875,0.0703735016621158
754,II-VI,M_B,Se,CdTe,-0.5223800000000001,-0.44444754578700635,0.025912892420147916
755,II-VI,M_A,Zn,CdTe,-0.54867,-0.21067591900477228,0.021054569174930465
756,III-V,M_i_neut,Ni,InAs,-0.195912,-0.061964602361376096,0.030015276599940927
757,IV-IV,M_i_A,Cu,GeSn,-0.152166,-0.3470230969499125,0.030781647598235328
758,IV-IV,M_A,Sb,Sn,-0.300113,-0.7838747517398987,0.03278775091578491
759,II-VI,M_A,Hg,CdTe,-0.48872,-0.10498660620745334,0.023848218656254087
760,III-V,M_A,Al,InAs,-0.511957,-0.3664736952362733,0.03857953766097545
761,II-VI,M_A,Mg,CdTe,-0.503356,0.1859275411467336,0.032035414759236824
762,IV-IV,M_B,Ge,GeSn,-0.39329200000000003,-0.6888280485368199,0.03826563125330115
763,III-V,M_B,As,InSb,-0.450491,-0.39401279986093674,0.038057774010358765
764,II-VI,M_B,Se,CdS,-0.45315,-0.11323158270082934,0.04911156005616097
765,III-V,M_B,Ge,BSb,-0.900553,-0.34105233882665,0.0364279204545735
766,IV-IV,M_i_neut,Ni,SiGe,-0.44364,-0.10710004755007523,0.023638649376658424
767,IV-IV,M_A,Cu,GeSn,-0.43805299999999997,-0.8669967523006867,0.043606382317892066
768,II-VI,M_i_A,Cr,ZnTe,-0.06334400000000001,0.606607197997963,0.021433034460992935
769,III-V,M_A,Al,GaSb,-0.478335,-0.147415315533445,0.03794770549973108
770,II-VI,M_A,Cd,CdTe,-0.49801999999999996,-0.11001951903117749,0.02114861704583516
771,II-VI,M_B,Te,CdTe,-0.490838,-0.24376687285353832,0.022932681569182014
772,III-V,M_A,Al,AlSb,-0.520772,-0.3203842937666118,0.046854081291695215
773,IV-IV,M_A,Ge,Si,-0.666704,-0.8667749835600803,0.029865388343042885
774,II-VI,M_B,Se,ZnTe,-0.5983069999999999,-0.5221201217151694,0.02825967007881738
775,II-VI,M_A,Cu,CdSe,-0.539239,-0.6163255730622181,0.03197400144423672
776,III-V,M_A,Fe,AlSb,-0.8654200000000001,-0.5717764120721405,0.04752054131525654
777,IV-IV,M_A,Mn,Sn,-0.545624,-0.9212878798183863,0.04392040254098718
778,IV-IV,M_A,V,SiC,-0.901697,-0.28498228045013424,0.04432816754171072
779,III-V,M_A,Ti,AlAs,-0.535745,-0.2636731211634511,0.04999915698866128
780,II-VI,M_A,Cu,ZnTe,-0.536331,-0.8351695957282793,0.03570441877306635
781,IV-IV,M_i_A,N,Ge,-0.469733,-0.3535862328792577,0.041552333761906576
782,IV-IV,M_B,V,GeSn,-0.739866,-0.6169785525429777,0.03552633504017149
783,III-V,M_B,N,BAs,-1.1419350000000001,-0.5145655470307753,0.049690703240614933
784,IV-IV,M_A,Cr,GeC,-0.784745,-0.2841033149475489,0.04854769226979812
785,IV-IV,M_A,Cr,Sn,-1.500122,-1.0234035816107543,0.0428432294791604
786,IV-IV,M_B,N,GeSn,-0.460739,-0.9778130091394551,0.054597071993292244
787,IV-IV,M_i_A,N,Sn,-0.44782700000000003,-0.592195502005913,0.04896515408399395
788,II-VI,M_i_neut,Hf,ZnO,1.75,1.026508323185827,0.03489951654092759
789,II-VI,M_i_neut,Nb,ZnO,2.01,0.7165753314629304,0.04255936685437832
790,II-VI,M_B,Sr,ZnS,2.07,1.675411238258978,0.06854378361770894
791,II-VI,M_B,Sc,CdO,1.04,0.6175914008887342,0.0711214012651066
792,II-VI,M_i_A,Zn,ZnO,0.77,0.68385898829704,0.036601355412490474
793,II-VI,M_i_B,Zn,ZnO,0.73,0.6882128408821604,0.03376750736525324
794,II-VI,M_i_neut,Zn,ZnO,0.64,0.6870145144146195,0.035601358749032155
795,II-VI,M_i_B,O,ZnO,-0.78,-0.4392453063882584,0.05874930977904939
796,II-VI,M_i_neut,O,ZnO,-0.81,-0.45705969693196274,0.05568335924372144
797,II-VI,M_A,S,ZnS,-0.38,-0.004711613715308513,0.04441991599033806
798,II-VI,M_B,Zn,ZnS,1.33,0.6373155104204622,0.042919823677440266
799,II-VI,M_i_B,Zn,ZnS,1.73,1.0726520485182096,0.033843935710254056
800,II-VI,M_i_neut,Zn,ZnS,1.47,1.0704171729214735,0.03193809440357916
801,II-VI,M_i_A,S,ZnS,-0.37,0.3085647390122007,0.037987220534763465
802,II-VI,M_i_B,S,ZnS,-0.51,0.30929506289502084,0.03603519695573806
803,II-VI,M_i_neut,S,ZnS,0.56,0.3196260788312669,0.03846925179980174
804,II-VI,M_A,Se,ZnSe,0.29,-0.31949013412467286,0.03436941344487957
805,II-VI,M_B,Zn,ZnSe,1.0,0.7326302492186114,0.04780335779773558
806,II-VI,M_i_A,Zn,ZnSe,0.72,0.7944625669171033,0.02373120119646278
807,II-VI,M_i_B,Zn,ZnSe,1.26,0.8113865768332571,0.025021348725863243
808,II-VI,M_i_neut,Zn,ZnSe,1.03,0.8040008876622208,0.02456913576130883
809,II-VI,M_i_A,Se,ZnSe,-0.08,0.15296274413449518,0.021979815522938595
810,II-VI,M_i_B,Se,ZnSe,0.08,0.17098471037442814,0.02306731999146014
811,II-VI,M_i_neut,Se,ZnSe,0.57,0.16313352919885868,0.02013748075855512
812,II-VI,M_A,Te,ZnTe,0.38,-0.25679135222241023,0.028386567278659458
813,II-VI,M_i_A,Zn,ZnTe,0.18,0.649704276245523,0.02320855380586789
814,II-VI,M_i_B,Zn,ZnTe,0.69,0.6778935407111527,0.025344240779782014
815,II-VI,M_i_neut,Zn,ZnTe,0.22,0.659626736414048,0.024121486226085193
816,II-VI,M_i_A,Te,ZnTe,0.15,0.21389648252828736,0.020826708233534434
817,II-VI,M_i_B,Te,ZnTe,0.3,0.2539258900580313,0.021299802075223903
818,II-VI,M_i_neut,Te,ZnTe,0.56,0.23510875577976317,0.019534513252271266
819,II-VI,M_B,Cd,CdO,0.61,0.3441851525772549,0.05917290186366002
820,II-VI,M_i_A,Cd,CdO,0.36,0.6270354525328653,0.031897223095416684
821,II-VI,M_i_B,Cd,CdO,0.3,0.622259592885775,0.02694336395137044
822,II-VI,M_i_A,O,CdO,-0.45,-0.33932797703335404,0.04449137368372228
823,II-VI,M_i_B,O,CdO,-0.56,-0.34364141108936186,0.03974604759290889
824,III-V,M_B,Sr,InN,1.59,1.2687536940415458,0.06712489919265746
825,III-V,M_B,B,BP,-1.01,-0.6002606206545992,0.04377653288751833
826,III-V,M_A,P,BP,0.53,0.5052900651292365,0.09192762731352763
827,III-V,M_i_A,B,BP,-0.27,-0.3777713021978751,0.03799651258023235
828,III-V,M_i_B,B,BP,-0.41,-0.36899539907053175,0.04012866763628901
829,III-V,M_i_neut,B,BP,-0.31,-0.37475858518022787,0.03568196605806876
830,III-V,M_i_A,P,BP,0.68,0.2547179880223487,0.04381725798254417
831,III-V,M_i_B,P,BP,0.75,0.26163304341560556,0.04062033030608177
832,III-V,M_i_neut,P,BP,-0.14,0.24888323244148536,0.03996126223637801
833,III-V,M_B,B,BAs,-1.12,-0.6689110237194333,0.04583298981327917
834,III-V,M_A,As,BAs,0.43,0.06613248855856493,0.06848780634834592
835,III-V,M_i_A,B,BAs,-0.62,-0.5801688495189209,0.03407849733716775
836,III-V,M_i_B,B,BAs,-0.55,-0.5724979038358018,0.034407161596563596
837,III-V,M_i_neut,B,BAs,-0.46,-0.5714767305011328,0.031473976872715005
838,III-V,M_i_A,As,BAs,0.62,-0.014490498516957117,0.03155296426139012
839,III-V,M_i_B,As,BAs,0.6,0.006437142193737816,0.029711302514495185
840,III-V,M_i_neut,As,BAs,-0.05,-0.015256195848731025,0.037128794705507555
841,III-V,M_B,B,BSb,-1.03,-0.6838665371759074,0.04536055414845984
842,III-V,M_A,Sb,BSb,0.47,-0.05897872578355653,0.045520344908776676
843,III-V,M_i_A,B,BSb,-0.54,-0.5905166055878186,0.034004250981587214
844,III-V,M_i_B,B,BSb,-0.41,-0.5864572335074423,0.03639411461479161
845,III-V,M_i_neut,B,BSb,-0.39,-0.5874568421681496,0.036474818236799426
846,III-V,M_i_A,Sb,BSb,0.56,0.05376489455281482,0.03578235947082511
847,III-V,M_i_B,Sb,BSb,0.64,0.11022840386230617,0.02992843175438874
848,III-V,M_i_neut,Sb,BSb,0.45,0.07225365752354096,0.03361378465550944
849,III-V,M_B,Al,AlP,0.06,0.18446634439595705,0.0489277553449144
850,III-V,M_A,P,AlP,0.55,-0.08949904353534946,0.04861649831228165
851,III-V,M_i_A,Al,AlP,0.63,0.5963540809602723,0.03975711642774648
852,III-V,M_i_B,Al,AlP,1.13,0.6030505196157474,0.036984590553929615
853,III-V,M_i_neut,Al,AlP,1.08,0.6067162192199234,0.03400662074637696
854,III-V,M_i_A,P,AlP,0.65,0.713881908735163,0.031659934312458705
855,III-V,M_i_B,P,AlP,0.82,0.7175936616908615,0.03272238236744684
856,III-V,M_i_neut,P,AlP,-0.05,0.7119602760978485,0.029626539409744062
857,III-V,M_B,Al,AlAs,-0.13,0.0298790018074676,0.04519950159292641
858,III-V,M_A,As,AlAs,0.09,-0.4171003551285503,0.05672882902719032
859,III-V,M_i_A,Al,AlAs,0.3,0.3416010163938469,0.032149375648519905
860,III-V,M_i_B,Al,AlAs,0.83,0.35112112405461204,0.02949369051568092
861,III-V,M_i_neut,Al,AlAs,0.83,0.3467002760778014,0.02820208779745264
862,III-V,M_i_A,As,AlAs,0.63,0.45695378018462074,0.026654000028507537
863,III-V,M_i_B,As,AlAs,0.68,0.47551338810512933,0.02371444670973828
864,III-V,M_i_neut,As,AlAs,-0.06,0.45988615444540126,0.026819891976541922
865,III-V,M_B,Al,AlSb,-0.41,-0.19257633409818062,0.04292479634315756
866,III-V,M_A,Sb,AlSb,0.12,-0.4293131578594833,0.05123780343471428
867,III-V,M_i_A,Al,AlSb,-0.28,0.1782997023162254,0.02701100392011799
868,III-V,M_i_B,Al,AlSb,0.1,0.19718799485764352,0.03528675249420883
869,III-V,M_i_neut,Al,AlSb,0.24,0.19177174900181027,0.03155705158074532
870,III-V,M_i_A,Sb,AlSb,0.54,0.5165099263659385,0.028213816284442094
871,III-V,M_i_B,Sb,AlSb,0.57,0.5548201208934034,0.030238433291790934
872,III-V,M_i_A,Ga,GaN,1.43,0.9399161218318959,0.06163291516641494
873,III-V,M_i_B,Ga,GaN,1.91,0.9485501484248424,0.052099800899453645
874,III-V,M_i_neut,Ga,GaN,2.36,0.9539028382977129,0.04973317531339206
875,III-V,M_B,Ga,GaP,-0.19,0.05313102682175228,0.03750782288455794
876,III-V,M_A,P,GaP,0.42,0.2710539994570409,0.03974235750546081
877,III-V,M_i_A,Ga,GaP,-0.21,0.43679418124656183,0.039523143209032455
878,III-V,M_i_B,Ga,GaP,0.26,0.4490361872886031,0.03769228354708193
879,III-V,M_i_neut,Ga,GaP,0.41,0.44941924236026043,0.037723096287719034
880,III-V,M_i_A,P,GaP,0.54,0.381900480178631,0.028754010105253143
881,III-V,M_i_B,P,GaP,0.68,0.38088262156958425,0.031207909847185075
882,III-V,M_i_neut,P,GaP,-0.36,0.3728792533764377,0.0313021845270502
883,III-V,M_B,Ga,GaAs,-0.42,-0.2899032572278206,0.03284592838658853
884,III-V,M_A,As,GaAs,-0.15,0.06371492502672471,0.04684986709874992
885,III-V,M_i_A,Ga,GaAs,-0.42,0.08495219687508757,0.02266125965934656
886,III-V,M_i_B,Ga,GaAs,-0.11,0.09814714241130901,0.021810970034847343
887,III-V,M_i_neut,Ga,GaAs,0.06,0.09291260506339158,0.021308464608931963
888,III-V,M_i_A,As,GaAs,0.4,0.11919894152637092,0.02646297980171601
889,III-V,M_i_B,As,GaAs,0.44,0.13555023467491903,0.024372813902057505
890,III-V,M_i_neut,As,GaAs,-0.37,0.11905014054077792,0.024408134091093454
891,III-V,M_B,Ga,GaSb,-0.56,-0.3240462900664264,0.02763624686757551
892,III-V,M_A,Sb,GaSb,0.03,0.007327463399517201,0.04859296091435596
893,III-V,M_i_A,Ga,GaSb,-0.26,0.036270128174235555,0.02635728801404772
894,III-V,M_i_B,Ga,GaSb,-0.19,0.058353517239216876,0.023894253725495647
895,III-V,M_i_neut,Ga,GaSb,-0.16,0.046321227187015784,0.026635120951447794
896,III-V,M_i_A,Sb,GaSb,0.42,0.17562556560687428,0.029314378806993023
897,III-V,M_i_B,Sb,GaSb,0.4,0.20661055228984862,0.029092423599321602
898,III-V,M_i_neut,Sb,GaSb,-0.22,0.1844067599100954,0.029639720591587038
899,III-V,M_i_A,In,InN,0.9,0.9272237245235211,0.04083095285726718
900,III-V,M_i_B,In,InN,0.75,0.9224648071540014,0.0507286289311312
901,III-V,M_i_A,N,InN,-0.45,-0.1033219473999379,0.04563602036829037
902,III-V,M_i_B,N,InN,-0.25,-0.10010425440631976,0.04733347532707376
903,III-V,M_i_neut,N,InN,-0.49,-0.10100987589260349,0.04618321433695203
904,III-V,M_B,In,InP,0.16,-0.00313208693883368,0.03203878350849623
905,III-V,M_A,P,InP,0.28,-0.16357840509400273,0.041666789986877145
906,III-V,M_i_A,In,InP,0.23,0.4369985860194266,0.0230875423588579
907,III-V,M_i_B,In,InP,0.54,0.4406780323209965,0.02183040533372159
908,III-V,M_i_neut,In,InP,0.58,0.44502785823367014,0.02390481910067093
909,III-V,M_i_A,P,InP,0.46,0.24641599379818327,0.025025945175977074
910,III-V,M_i_B,P,InP,0.64,0.24645365771718986,0.026870508829249247
911,III-V,M_i_neut,P,InP,-0.11,0.24960980576330885,0.02674559262597715
912,III-V,M_B,In,InAs,-0.02,-0.2650798564016321,0.03371923936306486
913,III-V,M_A,As,InAs,-0.17,-0.4024901559616228,0.042734171437461034
914,III-V,M_i_A,In,InAs,-0.06,0.14054163625393082,0.02165880432330423
915,III-V,M_i_B,In,InAs,0.22,0.1646025444568974,0.02066981691788243
916,III-V,M_i_neut,In,InAs,0.34,0.15488672685911975,0.02110174768801061
917,III-V,M_i_A,As,InAs,0.39,0.07226617852878886,0.026635486558931762
918,III-V,M_i_B,As,InAs,0.41,0.08619762995159475,0.025232127545380203
919,III-V,M_i_neut,As,InAs,-0.13,0.07928176945220008,0.025457776076238576
920,III-V,M_B,In,InSb,-0.3,-0.3149898914566953,0.0249260126393868
921,III-V,M_A,Sb,InSb,-0.13,-0.34349131180424236,0.04470846823505989
922,III-V,M_i_A,In,InSb,-0.21,0.07988685587713991,0.018045889664124817
923,III-V,M_i_B,In,InSb,-0.15,0.11288209691296267,0.01858483928452425
924,III-V,M_i_neut,In,InSb,0.0,0.09706380347325556,0.018502407984448462
925,III-V,M_i_A,Sb,InSb,0.37,0.15031350184199743,0.021150531318712223
926,III-V,M_i_B,Sb,InSb,0.36,0.17796278759775394,0.020878786853790486
927,III-V,M_i_neut,Sb,InSb,-0.15,0.16052618071676164,0.019757356987363018
928,IV-IV,M_i_A,In,SiC,1.69,0.6887779791801004,0.035465177966331946
