,Type,Site,Impurity,AB,(+3/+2)_DFT,train_mean,train_std
603,IV-IV,M_i_neut,Pt,Ge,-0.611368,-0.5299366872914458,0.03168497327688226
604,II-VI,M_i_B,Pd,ZnSe,-0.8410850000000001,-0.804213046474343,0.024653765745307085
605,II-VI,M_A,Rb,CdO,-0.8726879999999999,-0.6657486160736482,0.05850993989151904
606,III-V,M_A,Se,GaSb,-0.5171439999999999,-0.5126041191449553,0.028875877333906598
607,IV-IV,M_A,Tl,Si,-0.594359,-1.0106185759390507,0.041873615458096605
608,II-VI,M_i_B,Fe,ZnSe,-0.332019,-0.45038341722562353,0.022971392802106895
609,II-VI,M_i_B,Cu,CdTe,-0.7350979999999999,-0.5683567011934715,0.019932915272910714
610,II-VI,M_A,Ta,CdTe,-0.09101000000000001,-0.16743790891203564,0.029664795484393196
611,II-VI,M_i_B,Ag,ZnTe,-0.7484970000000001,-0.7004503281283586,0.02566921220596988
612,II-VI,M_A,As,ZnSe,-1.005634,-0.898122851538259,0.0326797032759642
613,III-V,M_B,S,AlSb,-0.809946,-0.5947251512506788,0.044091794198524395
614,II-VI,M_A,Te,CdTe,-0.657679,-0.703369672798093,0.017864534593537762
615,II-VI,M_i_A,K,CdTe,-0.638992,-0.46694209461658576,0.035167963252224536
616,II-VI,M_i_A,Tl,CdTe,-0.6341720000000001,-0.48622360563869316,0.029811098858072205
617,II-VI,M_A,P,CdTe,-0.782345,-0.6681862234250555,0.026813316280093175
618,II-VI,M_A,Pt,CdTe,-0.695045,-0.96214723512322,0.02681226028625663
619,III-V,M_i_neut,Be,InN,-0.8573370000000001,-0.829266285920929,0.03993268436462948
620,II-VI,M_B,F,CdTe,-0.8216209999999999,-0.8308525345275652,0.05625981084176262
621,II-VI,M_i_neut,Cu,CdTe,-0.712018,-0.5842502623175635,0.023394994262106183
622,II-VI,M_i_A,Au,CdSe,-0.711541,-0.6725492909937094,0.03336208888759117
623,III-V,M_i_B,Ag,GaAs,-0.711249,-0.7508611087688,0.021280591004994024
624,IV-IV,M_A,S,Ge,-0.559786,-0.5855252627632668,0.03782639675795677
625,III-V,M_i_A,Tl,InAs,-0.48510699999999995,-0.4088122601495563,0.02919365646610658
626,IV-IV,M_A,Ir,GeSn,-0.5764130000000001,-0.806838445694187,0.0411981448643464
627,II-VI,M_i_B,F,CdTe,-0.811438,-0.6287832658345922,0.050754608822294635
628,IV-IV,M_B,Rh,SiSn,-0.920529,-0.7802140027361562,0.04032534358900667
629,II-VI,M_i_neut,F,CdTe,-0.8070149999999999,-0.6442855322048647,0.054539118506781725
630,II-VI,M_i_neut,Na,CdTe,-0.670545,-0.5099496517810197,0.04539533174769893
631,II-VI,M_A,Y,CdTe,-0.724047,-0.4496941278416364,0.02820517304194117
632,II-VI,M_i_A,Pd,CdTe,-0.691651,-0.7049470380564276,0.02161331490852602
633,II-VI,M_i_B,Pd,CdSe,-0.652844,-0.677806471044179,0.02102822639847199
634,II-VI,M_i_B,Hg,CdTe,-0.5907,-0.4810106455139872,0.028311984515415004
635,IV-IV,M_i_neut,Ge,Sn,-0.47799200000000003,-0.2855263926777266,0.027132929863806058
636,II-VI,M_i_B,Au,CdTe,-0.684262,-0.6073092664038,0.033477961543701217
637,IV-IV,M_i_neut,Zn,Ge,-0.412128,-0.6594945529232769,0.02718039335944323
638,II-VI,M_i_A,Au,CdTe,-0.7193430000000001,-0.6616180610132709,0.034596629241711155
639,II-VI,M_A,Rb,CdTe,-0.525979,-0.5412712060561203,0.04522988764644256
640,IV-IV,M_B,Ag,SiGe,-0.842563,-0.5803886192762004,0.04742835947915715
641,II-VI,M_i_A,Fe,CdSe,-0.49957700000000005,-0.35431704998969443,0.02202375880622267
642,II-VI,M_i_A,Cl,CdTe,-0.747467,-0.566596444058584,0.024260510120914153
643,IV-IV,M_i_A,Mg,Ge,-0.409493,-0.7489655252192815,0.027218503751833014
644,II-VI,M_A,Ti,CdTe,-0.788614,-0.5612350284355158,0.024100249992058887
645,II-VI,M_i_neut,Au,CdTe,-0.669901,-0.6338474453691729,0.03256282745039022
646,II-VI,M_i_B,Pd,CdTe,-0.6851970000000001,-0.6760745663155328,0.019101743925737123
647,III-V,M_A,Al,BAs,-1.126652,-0.603151506370531,0.05175740361458456
648,III-V,M_i_A,F,GaAs,-0.9508489999999999,-0.8308184929716333,0.05437745754196275
649,IV-IV,M_i_neut,Pd,SiGe,-0.812501,-0.916821546285758,0.023669109238017596
650,II-VI,M_i_neut,F,ZnSe,-1.06264,-1.0134668292424727,0.04791844584521608
651,II-VI,M_A,Sc,CdTe,-0.788331,-0.5040914619608641,0.043191225609610084
652,II-VI,M_B,Br,ZnSe,-0.995152,-0.8737437778966649,0.027903256532906855
653,II-VI,M_i_A,Ag,CdTe,-0.7179989999999999,-0.6089916162855843,0.025971636636091866
654,II-VI,M_A,Ni,CdTe,-0.8667889999999999,-0.9889968824574427,0.02501472154495318
655,II-VI,M_i_neut,Ag,CdTe,-0.680988,-0.5867422644079001,0.025255996887664285
656,IV-IV,M_i_A,F,GeSn,-0.646107,-0.39204116468854,0.07095787563585323
657,II-VI,M_i_A,Hg,CdTe,-0.621087,-0.5589052093640099,0.031456852988731944
658,II-VI,M_A,V,CdTe,-0.7179479999999999,-0.5908855122433511,0.025812011155324246
659,III-V,M_i_neut,Li,GaP,-0.920458,-0.5162332332666226,0.050382133182552365
660,II-VI,M_A,Pd,CdTe,-0.806013,-1.1478621116553955,0.02944144712602808
661,IV-IV,M_i_neut,Sc,GeSn,-0.149827,0.33689535829047834,0.045739578726661824
662,II-VI,M_A,In,CdS,-0.8386969999999999,-0.5953451498729125,0.029584915185814666
663,II-VI,M_A,Bi,CdTe,-0.714609,-0.7987109057330479,0.031115209900747055
664,II-VI,M_i_B,Ag,CdTe,-0.698997,-0.5747333659779533,0.020695078405054215
665,II-VI,M_i_neut,Pd,CdTe,-0.680736,-0.6913568173042058,0.020136303939580744
666,II-VI,M_A,As,CdTe,-0.786516,-0.7297025299640291,0.022321499335599692
667,II-VI,M_A,K,CdTe,-0.575114,-0.6844199235397339,0.03977723510361079
668,II-VI,M_i_B,Na,CdTe,-0.71675,-0.5045237498443791,0.041519910197362196
669,II-VI,M_i_neut,Li,CdTe,-0.674121,-0.49736966894506596,0.03671185613018053
670,III-V,M_B,S,GaSb,-0.660155,-0.7536222896981409,0.04615616624979044
671,II-VI,M_A,V,CdS,-0.319631,-0.3248734512169681,0.031958976017660914
672,IV-IV,M_i_A,Au,GeSn,-0.418972,-0.72408894826063,0.02946723518762953
673,II-VI,M_i_neut,Ag,CdSe,-0.7427819999999999,-0.6078511615082733,0.02688535175586313
674,II-VI,M_B,P,CdTe,-0.8771370000000001,-0.7177573963063428,0.0315303319792748
675,III-V,M_A,Pd,InSb,-0.697127,-0.7608340657907908,0.04059258256353768
676,II-VI,M_i_A,F,CdSe,-0.8646799999999999,-0.8690768674238887,0.049422297579083424
677,II-VI,M_i_A,Li,CdTe,-0.723716,-0.49969252746749254,0.03613926103082044
678,II-VI,M_i_A,Na,CdTe,-0.690135,-0.5117277701165379,0.05308701089877565
679,II-VI,M_A,Fe,CdTe,-0.8345100000000001,-0.8515691225821651,0.021403562744610773
680,IV-IV,M_A,Sc,SiGe,-0.749536,-0.5580286078618252,0.03820940524284535
681,II-VI,M_B,Cl,CdTe,-0.761442,-0.9362807088530747,0.03399881730366678
682,II-VI,M_B,As,CdTe,-0.8474719999999999,-0.7626642217692,0.03177323089220045
683,II-VI,M_A,Al,ZnSe,-1.05519,-0.8888381729230505,0.029042316553807228
684,III-V,M_A,Ca,InAs,-0.644072,-0.28722290310186,0.0366301633742777
685,III-V,M_A,Be,BP,-1.2631430000000001,-1.3908292729246134,0.06995048127849413
686,II-VI,M_A,Cr,CdTe,-0.81706,-0.7548399489474867,0.029144321694819172
687,II-VI,M_A,Co,CdTe,-0.9019940000000001,-0.9916564537597996,0.03151537005971239
688,II-VI,M_B,O,CdTe,-0.888426,-0.8479066942486021,0.036419221728568846
689,II-VI,M_B,Br,CdTe,-0.740095,-0.7749614207759249,0.039516053513426616
690,II-VI,M_i_B,Li,CdTe,-0.738332,-0.4919731401908301,0.03056573494400902
691,II-VI,M_B,I,CdS,-0.6753239999999999,-0.4756596353391944,0.0549959954796899
692,IV-IV,M_B,Pt,SiGe,-0.90746,-1.1590327130053573,0.03814094144707442
693,IV-IV,M_A,Ag,SiSn,-0.665612,-0.9664662194341774,0.0394610068868602
694,II-VI,M_A,Hg,ZnO,-1.375745,-1.256966864305955,0.04598593665653728
695,IV-IV,M_A,Se,Ge,-0.52587,-0.545994813177285,0.040865714984630264
696,II-VI,M_B,Br,CdS,-0.7457630000000001,-0.8050659688852508,0.036084383918748325
697,II-VI,M_A,Ba,CdTe,-0.560497,-0.6920767221898171,0.03757761816919571
698,II-VI,M_B,I,CdTe,-0.729333,-0.49575013597634604,0.0401621117018321
699,IV-IV,M_A,B,SiSn,-0.999705,-1.2384667235396194,0.036099498622553974
700,II-VI,M_A,Si,CdTe,-0.80811,-0.8226031871989765,0.024438301769426938
701,IV-IV,M_i_B,Ga,GeSn,-0.39447,-0.255970951216118,0.03054417127624085
702,IV-IV,M_i_A,Ca,Sn,-0.319931,-0.18422691577944894,0.03258341410666927
703,III-V,M_A,Cd,AlP,-0.864949,-1.0432068713132325,0.031003249219271705
704,II-VI,M_i_A,F,CdTe,-0.8242659999999999,-0.6489428508262263,0.053244262451220686
705,IV-IV,M_B,Hg,SiSn,-0.883317,-0.6783167336846123,0.04307633657085974
706,IV-IV,M_B,Ti,SiGe,-0.9267139999999999,-0.9150874914740724,0.024731104238458597
707,IV-IV,M_A,Be,Sn,-0.8375040000000001,-0.7305651136691971,0.05049376108471468
708,IV-IV,M_A,Mn,SiSn,-1.233989,-1.2386829564910649,0.03455271843036874
709,III-V,M_A,Bi,InP,-0.5570149999999999,-0.7499216141588673,0.036996081314050966
710,III-V,M_A,Sn,GaP,-0.879655,-0.8576239274276893,0.03435471563892148
711,IV-IV,M_A,Ti,Si,-0.8691409999999999,-0.9366480863052509,0.02640789866360057
712,II-VI,M_i_neut,Mn,ZnTe,-0.666745,-0.8446984565551696,0.02431318072683738
713,II-VI,M_A,Sr,CdTe,-0.614703,-0.783892688122607,0.031209946908088572
714,II-VI,M_A,Al,CdTe,-0.835772,-0.7551139141308469,0.030011904370396185
715,II-VI,M_A,Ga,ZnTe,-0.854568,-1.0094885550188903,0.03256227276894108
716,IV-IV,M_i_neut,Mn,Si,-0.6628649999999999,-0.9325127318889035,0.020617981096750733
717,II-VI,M_A,Na,CdTe,-0.730111,-0.6194988660829234,0.03240727820854743
718,II-VI,M_A,Sn,CdTe,-0.677025,-0.815629160397593,0.025322579313686047
719,II-VI,M_A,Ga,CdTe,-0.805002,-0.806111031446795,0.027087299883446596
720,IV-IV,M_A,Cr,SnC,-1.014677,-0.8504640988880618,0.050145730948275014
721,III-V,M_A,Ag,InSb,-0.709834,-0.6385222211940951,0.052975500102002714
722,IV-IV,M_i_A,Zn,SiSn,-0.578148,-0.6922934036960257,0.02484202956292014
723,II-VI,M_A,In,CdTe,-0.7785880000000001,-0.7977629213327946,0.03177249226113498
724,III-V,M_i_A,Cr,AlP,0.085252,-0.37684390817572266,0.02851363175052829
725,II-VI,M_A,Cu,CdTe,-0.917215,-0.9881129345259774,0.0286517194503596
726,IV-IV,M_A,Ge,SiC,-1.49653,-1.2014892174190865,0.032105797032923905
727,III-V,M_i_B,Cu,InP,-0.60901,-0.5165375593108689,0.03116903359995583
728,II-VI,M_A,Au,CdTe,-0.85298,-1.03659628205825,0.03376455611011757
729,II-VI,M_A,Pb,CdTe,-0.7189770000000001,-0.9088557054066237,0.027931062114236103
730,IV-IV,M_A,Bi,SiSn,-0.704965,-0.7399756452024835,0.035996006090568154
731,IV-IV,M_A,In,SiGe,-0.793445,-0.793156752278928,0.030642698359428254
732,II-VI,M_A,Tl,CdTe,-0.74317,-0.8311705652645305,0.04179891045348231
733,III-V,M_i_B,Cu,AlSb,-0.7060649999999999,-0.5751661158102472,0.02543057736988413
734,II-VI,M_A,Ca,CdTe,-0.692704,-0.7370873200392692,0.03775831644557055
735,III-V,M_A,Si,GaAs,-0.8675370000000001,-0.8583457353751898,0.02677601981981056
736,IV-IV,M_B,B,GeC,-1.29942,-0.7924166824991771,0.05638507990785727
737,II-VI,M_A,Ge,CdTe,-0.732471,-0.894869991056165,0.018842036969192618
738,IV-IV,M_A,Au,Ge,-0.808649,-0.9126619671766564,0.046257850163921616
739,II-VI,M_A,Hf,CdTe,-0.753536,-0.23941739861630032,0.02626502137176406
740,II-VI,M_i_neut,Ni,CdSe,-0.533733,-0.5750832084155467,0.021472041758800357
741,II-VI,M_A,Pb,CdSe,-0.7171890000000001,-0.903136466146816,0.02773872476936893
742,IV-IV,M_i_B,Ti,GeSn,-0.205553,-0.21137139452936388,0.022245959042265662
743,II-VI,M_A,Li,CdTe,-0.825407,-0.6715084619609395,0.046583110372166094
744,IV-IV,M_i_neut,Cu,Si,-0.79243,-0.7280240353611105,0.026372289979588057
745,II-VI,M_A,Ag,CdTe,-0.844742,-0.8704558151108056,0.032252802797008887
746,II-VI,M_A,Fe,ZnO,-0.44000900000000004,-0.7943691432603834,0.0427573988275301
747,II-VI,M_A,Tl,CdSe,-0.76543,-0.8325823514744315,0.03750458536717334
748,IV-IV,M_A,Sb,SiSn,-0.7366659999999999,-0.7881082493554885,0.0328813171892371
749,IV-IV,M_i_A,Ni,SiSn,-0.721381,-0.7423332065692085,0.023130600007930064
750,II-VI,M_B,S,CdTe,-0.8334719999999999,-0.6625694676108499,0.028376302175757005
751,II-VI,M_A,Be,CdTe,-0.89538,-0.8588488025479528,0.04208916239778009
752,II-VI,M_A,Mn,CdTe,-0.827155,-0.8130109623351973,0.02384350158533762
753,III-V,M_A,Ni,GaP,-1.019036,-1.4252412155414493,0.059747706259059244
754,II-VI,M_B,Se,CdTe,-0.791899,-0.7445701506929066,0.023580054391962302
755,II-VI,M_A,Zn,CdTe,-0.827259,-0.8492166009852827,0.028479899623429093
756,III-V,M_i_neut,Ni,InAs,-0.550642,-0.586688143523514,0.022371860012122307
757,IV-IV,M_i_A,Cu,GeSn,-0.471155,-0.636377200565434,0.01977223366676363
758,IV-IV,M_A,Sb,Sn,-0.5584100000000001,-0.6851121667604436,0.052245356801057144
759,II-VI,M_A,Hg,CdTe,-0.770613,-0.8945260030862741,0.028974938255649573
760,III-V,M_A,Al,InAs,-0.7340899999999999,-0.46510037748490607,0.03092176964851728
761,II-VI,M_A,Mg,CdTe,-0.789373,-0.8868229725409714,0.03273640135657171
762,IV-IV,M_B,Ge,GeSn,-0.561462,-0.8049237541649223,0.030602547926652655
763,III-V,M_B,As,InSb,-0.649744,-0.6303290198102671,0.02387495255475462
764,II-VI,M_B,Se,CdS,-0.796312,-0.5383186557547079,0.032895601017851786
765,III-V,M_B,Ge,BSb,-1.299236,-1.2059495836537,0.03601073833007945
766,IV-IV,M_i_neut,Ni,SiGe,-0.835211,-0.7770521482786225,0.01897712903360308
767,IV-IV,M_A,Cu,GeSn,-0.6461640000000001,-0.7026157087374231,0.03904873416916776
768,II-VI,M_i_A,Cr,ZnTe,-0.642131,-0.3890181100096719,0.024432586344892274
769,III-V,M_A,Al,GaSb,-0.6635449999999999,-0.3780038758093488,0.029005745155528107
770,II-VI,M_A,Cd,CdTe,-0.7768189999999999,-0.8709056546451863,0.02262860026985793
771,II-VI,M_B,Te,CdTe,-0.764848,-0.6511976244233753,0.02632669495115534
772,III-V,M_A,Al,AlSb,-0.778339,-0.5206693766301619,0.036034395324269705
773,IV-IV,M_A,Ge,Si,-0.9522809999999999,-1.047676121129324,0.02948942745499556
774,II-VI,M_B,Se,ZnTe,-0.8996770000000001,-0.8380892170574237,0.02644365458633122
775,II-VI,M_A,Cu,CdSe,-0.910084,-0.9473009550929559,0.029268779995575044
776,III-V,M_A,Fe,AlSb,-0.8654200000000001,-1.03109142598901,0.03560015306817135
777,IV-IV,M_A,Mn,Sn,-0.706832,-0.8467418720482686,0.049169980269665264
778,IV-IV,M_A,V,SiC,-1.51464,-1.0745599527567369,0.03469828113247941
779,III-V,M_A,Ti,AlAs,-0.913724,-0.9504635631583159,0.04441975498467196
780,II-VI,M_A,Cu,ZnTe,-0.934745,-1.2147760749957774,0.030381580098475962
781,IV-IV,M_i_A,N,Ge,-0.7528100000000001,-0.5781969604744296,0.05386938557887705
782,IV-IV,M_B,V,GeSn,-0.617262,-0.762800172384037,0.03203424133852726
783,III-V,M_B,N,BAs,-1.5431620000000001,-1.198867204714248,0.04240750692739095
784,IV-IV,M_A,Cr,GeC,-1.363233,-1.1275779725595076,0.042848348258312706
785,IV-IV,M_A,Cr,Sn,0.24034499999999998,-0.4641579296580642,0.04854886892891523
786,IV-IV,M_B,N,GeSn,-0.649993,-0.9254198670416744,0.053310754463753336
787,IV-IV,M_i_A,N,Sn,-0.633733,-0.3357257727009421,0.065732371361684
788,II-VI,M_i_neut,Hf,ZnO,0.58,0.5306740565864144,0.03847134586078097
789,II-VI,M_i_neut,Nb,ZnO,0.49,0.20481893179856706,0.04095834426852147
790,II-VI,M_B,Sr,ZnS,1.09,0.15931095555871425,0.047214384847251156
791,II-VI,M_B,Sc,CdO,0.42,0.42852310449784686,0.08321049952148103
792,II-VI,M_i_A,Zn,ZnO,-1.23,-1.0267467930660226,0.028296218788585646
793,II-VI,M_i_B,Zn,ZnO,-1.24,-1.0132471235663973,0.028465913060545227
794,II-VI,M_i_neut,Zn,ZnO,-1.32,-1.0230161429528852,0.029638609836262913
795,II-VI,M_i_B,O,ZnO,-1.4,-1.3356651124921686,0.042546629331487805
796,II-VI,M_i_neut,O,ZnO,-1.4,-1.3269753186594984,0.03672561940927737
797,II-VI,M_A,S,ZnS,-1.15,-0.7071570204499997,0.04456183923600897
798,II-VI,M_B,Zn,ZnS,-1.13,-0.970010847455324,0.02818704328001476
799,II-VI,M_i_B,Zn,ZnS,-1.09,-0.8269968410524745,0.030451663853085637
800,II-VI,M_i_neut,Zn,ZnS,-1.24,-0.8380499293436585,0.029943341383361962
801,II-VI,M_i_A,S,ZnS,-0.88,-0.42294167759371704,0.04571624249546569
802,II-VI,M_i_B,S,ZnS,-1.03,-0.42411683961428104,0.04235931057363668
803,II-VI,M_i_neut,S,ZnS,-1.08,-0.42901113507320715,0.044189075849131954
804,II-VI,M_A,Se,ZnSe,-0.93,-0.8287715251320336,0.030891075107332848
805,II-VI,M_B,Zn,ZnSe,-0.96,-0.9049288277239214,0.026812029438622213
806,II-VI,M_i_A,Zn,ZnSe,-0.92,-0.8259686759427012,0.024546460094620887
807,II-VI,M_i_B,Zn,ZnSe,-0.88,-0.8018020102933733,0.026532802777457114
808,II-VI,M_i_neut,Zn,ZnSe,-0.88,-0.819044754587561,0.024430674913720214
809,II-VI,M_i_A,Se,ZnSe,-0.5,-0.4781289359451025,0.02608981272676067
810,II-VI,M_i_B,Se,ZnSe,-0.26,-0.44657937162483297,0.029959077047134096
811,II-VI,M_i_neut,Se,ZnSe,-0.83,-0.47096049797853434,0.02865594478702414
812,II-VI,M_A,Te,ZnTe,-0.67,-0.871748994995459,0.029861222267499044
813,II-VI,M_i_A,Zn,ZnTe,-0.77,-0.7903561814993952,0.024501042602363906
814,II-VI,M_i_B,Zn,ZnTe,-0.68,-0.7527950482454026,0.02373667115100696
815,II-VI,M_i_neut,Zn,ZnTe,-0.66,-0.7782844688041877,0.023798478431730923
816,II-VI,M_i_A,Te,ZnTe,-0.23,-0.44283737378363613,0.025547281912773057
817,II-VI,M_i_B,Te,ZnTe,0.01,-0.37740012480146284,0.023882147049396146
818,II-VI,M_i_neut,Te,ZnTe,-0.57,-0.4318065827145527,0.02340969124784629
819,II-VI,M_B,Cd,CdO,-0.58,-0.7487543340569182,0.06461545973610204
820,II-VI,M_i_A,Cd,CdO,-0.68,-0.7995191897864257,0.03219917271992536
821,II-VI,M_i_B,Cd,CdO,-0.77,-0.7903802170293354,0.031177949177060186
822,II-VI,M_i_A,O,CdO,-0.85,-1.1911935006654473,0.04053406149441315
823,II-VI,M_i_B,O,CdO,-0.95,-1.192837523740202,0.04337588678626585
824,III-V,M_B,Sr,InN,1.29,0.29732703992121606,0.060506239282605595
825,III-V,M_B,B,BP,-1.55,-1.3269147228712665,0.0383565372082432
826,III-V,M_A,P,BP,-0.97,-0.7651342020393901,0.05488949615270664
827,III-V,M_i_A,B,BP,-1.02,-0.8540238029983037,0.036602122228278466
828,III-V,M_i_B,B,BP,-0.97,-0.8513937127715707,0.042223091510055454
829,III-V,M_i_neut,B,BP,-1.02,-0.8553017341493856,0.04086699629266768
830,III-V,M_i_A,P,BP,0.02,-0.6357067995820282,0.0430515666247859
831,III-V,M_i_B,P,BP,0.12,-0.6285606704726633,0.0408905613092454
832,III-V,M_i_neut,P,BP,-1.37,-0.6493157607024094,0.046686953823400566
833,III-V,M_B,B,BAs,-1.56,-1.4568841711100458,0.026426787401180023
834,III-V,M_A,As,BAs,-0.83,-0.7399567151115709,0.04795783200374549
835,III-V,M_i_A,B,BAs,-1.03,-0.9135410013555791,0.036762453847102305
836,III-V,M_i_B,B,BAs,-1.01,-0.9068568325085691,0.0399629846381238
837,III-V,M_i_neut,B,BAs,-0.92,-0.907396233509423,0.039323410547696544
838,III-V,M_i_A,As,BAs,0.05,-0.4221065551505102,0.03232283845910864
839,III-V,M_i_B,As,BAs,0.08,-0.4007383560274409,0.03515058983659487
840,III-V,M_i_neut,As,BAs,-1.22,-0.43142225415798013,0.03884922567174129
841,III-V,M_B,B,BSb,-1.38,-1.4016157520883152,0.034583848022420614
842,III-V,M_A,Sb,BSb,-0.46,-0.3472570343387481,0.06215312539947255
843,III-V,M_i_A,B,BSb,-1.08,-0.893290308321059,0.039556500446276684
844,III-V,M_i_B,B,BSb,-1.02,-0.892602906619165,0.03470867338469177
845,III-V,M_i_neut,B,BSb,-0.83,-0.8919452617138756,0.034039695156794926
846,III-V,M_i_A,Sb,BSb,0.01,-0.30988171737438214,0.04290731755799147
847,III-V,M_i_B,Sb,BSb,0.3,-0.24424036854249137,0.03813042013872906
848,III-V,M_i_neut,Sb,BSb,-1.17,-0.30683008649649074,0.03451646204579708
849,III-V,M_B,Al,AlP,-0.21,-0.3252552482121313,0.03668396898106425
850,III-V,M_A,P,AlP,-0.94,-0.7916558110328342,0.041371998142449455
851,III-V,M_i_A,Al,AlP,0.05,0.2034980651537853,0.038450143947775135
852,III-V,M_i_B,Al,AlP,0.6,0.2111089540815875,0.03880313683950408
853,III-V,M_i_neut,Al,AlP,0.19,0.20191992552465185,0.03999939528696384
854,III-V,M_i_A,P,AlP,0.23,-0.25542749371955364,0.03494427908131079
855,III-V,M_i_B,P,AlP,0.38,-0.249386710622564,0.03757252320363327
856,III-V,M_i_neut,P,AlP,-0.88,-0.2659141408312579,0.03677133029138152
857,III-V,M_B,Al,AlAs,-0.41,-0.4999846538611206,0.0327125701145469
858,III-V,M_A,As,AlAs,-0.76,-0.7314315452804191,0.026717960547498094
859,III-V,M_i_A,Al,AlAs,-0.2,0.0752825541046773,0.03333402506460347
860,III-V,M_i_B,Al,AlAs,0.32,0.0815744224350198,0.031931666867396624
861,III-V,M_i_neut,Al,AlAs,0.11,0.08322120496649629,0.03870847884144576
862,III-V,M_i_A,As,AlAs,0.2,-0.045954683867902704,0.0349584939470945
863,III-V,M_i_B,As,AlAs,0.29,-0.024285634741558974,0.0316746901935803
864,III-V,M_i_neut,As,AlAs,-0.81,-0.048833972875396765,0.029450823703996914
865,III-V,M_B,Al,AlSb,-0.77,-0.593284120461304,0.021569748130231943
866,III-V,M_A,Sb,AlSb,-0.56,-0.44859728836652835,0.034228973334334306
867,III-V,M_i_A,Al,AlSb,-0.59,0.0441450194125879,0.030981092904972026
868,III-V,M_i_B,Al,AlSb,-0.33,0.058115488005120765,0.031859622323866126
869,III-V,M_i_neut,Al,AlSb,-0.19,0.052028477010690556,0.03749060837667166
870,III-V,M_i_A,Sb,AlSb,0.14,0.10442680989228219,0.026902859469351045
871,III-V,M_i_B,Sb,AlSb,0.24,0.149355660834329,0.029659429921704263
872,III-V,M_i_A,Ga,GaN,0.83,-0.12629341362805796,0.03258542728978996
873,III-V,M_i_B,Ga,GaN,1.0,-0.1135240571074918,0.030252799862979147
874,III-V,M_i_neut,Ga,GaN,-0.91,-0.13982420506476903,0.03919494304163777
875,III-V,M_B,Ga,GaP,-0.58,-0.4778823798232189,0.025321550728760096
876,III-V,M_A,P,GaP,-0.85,-0.747789910587931,0.036197969196544603
877,III-V,M_i_A,Ga,GaP,-0.7,-0.11818013673652505,0.03513961836629162
878,III-V,M_i_B,Ga,GaP,-0.21,-0.1017928567617011,0.030125110365697868
879,III-V,M_i_neut,Ga,GaP,-0.19,-0.11337051713674624,0.03440070132432495
880,III-V,M_i_A,P,GaP,0.09,-0.34467991720375835,0.03443277629553233
881,III-V,M_i_B,P,GaP,0.18,-0.3330407773968068,0.032899189975826484
882,III-V,M_i_neut,P,GaP,-0.69,-0.3462810607251245,0.03614850321268718
883,III-V,M_B,Ga,GaAs,-0.78,-0.6672223794834455,0.03276376997050881
884,III-V,M_A,As,GaAs,-0.7,-0.5059402746768997,0.035910851934504294
885,III-V,M_i_A,Ga,GaAs,-0.66,-0.25376053665291703,0.03186526509289709
886,III-V,M_i_B,Ga,GaAs,-0.42,-0.22853014055180393,0.02912730814778431
887,III-V,M_i_neut,Ga,GaAs,-0.36,-0.24108714170345308,0.031876300519866466
888,III-V,M_i_A,As,GaAs,-0.05,-0.2039024987628483,0.029117085184060244
889,III-V,M_i_B,As,GaAs,0.08,-0.1698882669194103,0.02440926007920841
890,III-V,M_i_neut,As,GaAs,-0.64,-0.20168857957575667,0.025324682024265202
891,III-V,M_B,Ga,GaSb,-0.71,-0.693188293637012,0.035376265327885514
892,III-V,M_A,Sb,GaSb,-0.39,-0.307957818353292,0.03923134139509602
893,III-V,M_i_A,Ga,GaSb,-0.59,-0.27651538850243784,0.03312315189751102
894,III-V,M_i_B,Ga,GaSb,-0.55,-0.24836672325251685,0.0283374881780649
895,III-V,M_i_neut,Ga,GaSb,-0.39,-0.2704165539969299,0.032145441164885234
896,III-V,M_i_A,Sb,GaSb,-0.04,-0.060369735868090524,0.026827651307071262
897,III-V,M_i_B,Sb,GaSb,0.1,0.0027164706739872674,0.027614108409160665
898,III-V,M_i_neut,Sb,GaSb,-0.38,-0.04362938060301754,0.03002267642964607
899,III-V,M_i_A,In,InN,0.3,0.05216337542189311,0.030478818308448327
900,III-V,M_i_B,In,InN,0.15,0.05458252873779954,0.030978541252581784
901,III-V,M_i_A,N,InN,-0.87,-0.7052742497901869,0.06209745795116433
902,III-V,M_i_B,N,InN,-0.25,-0.6815480193792396,0.057188030046162
903,III-V,M_i_neut,N,InN,-0.68,-0.6967618492014275,0.05053002413182365
904,III-V,M_B,In,InP,-0.1,-0.23801114828940095,0.02545435090027879
905,III-V,M_A,P,InP,-0.71,-0.6972402718507911,0.03402067046148836
906,III-V,M_i_A,In,InP,-0.17,0.04241093425959963,0.026281608194679628
907,III-V,M_i_B,In,InP,0.19,0.05876929648099619,0.02660533585312265
908,III-V,M_i_neut,In,InP,0.15,0.05903672691363402,0.026068065613091506
909,III-V,M_i_A,P,InP,0.15,-0.22079561212624405,0.034172919161063235
910,III-V,M_i_B,P,InP,0.31,-0.20601320936665285,0.030484115202410747
911,III-V,M_i_neut,P,InP,-0.38,-0.21791875051148663,0.0305373437317671
912,III-V,M_B,In,InAs,-0.26,-0.4094200573078247,0.02764629804955523
913,III-V,M_A,As,InAs,-0.59,-0.721811618902408,0.029015575617853995
914,III-V,M_i_A,In,InAs,-0.38,-0.07486890001925364,0.0279780602350653
